A,B,C,D,board start,board end,lvl,path
12,0,1,5,"BC***D******A** ","***D* C**B**A***",20,15,14,10,6,5,1,2,6,7,3,2,6,5,4,0,1,5,4,8,9
12,0,1,8,"BC******D***A** "," A***B***C***D**",20,15,14,13,9,8,12,13,9,5,4,8,9,5,1,0,4,8,9,5,1
12,0,1,9,"BC*******D**A** ","A***B **C***D***",20,15,14,13,9,5,1,0,4,8,12,13,9,5,4,8,9,5,1,0,4
12,0,1,13,"BC**********AD* ","A***B **C***D***",20,15,14,10,9,5,1,0,4,8,12,13,9,5,4,8,9,5,1,0,4
12,0,2,1,"BDC*********A** ","***D* C**B**A***",20,15,14,10,6,2,1,5,6,7,3,2,6,5,4,0,1,5,4,8,9
12,0,2,5,"B*C**D******A** ","** D**C**B**A***",20,15,14,10,6,5,4,0,1,2,6,7,3,2,1,5,4,8,9,5,6
12,0,2,9,"B*C******D**A** ","***D**C *B**A***",20,15,14,10,9,8,4,0,1,5,4,8,9,5,6,10,11,7,6,2,3
12,0,2,10,"B*C*******D*A** ","***D**C *B**A***",20,15,14,13,9,8,4,0,1,5,4,8,9,5,6,10,11,7,6,2,3
12,0,2,11,"B*C********DA** ","***D**C *B**A***",20,15,14,13,9,8,4,0,1,5,4,8,9,5,6,7,11,10,6,2,3
12,0,3,5,"B**C*D******A** ","***D**C *B**A***",20,15,14,10,6,5,4,0,1,5,4,8,9,5,1,2,6,7,3,2,6
12,0,3,10,"B**C******D*A** ","***D**C *B**A***",20,15,11,10,9,5,1,0,4,5,1,2,3,7,11,10,9,5,6,2,3
12,0,3,11,"B**C*******DA** ","***D**C *B**A***",20,15,14,13,9,5,1,0,4,5,1,2,3,7,11,10,9,5,6,2,3
12,0,5,14,"B****C******A*D ","***** **ABCD****",20,15,14,13,9,5,4,0,1,5,4,8,12,13,14,10,11,15,14,10,9
12,0,6,4,"B***D*C*****A** ","** D**C**B**A***",20,15,11,7,6,5,4,0,1,5,6,2,1,5,4,8,9,5,6,7,3
12,0,6,9,"B*****C**D**A** ","***** **ABCD****",20,15,14,10,9,13,14,15,11,10,6,5,4,0,1,5,4,8,12,13,9
12,0,6,13,"B*****C*****AD* ","*A***B***C **D**",20,15,14,13,12,8,9,13,14,10,6,5,9,8,4,0,1,5,4,8,9
12,0,7,4,"B***D**C****A** ","** D**C**B**A***",20,15,14,13,9,5,4,0,1,5,6,2,1,5,4,8,9,5,6,7,3
12,0,7,14,"B******C****A*D ","********ABCD*** ",20,15,14,10,11,7,6,5,4,0,1,5,4,8,12,13,9,5,6,10,11
12,0,8,2,"B*D*****C***A** ","***D* C**B**A***",20,15,14,13,9,8,4,0,1,5,9,10,11,7,3,2,6,5,4,8,9
12,0,9,5,"B****D***C**A** ","****ABCD *******",20,15,14,10,6,5,9,8,12,13,14,15,11,7,6,5,4,0,1,5,4
12,0,10,1,"BD********C*A** ","***D* C**B**A***",20,15,11,7,6,2,1,5,6,7,3,2,1,0,4,5,1,2,6,10,9
12,0,10,13,"B*********C*AD* ","***** **ABCD****",20,15,14,13,9,10,14,15,11,10,9,8,4,0,1,5,4,8,12,13,9
12,0,11,5,"B****D*****CA** ","***D* C**B**A***",20,15,14,10,11,7,6,5,1,0,4,5,1,2,6,7,3,2,6,10,9
12,0,11,9,"B********D*CA** ","***** **ABCD****",20,15,11,10,9,8,4,0,1,5,4,8,12,13,14,15,11,10,14,13,9
12,0,11,10,"B*********DCA** ","***** **ABCD****",20,15,11,7,6,5,4,0,1,5,4,8,12,13,14,15,11,10,14,13,9
12,0,13,2,"B*D*********AC* ","***D* C**B**A***",20,15,14,13,9,10,14,15,11,7,3,2,1,0,4,5,1,2,6,10,9
12,0,13,9,"B********D**AC* ","***** **ABCD****",20,15,14,10,9,13,14,15,11,10,9,8,4,0,1,5,4,8,12,13,9
12,1,0,10,"CB********D*A** ","***D* C**B**A***",20,15,11,10,6,7,11,10,9,5,1,0,4,8,9,5,1,2,3,7,6
12,1,0,11,"CB*********DA** ","***D* C**B**A***",20,15,14,10,6,7,11,10,9,5,1,0,4,8,9,5,1,2,3,7,6
12,1,2,0,"DBC*********A** ","***D* C**B**A***",20,15,14,13,9,5,1,0,4,8,9,5,6,2,1,5,6,7,3,2,6
12,1,2,14,"*BC*********A*D ","***** **ABCD****",20,15,14,10,6,2,3,7,11,15,14,10,6,5,1,0,4,8,12,13,9
12,1,3,0,"DB*C********A** ","** D**C**B**A***",20,15,14,13,9,5,1,0,4,8,9,5,6,7,3,2,1,5,6,7,3
12,1,3,4,"*B*CD*******A** ","** *ABCD********",20,15,14,13,9,8,12,13,9,5,4,8,9,10,6,5,1,2,3,7,6
12,1,3,14,"*B*C********A*D ","***D**C *B**A***",20,15,14,10,11,15,14,13,9,5,1,2,3,7,11,10,9,5,6,2,3
12,1,5,4,"*B**DC******A** ","A***B **C***D***",20,15,14,13,12,8,9,13,12,8,4,5,9,13,12,8,4,5,1,0,4
12,1,6,4,"*B**D*C*****A** ","****ABCD** *****",20,15,14,13,9,8,12,13,9,5,4,8,9,10,6,5,1,2,3,7,6
12,1,6,8,"*B****C*D***A** ","****ABCD *******",20,15,14,13,9,8,12,13,14,10,9,5,6,10,11,7,6,5,1,0,4
12,1,7,4,"*B**D**C****A** ","** D**C**B**A***",20,15,14,13,9,5,4,8,9,10,6,5,1,2,6,10,9,5,6,7,3
12,1,7,8,"*B*****CD***A** ","** D**C**B**A***",20,15,14,13,9,8,4,5,9,10,6,5,1,2,6,10,9,5,6,7,3
12,1,7,13,"*B*****C****AD* ","** D**C**B**A***",20,15,14,13,9,10,14,13,9,5,1,2,6,10,9,5,1,2,6,7,3
12,1,9,0,"DB*******C**A** ","** D**C**B**A***",20,15,14,10,9,5,1,0,4,8,9,5,6,2,1,5,6,10,11,7,3
12,1,9,4,"*B**D****C**A** ","A***B **C***D***",20,15,14,13,12,8,4,5,9,13,12,8,9,5,4,8,9,5,1,0,4
12,1,10,0,"DB********C*A** ","** D**C**B**A***",20,15,14,13,9,5,1,0,4,8,9,5,6,2,1,5,6,10,11,7,3
