A,B,C,D,board start,board end,lvl,path
6,0,1,2,"BCD***A******** ","ABCD ***********",15,15,11,7,3,2,1,5,6,10,9,8,4,5,1,0
6,0,2,9,"B*C***A**D***** ","* **ABCD********",15,15,14,10,9,5,6,10,11,7,6,2,1,0,4,5
6,0,2,10,"B*C***A***D**** ","* **ABCD********",15,15,14,13,9,5,6,10,11,7,6,2,1,0,4,5
6,0,2,11,"B*C***A****D*** ","* **ABCD********",15,15,14,13,9,5,6,7,11,10,6,2,1,0,4,5
6,0,3,2,"B*DC**A******** ","* **ABCD********",15,15,14,13,9,5,6,2,3,7,6,2,1,0,4,5
6,0,4,9,"B***C*A**D***** ","*A** B***C***D**",15,15,14,13,9,8,4,5,6,10,9,8,4,0,1,5
6,0,4,13,"B***C*A******D* ","*A** B***C***D**",15,15,14,10,9,8,4,5,6,10,9,8,4,0,1,5
6,0,5,7,"B****CAD******* ","* **ABCD********",15,15,14,13,9,5,6,2,1,0,4,5,9,10,6,5
6,0,5,8,"B****CA*D****** ","A **B***C***D***",15,15,14,13,12,8,4,5,6,2,1,5,9,8,4,0
6,0,5,11,"B****CA****D*** ","A ***B****C****D",15,15,11,10,9,5,6,10,9,8,4,5,1,0,4,5
6,0,5,12,"B****CA*****D** ","*A** B***C***D**",15,15,14,13,12,8,9,5,4,0,1,5,6,2,1,5
6,0,5,14,"B****CA*******D ","A ***B****C****D",15,15,14,13,9,5,6,10,9,8,4,5,1,0,4,5
6,0,7,10,"B*****AC**D**** ","****ABCD*** ****",15,15,11,10,9,5,6,2,1,0,4,5,1,2,6,7
6,0,7,11,"B*****AC***D*** ","****ABCD*** ****",15,15,14,13,9,5,6,2,1,0,4,5,1,2,6,7
6,0,7,14,"B*****AC******D ","**A***B***C **D*",15,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10
6,0,8,5,"B****DA*C****** ","*A** B***C***D**",15,15,14,13,9,5,6,10,14,13,9,8,4,0,1,5
6,0,9,3,"B**D**A**C***** ","* **ABCD********",15,15,14,10,9,5,6,10,11,7,3,2,1,0,4,5
6,0,10,3,"B**D**A***C**** ","* **ABCD********",15,15,14,13,9,5,6,10,11,7,3,2,1,0,4,5
6,0,10,11,"B*****A***CD*** ","A ***B****C****D",15,15,11,7,3,2,6,5,4,0,1,2,6,5,4,0
6,0,11,13,"B*****A****C*D* ","**A***B***C **D*",15,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10
6,0,12,9,"B*****A**D**C** ","A **B***C***D***",15,15,14,13,9,8,12,13,9,5,6,2,1,5,4,0
6,0,12,13,"B*****A*****CD* ","A **B***C***D***",15,15,14,10,9,8,12,13,9,5,6,2,1,5,4,0
6,0,13,8,"B*****A*D****C* ","A **B***C***D***",15,15,14,10,9,13,12,8,9,5,6,2,1,5,4,0
6,0,13,12,"B*****A*****DC* ","*A** B***C***D**",15,15,14,10,9,13,12,8,4,0,1,5,6,2,1,5
6,0,14,11,"B*****A****D**C ","A*** B****C****D",15,15,11,10,14,13,9,5,6,2,1,5,4,0,1,5
6,1,0,7,"CB****AD******* ","* **ABCD********",15,15,14,13,9,5,6,2,1,0,4,5,1,2,6,5
6,1,2,7,"*BC***AD******* ","* **ABCD********",15,15,14,13,12,8,4,0,1,5,6,2,1,0,4,5
6,1,2,9,"*BC***A**D***** ","* A***B***C***D*",15,15,14,10,9,5,6,2,1,5,9,13,14,10,6,2
6,1,2,11,"*BC***A****D*** ","* **ABCD********",15,15,14,13,9,5,6,2,3,7,11,10,9,8,4,5
6,1,3,2,"*BDC**A******** ","*** ABCD********",15,15,11,7,3,2,1,5,6,2,1,0,4,5,6,7
6,1,3,11,"*B*C**A****D*** ","***A** B***C***D",15,15,11,7,3,2,1,5,9,10,11,7,6,2,3,7
6,1,3,14,"*B*C**A*******D ","**A **B***C***D*",15,15,11,7,6,2,3,7,6,2,1,5,9,10,6,2
6,1,4,7,"*B**C*AD******* ","* **ABCD********",15,15,14,10,6,5,4,8,9,10,6,5,9,8,4,5
6,1,4,8,"*B**C*A*D****** ","A **B***C***D***",15,15,14,13,12,8,4,0,1,5,6,2,1,5,4,0
6,1,7,2,"*BD***AC******* ","ABCD** *********",15,15,14,13,9,5,6,7,3,2,1,5,4,0,1,2
6,1,7,3,"*B*D**AC******* ","*** ABCD********",15,15,14,13,9,5,6,10,9,8,4,5,1,2,6,7
6,1,8,7,"*B****ADC****** ","* **ABCD********",15,15,14,13,9,5,6,10,9,8,4,5,9,10,6,5
6,1,8,11,"*B****A*C**D*** ","A*** B****C****D",15,15,11,10,9,8,4,5,6,10,9,8,4,5,1,0
6,1,8,14,"*B****A*C*****D ","A*** B****C****D",15,15,14,13,9,8,4,5,6,10,9,8,4,5,1,0
6,1,9,2,"*BD***A**C***** ","* **ABCD********",15,15,14,10,9,5,6,2,3,7,6,10,9,8,4,5
6,1,9,3,"*B*D**A**C***** ","* **ABCD********",15,15,14,10,9,5,6,7,3,2,6,10,9,8,4,5
6,1,10,2,"*BD***A***C**** ","* **ABCD********",15,15,14,13,9,5,6,2,3,7,6,10,9,8,4,5
6,1,11,7,"*B****AD***C*** ","* **ABCD********",15,15,14,10,11,15,14,13,9,5,6,10,9,8,4,5
6,1,11,14,"*B****A****C**D ","***A** B***C***D",15,15,14,13,9,5,1,2,3,7,6,5,1,2,3,7
6,1,13,7,"*B****AD*****C* ","* **ABCD********",15,15,14,13,9,10,14,13,9,5,6,10,9,8,4,5
6,2,1,10,"*CB***A***D**** ","****ABCD*** ****",15,15,11,10,9,5,6,2,1,0,4,5,6,2,3,7
6,2,1,11,"*CB***A****D*** ","****ABCD*** ****",15,15,14,13,9,5,6,2,1,0,4,5,6,2,3,7
6,2,4,5,"**B*CDA******** ","*A***B **C***D**",15,15,14,13,9,5,6,2,1,5,4,8,12,13,9,5
6,2,5,11,"**B**CA****D*** ","A ***B****C****D",15,15,11,10,9,5,6,2,1,5,6,10,9,8,4,0
6,2,7,13,"**B***AC*****D* ","***A** B***C***D",15,15,14,13,9,10,11,15,14,10,11,7,6,2,3,7
6,2,8,10,"**B***A*C*D**** ","*A***B **C***D**",15,15,14,13,9,10,14,13,9,8,4,5,6,2,1,5
6,2,8,14,"**B***A*C*****D ","*A***B **C***D**",15,15,11,10,9,13,14,10,9,8,4,5,6,2,1,5
6,2,9,3,"**BD**A**C***** ","*** ABCD********",15,15,14,10,9,5,6,2,1,0,4,5,6,10,11,7
6,2,10,3,"**BD**A***C**** ","*** ABCD********",15,15,14,13,9,5,6,2,1,0,4,5,6,10,11,7
6,2,11,9,"**B***A**D*C*** ","***A***B***C** D",15,15,11,7,6,2,3,7,6,10,9,13,14,10,11,15
6,2,11,13,"**B***A****C*D* ","* A***B***C***D*",15,15,14,13,9,5,6,2,1,5,9,10,11,7,3,2
6,2,14,11,"**B***A****D**C ","A****B ***C****D",15,15,11,10,14,13,9,5,6,2,1,5,4,0,1,5
6,2,14,13,"**B***A******DC ","***A***B***C** D",15,15,14,13,9,10,11,7,6,2,3,7,6,10,11,15
6,3,1,13,"*C*B**A******D* ","*A***B **C***D**",15,15,11,7,3,2,6,5,1,2,6,7,11,10,9,5
6,3,1,14,"*C*B**A*******D ","**A **B***C***D*",15,15,11,7,6,5,1,2,3,7,6,5,9,10,6,2
6,3,2,9,"**CB**A**D***** ","**A **B***C***D*",15,15,11,7,6,2,3,7,11,10,9,13,14,10,6,2
6,3,2,11,"**CB**A****D*** ","**A **B***C***D*",15,15,14,10,11,7,6,2,3,7,11,15,14,10,6,2
6,3,2,13,"**CB**A******D* ","**A **B***C***D*",15,15,14,13,9,10,11,7,6,2,3,7,11,10,6,2
6,3,4,14,"***BC*A*******D ","**A***B** C***D*",15,15,11,7,3,2,6,5,4,8,9,5,6,7,11,10
6,3,8,9,"***B**A*CD***** ","*A***B **C***D**",15,15,14,13,9,8,4,5,6,2,3,7,6,2,1,5
6,3,8,14,"***B**A*C*****D ","**A***B** C***D*",15,15,11,7,3,2,6,10,9,8,4,5,6,7,11,10
6,3,10,5,"***B*DA***C**** ","**A***B** C***D*",15,15,11,7,3,2,6,5,9,10,6,7,11,15,14,10
6,3,11,5,"***B*DA****C*** ","**A***B***C **D*",15,15,11,7,3,2,6,5,9,10,6,7,11,15,14,10
6,4,0,3,"C**DB*A******** ","ABCD ***********",15,15,14,13,9,5,6,2,1,0,4,5,6,2,1,0
