A,B,C,D,board start,board end,lvl,path
2,0,3,4,"B*ACD********** ","ABCD*** ********",22,15,14,13,9,5,4,0,1,2,6,5,4,0,1,5,9,10,11,7,6,2,3
2,0,3,8,"B*AC****D****** ","***A**B**C *D***",22,15,11,7,3,2,1,0,4,5,1,2,6,7,11,10,6,5,9,13,12,8,9
2,0,13,3,"B*AD*********C* ","ABCD* **********",22,15,14,13,9,10,14,15,11,7,6,10,9,8,4,0,1,2,6,5,4,0,1
2,1,11,0,"DBA********C*** ","****ABCD** *****",22,15,14,10,11,7,6,2,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
2,1,14,0,"DBA***********C ","*A***B***C **D**",22,15,11,10,9,5,1,0,4,5,1,2,6,10,14,13,9,5,4,8,12,13,9
2,3,0,4,"C*ABD********** ","***A**B* C**D***",22,15,11,7,3,2,6,7,11,10,9,8,4,0,1,5,9,13,12,8,4,5,9
2,3,1,4,"*CABD********** ","***A**B *C**D***",22,15,11,7,3,2,6,10,9,8,4,5,1,2,6,10,14,13,12,8,9,5,6
2,3,4,1,"*DABC********** ","** *ABCD********",22,15,14,10,6,2,1,5,4,0,1,5,6,2,3,7,6,2,1,0,4,5,6
2,3,7,4,"**ABD**C******* ","***A**B *C**D***",22,15,14,13,12,8,4,5,6,7,3,2,1,5,6,10,14,13,12,8,9,5,6
2,3,8,0,"D*AB****C****** ","***A**B *C**D***",22,15,11,7,3,2,6,5,4,0,1,5,9,8,4,5,9,13,12,8,9,5,6
2,3,8,1,"*DAB****C****** ","*A***B** C***D**",22,15,14,13,9,5,1,2,6,7,3,2,6,7,11,10,9,5,6,10,14,13,9
2,3,10,0,"D*AB******C**** ","***A**B *C**D***",22,15,11,7,3,2,6,5,4,0,1,5,9,8,4,5,9,13,12,8,9,10,6
2,3,12,1,"*DAB********C** ","***A**B**C**D **",22,15,11,7,3,2,6,5,1,2,6,7,11,10,9,5,4,8,12,13,9,8,12
2,3,13,0,"D*AB*********C* ","***A**B* C**D***",22,15,11,7,3,2,6,7,11,10,9,8,4,0,1,5,9,8,4,5,9,13,12
