A,B,C,D,board start,board end,lvl,path
10,0,6,7,"B*****CD**A**** ","****ABCD *******",16,15,14,13,9,10,14,13,12,8,9,5,4,0,1,5,4
10,0,6,9,"B*****C**DA**** ","*A***B***C **D**",16,15,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9
10,0,7,14,"B******C**A***D ","**A** B***C***D*",16,15,11,7,6,10,11,7,3,2,1,0,4,5,1,2,6
10,0,9,6,"B*****D**CA**** ","****ABCD** *****",16,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,6
10,0,9,13,"B********CA**D* ","*A **B***C***D**",16,15,11,7,6,10,11,7,3,2,6,5,1,0,4,5,1
10,0,11,7,"B******D**AC*** ","***** **ABCD****",16,15,14,13,9,10,11,7,6,5,4,0,1,5,4,8,9
10,0,13,11,"B*********AD*C* ","***** **ABCD****",16,15,14,13,9,10,14,13,12,8,4,0,1,5,4,8,9
10,0,14,13,"B*********A**DC ","**A** B***C***D*",16,15,11,7,6,10,14,13,9,5,1,0,4,5,1,2,6
10,1,2,12,"*BC*******A*D** ","***A**B *C**D***",16,15,11,10,6,2,1,5,6,7,11,10,9,5,6,2,3
10,1,3,5,"*B*C*D****A**** ","** *ABCD********",16,15,14,13,9,10,6,5,9,8,4,5,1,2,3,7,6
10,1,3,6,"*B*C**D***A**** ","ABCD*** ********",16,15,11,7,6,10,9,5,6,2,1,5,4,0,1,2,3
10,1,3,14,"*B*C******A***D ","**A** B***C***D*",16,15,11,7,3,2,6,10,9,5,1,2,6,7,11,10,6
10,1,4,8,"*B**C***D*A**** ","A***B **C***D***",16,15,14,13,12,8,9,10,6,5,9,8,4,5,1,0,4
10,1,4,11,"*B**C*****AD*** ","***** **ABCD****",16,15,14,13,9,10,6,5,4,8,9,5,1,2,6,10,9
10,1,4,13,"*B**C*****A**D* ","**A** B***C***D*",16,15,14,13,9,5,4,8,9,5,6,10,9,5,1,2,6
10,1,4,14,"*B**C*****A***D ","**A** B***C***D*",16,15,11,7,6,5,4,8,9,5,6,10,9,5,1,2,6
10,1,5,14,"*B***C****A***D ","**A** B***C***D*",16,15,14,13,9,5,6,10,14,15,11,10,9,5,1,2,6
10,1,6,3,"*B*D**C***A**** ","***D* C**B**A***",16,15,14,13,9,10,14,13,9,5,1,0,4,8,12,13,9
10,1,6,5,"*B***DC***A**** ","****ABCD** *****",16,15,14,13,9,10,6,5,9,8,4,5,1,2,3,7,6
10,1,6,12,"*B****C***A*D** ","***A* B**C**D***",16,15,14,13,9,5,6,10,9,5,1,2,6,7,3,2,6
10,1,7,6,"*B****DC**A**** ","***** **ABCD****",16,15,14,13,9,10,6,7,11,10,6,5,1,0,4,8,9
10,1,7,12,"*B*****C**A*D** ","***A**B**C *D***",16,15,11,10,6,7,11,10,6,5,1,2,3,7,6,5,9
10,1,8,9,"*B******CDA**** ","*A **B***C***D**",16,15,14,13,9,8,4,5,6,10,11,7,3,2,6,5,1
10,1,8,12,"*B******C*A*D** ","***A* B**C**D***",16,15,11,10,6,7,11,10,9,8,4,5,1,2,3,7,6
10,1,8,14,"*B******C*A***D ","**A** B***C***D*",16,15,11,7,6,5,9,8,4,5,6,10,9,5,1,2,6
10,1,11,6,"*B****D***AC*** ","****ABCD** *****",16,15,14,13,9,10,11,7,6,5,9,8,4,5,1,2,6
10,1,11,9,"*B*******DAC*** ","**A** B***C***D*",16,15,14,13,9,5,6,10,11,15,14,13,9,5,1,2,6
10,1,13,7,"*B*****D**A**C* ","***** **ABCD****",16,15,14,13,9,10,14,15,11,7,6,5,1,0,4,8,9
10,1,13,12,"*B********A*DC* ","**A** B***C***D*",16,15,14,13,12,8,9,5,6,10,14,13,9,5,1,2,6
10,1,13,14,"*B********A**CD ","**A***B***C***D ",16,15,14,13,9,5,6,10,9,5,1,2,6,5,9,10,14
10,1,14,7,"*B*****D**A***C ","***** **ABCD****",16,15,11,7,6,5,1,0,4,8,9,10,14,13,12,8,9
10,1,14,9,"*B*******DA***C ","*A **B***C***D**",16,15,11,7,6,10,14,13,9,10,11,7,3,2,6,5,1
10,2,1,5,"*CB**D****A**** ","*A **B***C***D**",16,15,11,7,6,10,9,5,1,2,6,10,14,13,9,5,1
10,2,1,9,"*CB******DA**** ","*A **B***C***D**",16,15,14,13,9,5,6,10,9,5,1,2,6,10,9,5,1
10,2,3,6,"**BC**D***A**** ","** A***B***C***D",16,15,11,7,6,10,11,7,3,2,6,10,14,15,11,7,3
10,2,3,7,"**BC***D**A**** ","** A***B***C***D",16,15,11,7,6,10,14,15,11,7,3,2,6,10,11,7,3
10,2,3,14,"**BC******A***D ","** A***B***C***D",16,15,14,13,9,5,6,10,11,7,3,2,6,10,11,7,3
10,2,4,11,"**B*C*****AD*** ","***** **ABCD****",16,15,14,13,9,10,6,2,1,5,4,8,9,5,6,10,9
10,2,4,12,"**B*C*****A*D** ","***A**B *C**D***",16,15,14,13,9,5,4,8,9,5,6,10,11,7,6,2,3
10,2,5,6,"**B**CD***A**** ","****ABCD** *****",16,15,11,7,6,5,9,10,6,2,1,5,9,8,4,5,6
10,2,5,7,"**B**C*D**A**** ","****ABCD** *****",16,15,14,13,9,10,6,5,9,10,6,2,1,0,4,5,6
10,2,6,8,"**B***C*D*A**** ","***A**B *C**D***",16,15,11,10,6,7,11,15,14,13,12,8,9,10,6,2,3
10,2,7,6,"**B***DC**A**** ","******* ABCD****",16,15,11,7,6,2,1,5,9,10,6,5,4,8,9,10,11
10,2,7,9,"**B****C*DA**** ","**A***B **C***D*",16,15,11,7,3,2,6,10,9,13,14,10,11,7,3,2,6
10,2,7,13,"**B****C**A**D* ","**A***B **C***D*",16,15,11,7,3,2,6,10,14,13,9,10,11,7,3,2,6
10,2,8,5,"**B**D**C*A**** ","*A***B** C***D**",16,15,11,7,6,10,9,5,6,2,1,5,6,10,14,13,9
10,2,11,6,"**B***D***AC*** ","****ABCD** *****",16,15,14,13,9,10,11,7,6,2,1,5,9,8,4,5,6
10,2,11,7,"**B****D**AC*** ","**A***B **C***D*",16,15,11,7,3,2,6,10,11,15,14,10,11,7,3,2,6
10,2,11,12,"**B*******ACD** ","***A**B *C**D***",16,15,14,13,9,5,6,10,11,7,6,5,9,10,6,2,3
10,2,11,13,"**B*******AC*D* ","**A***B **C***D*",16,15,14,13,9,5,6,7,3,2,6,10,11,7,3,2,6
10,2,13,8,"**B*****D*A**C* ","***A**B *C**D***",16,15,11,10,9,13,12,8,4,5,6,7,11,10,6,2,3
10,2,13,9,"**B******DA**C* ","**A** B***C***D*",16,15,14,13,9,5,1,2,6,10,14,13,9,5,1,2,6
10,2,13,11,"**B*******AD*C* ","***** **ABCD****",16,15,14,13,9,10,6,2,1,5,6,10,14,13,12,8,9
10,2,14,5,"**B**D****A***C ","*A***B***C **D**",16,15,11,7,6,10,9,5,6,2,1,5,6,10,14,13,9
10,2,14,8,"**B*****D*A***C ","***A**B *C**D***",16,15,11,10,14,13,12,8,9,10,6,7,11,10,6,2,3
10,2,14,13,"**B*******A**DC ","**A***B***C** D*",16,15,11,10,6,2,3,7,11,10,6,7,3,2,6,10,14
10,3,1,12,"*C*B******A*D** ","***A**B *C**D***",16,15,11,10,9,5,1,2,3,7,11,10,9,5,6,2,3
10,3,1,14,"*C*B******A***D ","**A***B **C***D*",16,15,11,7,3,2,6,10,9,5,1,2,6,5,9,10,6
10,3,2,12,"**CB******A*D** ","***A**B *C**D***",16,15,11,10,6,2,3,7,11,10,6,5,9,10,6,2,3
10,3,5,7,"***B*C*D**A**** ","**A***B **C***D*",16,15,11,7,6,10,11,7,3,2,6,5,9,13,14,10,6
10,3,5,8,"***B*C**D*A**** ","** A**B**C**D***",16,15,14,13,12,8,9,5,6,10,11,7,6,2,3,7,6
10,3,5,11,"***B*C****AD*** ","**A***B **C***D*",16,15,11,7,6,10,14,15,11,7,3,2,6,5,9,10,6
10,3,6,7,"***B**CD**A**** ","** A***B***C***D",16,15,11,7,6,10,9,5,1,2,6,10,14,15,11,7,3
10,3,6,12,"***B**C***A*D** ","***A**B *C**D***",16,15,14,13,9,5,6,10,9,5,1,2,6,7,3,2,6
10,3,6,13,"***B**C***A**D* ","**A***B **C***D*",16,15,14,13,9,5,6,10,11,7,3,2,6,5,9,10,6
10,3,7,12,"***B***C**A*D** ","** A**B**C**D***",16,15,11,10,6,7,11,10,6,5,9,10,6,2,3,7,6
10,3,8,12,"***B****C*A*D** ","** A**B**C**D***",16,15,14,13,9,8,4,5,6,10,11,7,6,2,3,7,6
10,3,9,6,"***B**D**CA**** ","**A***B **C***D*",16,15,11,10,6,7,11,15,14,10,9,5,6,7,3,2,6
10,3,9,8,"***B****DCA**** ","** A**B**C**D***",16,15,14,13,12,8,4,5,6,10,11,7,6,2,3,7,6
10,3,9,13,"***B*****CA**D* ","**A***B***C** D*",16,15,11,7,3,2,6,10,9,5,1,2,6,7,11,15,14
10,3,11,5,"***B*D****AC*** ","**A***B **C***D*",16,15,14,13,9,5,6,10,9,13,14,10,11,7,3,2,6
10,3,11,9,"***B*****DAC*** ","**A***B **C***D*",16,15,14,13,9,5,6,10,14,13,9,10,11,7,3,2,6
10,3,13,9,"***B*****DA**C* ","**A***B***C** D*",16,15,14,13,9,5,6,10,11,7,3,2,6,7,11,10,14
10,3,13,11,"***B******AD*C* ","**A***B **C***D*",16,15,11,7,6,10,14,13,9,10,14,15,11,7,3,2,6
10,3,13,12,"***B******A*DC* ","** A**B**C**D***",16,15,11,10,9,13,14,10,6,7,11,10,6,2,3,7,6
