A,B,C,D,board start,board end,lvl,path
13,10,8,0,"D*******C*B**A* ","*A***B** C***D**",26,15,14,10,9,13,14,10,6,5,4,0,1,5,9,13,12,8,4,0,1,5,9,8,12,13,9
13,11,4,0,"D***C******B*A* ","***D* C**B**A***",26,15,14,10,11,7,6,5,4,0,1,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
13,11,7,0,"D******C***B*A* ","******* ABCD****",26,15,14,10,9,5,1,0,4,5,1,2,6,5,9,13,14,10,11,7,6,5,4,8,9,10,11
13,11,9,0,"D********C*B*A* ","** D**C**B**A***",26,15,14,10,9,8,12,13,9,5,1,0,4,5,6,10,11,7,6,2,1,5,9,10,6,7,3
13,14,0,4,"C***D********AB ","*A***B** C***D**",26,15,11,10,9,13,12,8,4,0,1,5,9,8,4,0,1,5,6,10,14,13,9,10,6,5,9
13,14,4,0,"D***C********AB ","***D**C**B**A **",26,15,11,10,9,5,4,0,1,5,4,8,12,13,14,10,6,5,1,2,6,7,3,2,6,5,9
13,14,8,0,"D*******C****AB ","*A***B** C***D**",26,15,11,10,9,13,14,10,6,5,4,0,1,5,9,13,12,8,4,0,1,5,9,8,12,13,9
13,14,9,0,"D********C***AB ","********** *ABCD",26,15,11,10,9,5,4,0,1,5,4,8,9,5,6,7,11,10,9,8,12,13,14,10,11,15,14
14,0,3,4,"B**CD*********A ","****ABCD *******",26,15,11,10,14,13,9,10,6,5,4,8,9,10,6,5,4,0,1,2,3,7,6,2,1,5,4
14,0,3,8,"B**C****D*****A ","** *ABCD********",26,15,11,10,14,13,9,10,6,5,1,0,4,5,9,8,4,5,9,10,6,5,1,2,3,7,6
14,0,12,1,"BD**********C*A ","**A** B***C***D*",26,15,11,10,14,13,12,8,4,5,1,0,4,8,9,5,6,10,9,13,14,10,9,5,1,2,6
14,0,12,2,"B*D*********C*A ","***D**C**B *A***",26,15,11,7,3,2,6,5,4,0,1,5,4,8,12,13,14,10,9,8,12,13,14,10,9,5,6
14,1,2,0,"DBC***********A ","***D* C**B**A***",26,15,11,10,9,13,14,10,6,5,1,0,4,8,12,13,9,5,6,2,1,5,6,7,3,2,6
14,1,3,0,"DB*C**********A ","** *ABCD********",26,15,11,10,14,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,6,5,1,2,3,7,6
14,1,5,0,"DB***C********A ","****ABCD** *****",26,15,11,10,14,13,9,10,6,5,9,10,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6
14,1,6,0,"DB****C*******A ","** D**C**B**A***",26,15,11,7,6,5,1,0,4,5,9,13,14,10,6,2,1,5,4,8,12,13,9,5,6,7,3
14,1,10,0,"DB********C***A ","******* ABCD****",26,15,11,10,14,13,9,10,6,5,1,0,4,8,9,5,1,2,6,5,1,2,3,7,6,10,11
14,1,12,0,"DB**********C*A ","*A***B** C***D**",26,15,11,10,14,13,9,5,1,0,4,5,1,2,6,10,9,5,6,2,1,5,4,8,12,13,9
14,1,13,0,"DB***********CA ","** D**C**B**A***",26,15,11,10,9,13,14,10,9,5,1,0,4,8,12,13,9,5,6,2,1,5,6,10,11,7,3
14,2,1,0,"DCB***********A ","** D**C**B**A***",26,15,11,10,6,2,1,0,4,5,9,13,14,10,6,2,1,0,4,8,12,13,9,10,11,7,3
14,2,3,0,"D*BC**********A ","** *ABCD********",26,15,11,10,14,13,9,10,6,5,1,0,4,5,9,10,6,2,1,0,4,5,6,2,3,7,6
14,2,3,8,"**BC****D*****A ","***A* B**C**D***",26,15,11,10,14,13,12,8,9,5,6,10,11,7,6,2,3,7,11,10,6,2,1,5,6,10,9
14,2,7,0,"D*B****C******A ","** D**C**B**A***",26,15,11,10,9,13,14,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,9,10,6,7,3
14,2,8,0,"D*B*****C*****A ","*A***B** C***D**",26,15,11,10,14,13,9,10,6,2,1,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
14,2,9,0,"D*B******C****A ","****ABCD** *****",26,15,11,10,14,15,11,7,6,10,9,5,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
14,2,12,1,"*DB*********C*A ","**A** B***C***D*",26,15,11,10,6,5,1,2,6,10,14,13,12,8,9,5,6,10,9,13,14,10,9,5,1,2,6
14,2,13,0,"D*B**********CA ","*A***B***C **D**",26,15,11,10,14,13,9,10,6,2,1,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
14,3,0,1,"CD*B**********A ","** *ABCD********",26,15,11,10,14,13,9,10,6,2,1,0,4,5,9,10,6,2,3,7,6,2,1,0,4,5,6
14,3,0,6,"C**B**D*******A ","** *ABCD********",26,15,11,10,14,13,9,5,1,2,3,7,6,10,9,5,1,0,4,5,6,2,1,0,4,5,6
14,3,2,4,"**CBD*********A ","*A **B***C***D**",26,15,11,10,14,13,9,5,4,0,1,2,3,7,6,10,9,5,1,2,6,10,14,13,9,5,1
