A,B,C,D,board start,board end,lvl,path
12,0,1,14,"BC**********A*D ","A*** B****C****D",21,15,14,13,9,8,12,13,9,5,1,0,4,8,9,5,6,10,9,5,1,0
12,0,2,14,"B*C*********A*D ","A*** B****C****D",21,15,14,13,9,8,12,13,14,10,6,2,1,0,4,8,9,10,6,5,1,0
12,0,5,4,"B***DC******A** ","A **B***C***D***",21,15,14,13,12,8,4,5,9,13,12,8,4,5,9,10,6,2,1,5,4,0
12,0,6,8,"B*****C*D***A** ","*A** B***C***D**",21,15,14,13,12,8,9,13,14,10,6,5,9,10,14,13,12,8,4,0,1,5
12,0,7,8,"B******CD***A** ","****** *ABCD****",21,15,14,13,9,8,4,0,1,5,4,8,12,13,14,10,9,5,6,7,11,10
12,0,8,4,"B***D***C***A** ","*A** B***C***D**",21,15,14,13,12,8,4,5,9,13,12,8,4,5,9,13,12,8,4,0,1,5
12,0,9,4,"B***D****C**A** ","*A** B***C***D**",21,15,14,13,12,8,9,13,12,8,4,5,9,8,12,13,9,8,4,0,1,5
12,0,13,4,"B***D*******AC* ","*A** B***C***D**",21,15,14,10,9,8,12,13,9,8,4,5,9,8,12,13,9,8,4,0,1,5
12,0,13,6,"B*****D*****AC* ","********ABCD** *",21,15,14,13,9,10,6,5,4,0,1,5,4,8,12,13,9,5,6,7,11,10
12,0,14,8,"B*******D***A*C ","*A** B***C***D**",21,15,11,10,14,13,12,8,9,13,12,8,4,0,1,5,9,10,6,2,1,5
12,0,14,13,"B***********ADC ","********ABCD** *",21,15,14,13,9,8,4,0,1,5,4,8,12,13,9,5,6,10,14,15,11,10
12,1,0,8,"CB******D***A** ","A **B***C***D***",21,15,14,13,12,8,9,13,14,10,6,5,9,8,4,0,1,5,9,8,4,0
12,1,0,9,"CB*******D**A** ","A **B***C***D***",21,15,14,13,12,8,9,13,12,8,4,5,9,8,4,0,1,5,9,8,4,0
12,1,0,13,"CB**********AD* ","A **B***C***D***",21,15,14,10,9,8,12,13,9,8,4,5,9,8,4,0,1,5,9,8,4,0
12,1,2,13,"*BC*********AD* ","* A***B***C***D*",21,15,14,13,12,8,9,13,12,8,4,5,9,10,6,2,1,5,9,10,6,2
12,1,8,4,"*B**D***C***A** ","* **ABCD********",21,15,14,13,9,5,4,8,12,13,14,10,6,5,4,8,9,10,11,7,6,5
12,1,10,4,"*B**D*****C*A** ","* **ABCD********",21,15,14,13,9,8,12,13,9,5,4,8,9,10,6,5,9,10,11,7,6,5
12,1,11,8,"*B******D**CA** ","********ABCD** *",21,15,11,10,9,8,4,5,1,2,6,10,9,5,4,8,12,13,14,15,11,10
12,1,13,4,"*B**D*******AC* ","********ABCD** *",21,15,14,13,9,5,4,8,12,13,9,5,1,2,6,10,9,5,6,7,11,10
12,1,14,4,"*B**D*******A*C ","********ABCD** *",21,15,11,10,9,5,4,8,12,13,9,5,1,2,6,10,9,5,6,7,11,10
12,1,14,8,"*B******D***A*C ","********ABCD** *",21,15,14,13,9,8,4,5,1,2,6,10,9,5,4,8,12,13,14,15,11,10
12,2,4,13,"**B*C*******AD* ","*A***B **C***D**",21,15,14,13,12,8,9,13,14,10,6,5,9,10,6,2,1,5,4,8,9,5
12,2,7,8,"**B****CD***A** ","****** *ABCD****",21,15,14,13,9,8,12,13,14,10,6,2,1,5,6,10,9,5,6,7,11,10
12,2,11,8,"**B*****D**CA** ","*A***B **C***D**",21,15,14,10,11,15,14,13,12,8,9,13,12,8,4,5,9,10,6,2,1,5
12,2,13,5,"**B**D******AC* ","********ABCD** *",21,15,14,13,9,8,12,13,9,5,6,2,1,5,6,10,9,5,6,7,11,10
12,2,13,8,"**B*****D***AC* ","*A***B***C** D**",21,15,14,13,12,8,9,13,14,10,6,5,9,10,6,2,1,5,6,10,9,13
12,2,14,4,"**B*D*******A*C ","********ABCD** *",21,15,11,10,6,2,1,5,4,8,12,13,9,10,6,5,9,10,6,7,11,10
