A,B,C,D,board start,board end,lvl,path
7,0,1,4,"BC**D**A******* ","*A **B***C***D**",22,15,14,10,6,7,3,2,6,5,4,8,9,5,1,0,4,8,12,13,9,5,1
7,0,2,8,"B*C****AD****** ","***A* B**C**D***",22,15,14,13,12,8,9,10,6,2,1,0,4,5,6,10,9,5,1,2,3,7,6
7,0,3,8,"B**C***AD****** ","***A**B**C *D***",22,15,14,13,12,8,4,0,1,2,3,7,6,2,1,5,4,8,9,10,6,5,9
7,0,3,9,"B**C***A*D***** ","**A** B***C***D*",22,15,14,10,9,13,14,10,6,7,3,2,1,0,4,5,1,2,6,7,11,10,6
7,0,4,1,"BD**C**A******* "," ***ABCD********",22,15,14,10,6,7,3,2,6,5,1,2,6,5,4,0,1,2,3,7,6,5,4
7,0,4,6,"B***C*DA******* ","ABCD* **********",22,15,14,13,9,5,4,0,1,2,6,7,3,2,6,5,1,2,6,5,4,0,1
7,0,8,1,"BD*****AC****** ","*A **B***C***D**",22,15,14,10,6,7,3,2,6,5,1,0,4,8,9,5,4,8,12,13,9,5,1
7,0,8,4,"B***D**AC****** ","***A**B**C**D **",22,15,14,13,12,8,4,5,1,0,4,5,1,2,3,7,6,5,9,13,12,8,9
7,0,10,1,"BD*****A**C**** ","****ABCD** *****",22,15,14,13,9,5,6,7,3,2,1,5,6,2,1,0,4,5,1,2,3,7,6
7,0,10,4,"B***D**A**C**** ","***A**B**C *D***",22,15,14,13,12,8,4,5,1,0,4,5,1,2,3,7,6,5,9,13,12,8,9
7,0,11,8,"B******AD**C*** ","***A**B**C *D***",22,15,14,13,12,8,9,5,1,0,4,5,1,2,3,7,6,10,11,7,6,5,9
7,0,12,5,"B****D*A****C** ","***A* B**C**D***",22,15,14,13,12,8,9,5,1,0,4,8,9,13,12,8,4,5,1,2,3,7,6
7,0,12,10,"B******A**D*C** ","**A** B***C***D*",22,15,14,13,12,8,9,13,14,10,9,5,6,7,3,2,1,0,4,5,1,2,6
7,0,12,14,"B******A****C*D ","*A **B***C***D**",22,15,11,10,9,13,12,8,9,13,14,10,6,7,3,2,6,5,1,0,4,5,1
7,0,13,1,"BD*****A*****C* ","***A**B* C**D***",22,15,14,10,9,5,1,0,4,8,9,5,1,2,3,7,6,5,4,8,9,13,12
7,0,14,1,"BD*****A******C ","*A***B***C **D**",22,15,11,10,6,7,3,2,6,5,1,0,4,8,9,5,1,2,6,10,14,13,9
7,0,14,2,"B*D****A******C ","****ABCD** *****",22,15,11,10,6,7,11,10,14,13,9,5,6,2,1,0,4,5,1,2,3,7,6
7,0,14,5,"B****D*A******C ","*A **B***C***D**",22,15,11,10,14,13,9,5,1,0,4,8,12,13,9,10,6,7,3,2,6,5,1
7,1,0,5,"CB***D*A******* ","*A **B***C***D**",22,15,14,13,9,5,6,7,3,2,1,0,4,5,1,2,6,10,14,13,9,5,1
7,1,0,6,"CB****DA******* ","ABCD* **********",22,15,14,13,9,5,1,2,6,7,3,2,1,0,4,5,6,2,1,5,4,0,1
7,1,0,14,"CB*****A******D ","*A **B***C***D**",22,15,11,10,9,13,14,10,6,7,3,2,1,0,4,5,1,2,6,10,9,5,1
7,1,2,0,"DBC****A******* ","** *ABCD********",22,15,14,10,6,7,3,2,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
7,1,2,4,"*BC*D**A******* ","***A**B *C**D***",22,15,14,13,12,8,4,5,6,2,1,5,6,10,14,13,12,8,9,5,6,2,3
7,1,6,0,"DB****CA******* ","****ABCD** *****",22,15,14,10,6,7,3,2,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
7,1,8,2,"*BD****AC****** ","***A**B**C**D **",22,15,14,10,6,2,3,7,11,10,6,5,1,2,6,5,9,10,14,13,9,8,12
7,1,8,3,"*B*D***AC****** ","** *ABCD********",22,15,14,13,9,8,4,5,9,10,6,7,3,2,1,5,6,2,1,0,4,5,6
7,1,9,0,"DB*****A*C***** ","***A**B* C**D***",22,15,14,13,9,5,1,2,3,7,6,5,4,0,1,5,9,8,4,5,9,13,12
7,1,11,4,"*B**D**A***C*** ","***A* B**C**D***",22,15,14,13,12,8,4,5,1,2,3,7,6,10,11,15,14,13,12,8,9,10,6
7,1,12,2,"*BD****A****C** ","***A**B**C**D **",22,15,14,10,6,2,1,5,6,2,3,7,11,10,9,5,4,8,12,13,9,8,12
7,1,13,0,"DB*****A*****C* ","***A**B* C**D***",22,15,14,10,9,5,1,2,3,7,6,5,4,0,1,5,9,8,4,5,9,13,12
7,2,0,1,"CDB****A******* ","** *ABCD********",22,15,14,10,6,7,3,2,1,0,4,5,6,2,3,7,6,2,1,0,4,5,6
7,2,0,3,"C*BD***A******* ","** *ABCD********",22,15,14,13,9,5,1,2,6,7,3,2,1,0,4,5,6,2,1,0,4,5,6
7,2,0,4,"C*B*D**A******* ","***A**B *C**D***",22,15,14,13,12,8,4,5,9,13,12,8,4,0,1,5,4,8,9,5,6,2,3
7,2,0,14,"C*B****A******D ","***A**B *C**D***",22,15,11,10,9,13,14,10,9,8,4,0,1,5,4,8,12,13,9,5,6,2,3
7,2,1,4,"*CB*D**A******* ","***A**B *C**D***",22,15,14,13,12,8,4,5,9,13,12,8,9,5,1,0,4,8,9,5,6,2,3
7,2,4,0,"D*B*C**A******* ","***A**B *C**D***",22,15,14,13,12,8,4,0,1,5,9,8,4,5,9,13,12,8,9,5,6,2,3
7,2,4,1,"*DB*C**A******* ","*A **B***C***D**",22,15,14,13,9,5,1,2,6,7,3,2,6,10,9,5,4,8,12,13,9,5,1
