A,B,C,D,board start,board end,lvl,path
2,1,7,0,"DBA****C******* ","*A** B***C***D**",23,15,14,13,9,5,1,0,4,5,1,2,6,7,11,10,9,5,6,10,14,13,9,5
2,1,12,3,"*BAD********C** ","*** ABCD********",23,15,14,13,12,8,9,13,14,10,9,5,1,2,6,5,1,0,4,5,6,10,11,7
2,3,5,0,"D*AB*C********* ","ABCD** *********",23,15,14,10,6,5,1,0,4,5,1,2,3,7,6,5,4,0,1,2,6,7,3,2
2,3,6,0,"D*AB**C******** ","ABCD** *********",23,15,14,13,9,5,1,0,4,5,1,2,3,7,6,5,4,0,1,2,6,7,3,2
2,3,7,0,"D*AB***C******* ","***A** B***C***D",23,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,14,15,11,7
2,3,11,0,"D*AB*******C*** ","***A***B***C** D",23,15,11,7,3,2,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10,11,15
2,7,3,0,"D*AC***B******* ","*** ABCD********",23,15,14,13,9,5,1,0,4,5,6,2,1,5,6,7,3,2,1,0,4,5,6,7
2,7,5,0,"D*A**C*B******* ","*A***B **C***D**",23,15,14,13,12,8,4,0,1,5,4,8,9,5,1,2,6,7,11,15,14,13,9,5
2,8,7,0,"D*A****CB****** ","ABCD** *********",23,15,14,10,6,2,1,0,4,8,9,5,6,2,1,5,4,0,1,5,6,7,3,2
2,11,1,0,"DCA********B*** ","*A***B **C***D**",23,15,14,10,11,7,6,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,11,4,0,"D*A*C******B*** ","*A***B **C***D**",23,15,14,10,11,7,6,5,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,11,8,3,"**AD****C**B*** ","ABCD** *********",23,15,14,10,11,7,6,10,9,8,4,5,9,8,4,0,1,2,6,5,4,0,1,2
2,11,9,0,"D*A******C*B*** ","**A***B** C***D*",23,15,14,13,9,10,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,11,12,0,"D*A********BC** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,6,10,9,13,14,10
2,11,14,0,"D*A********B**C ","**A***B***C **D*",23,15,14,10,11,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,12,0,1,"CDA*********B** ","*A** B***C***D**",23,15,14,13,9,8,12,13,9,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,12,0,7,"C*A****D****B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,5,1,2,6,5,1,0,4,5,1,2,6,5
2,12,0,11,"C*A********DB** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,11,15,14,10,9,5,6,10
2,12,3,1,"*DAC********B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,2,1,5,6,2,3,7,6,2,1,0,4,5
2,12,6,0,"D*A***C*****B** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,9,5,6,10
2,12,7,4,"**A*D**C****B** ","**A***B***C **D*",23,15,11,7,6,5,4,8,12,13,9,8,12,13,14,10,9,5,6,10,9,13,14,10
2,12,8,0,"D*A*****C***B** ","*A***B***C** D**",23,15,14,13,12,8,4,0,1,2,6,10,9,8,4,5,9,13,12,8,4,5,9,13
2,12,11,0,"D*A********CB** ","**A***B***C **D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,12,11,1,"*DA********CB** ","**A***B***C **D*",23,15,14,13,12,8,9,13,14,10,9,5,1,0,4,8,9,5,6,10,9,13,14,10
2,12,13,0,"D*A*********BC* ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,13,0,1,"CDA**********B* ","*A***B **C***D**",23,15,14,13,9,10,14,13,9,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,13,7,0,"D*A****C*****B* ","**A***B***C **D*",23,15,11,7,6,5,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,13,11,0,"D*A********C*B* ","**A***B***C **D*",23,15,14,13,12,8,4,0,1,5,4,8,9,10,14,13,9,5,6,10,9,13,14,10
2,13,14,0,"D*A**********BC ","**A***B** C***D*",23,15,11,10,9,13,14,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,14,1,0,"DCA***********B ","*A***B **C***D**",23,15,11,10,14,13,9,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,14,4,0,"D*A*C*********B ","*A***B **C***D**",23,15,11,10,14,13,12,8,4,0,1,2,6,10,9,8,4,5,9,8,12,13,9,5
2,14,5,0,"D*A**C********B ","*A***B **C***D**",23,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,14,6,0,"D*A***C*******B ","**A***B** C***D*",23,15,11,10,6,5,4,0,1,5,4,8,9,10,14,13,9,5,6,10,9,13,14,10
2,14,7,0,"D*A****C******B ","**A***B***C **D*",23,15,11,10,14,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
