A,B,C,D,board start,board end,lvl,path
10,0,1,8,"BC******D*A**** ","A***B **C***D***",20,15,14,13,12,8,9,10,6,5,1,0,4,5,9,8,4,5,1,0,4
10,0,2,12,"B*C*******A*D** ","***A* B**C**D***",20,15,11,10,6,2,1,0,4,5,6,7,11,10,9,5,1,2,3,7,6
10,0,3,14,"B**C******A***D ","**A** B***C***D*",20,15,11,7,6,10,11,7,3,2,1,0,4,5,1,2,6,7,11,10,6
10,0,4,2,"B*D*C*****A**** "," ***ABCD********",20,15,11,7,6,10,9,5,6,2,1,5,4,0,1,2,3,7,6,5,4
10,0,7,12,"B******C**A*D** ","***A**B**C *D***",20,15,11,10,6,7,11,10,6,5,1,0,4,5,1,2,3,7,6,5,9
10,0,8,3,"B**D****C*A**** ","***D* C**B**A***",20,15,14,13,9,8,4,0,1,5,9,10,6,5,4,8,9,13,12,8,9
10,0,11,3,"B**D******AC*** ","****ABCD** *****",20,15,14,13,9,10,11,7,3,2,1,0,4,5,9,8,4,5,1,2,6
10,0,11,5,"B****D****AC*** ","****ABCD** *****",20,15,14,13,9,10,6,5,9,10,11,7,6,2,1,0,4,5,1,2,6
10,0,11,6,"B*****D***AC*** ","****ABCD *******",20,15,14,13,9,10,11,7,6,10,14,13,12,8,9,5,4,0,1,5,4
10,0,11,8,"B*******D*AC*** ","*A***B***C **D**",20,15,14,13,9,10,11,7,6,5,9,8,4,0,1,5,4,8,12,13,9
10,0,12,11,"B*********ADC** ","***** **ABCD****",20,15,14,13,12,8,9,10,6,5,4,0,1,5,4,8,9,13,14,10,9
10,0,13,3,"B**D******A**C* ","***D**C**B *A***",20,15,14,13,9,10,14,13,9,8,4,0,1,5,4,8,12,13,9,5,6
10,0,14,2,"B*D*******A***C ","****ABCD** *****",20,15,11,7,6,10,14,13,9,5,6,2,1,0,4,5,1,2,3,7,6
10,0,14,5,"B****D****A***C ","*A***B***C **D**",20,15,11,7,6,10,9,5,6,10,14,13,9,8,4,0,1,5,4,8,9
10,0,14,9,"B********DA***C ","*A **B***C***D**",20,15,11,7,6,10,14,13,9,10,11,7,3,2,6,5,1,0,4,5,1
10,0,14,12,"B*********A*D*C ","*A***B***C **D**",20,15,11,7,6,10,14,13,12,8,4,0,1,5,6,2,1,5,4,8,9
10,1,0,11,"CB********AD*** ","***** **ABCD****",20,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,5,4,8,9
10,1,0,14,"CB********A***D ","**A** B***C***D*",20,15,11,7,6,10,9,5,1,0,4,8,9,5,1,2,6,5,9,10,6
10,1,3,4,"*B*CD*****A**** ","** *ABCD********",20,15,14,13,9,5,4,8,9,10,6,5,9,8,4,5,1,2,3,7,6
10,1,3,8,"*B*C****D*A**** ","** *ABCD********",20,15,14,13,9,10,6,5,9,8,4,5,9,10,6,5,1,2,3,7,6
10,1,3,12,"*B*C******A*D** ","***A**B**C *D***",20,15,11,10,9,5,1,2,3,7,11,10,6,2,3,7,11,10,6,5,9
10,1,5,4,"*B**DC****A**** ","A***B **C***D***",20,15,14,13,12,8,4,5,9,10,6,5,9,13,12,8,4,5,1,0,4
10,1,6,4,"*B**D*C***A**** ","****ABCD** *****",20,15,14,13,9,5,4,8,9,10,6,5,9,8,4,5,1,2,3,7,6
10,1,7,8,"*B*****CD*A**** ","**A** B***C***D*",20,15,14,13,9,8,4,5,6,10,9,5,1,2,6,7,11,15,14,10,6
10,1,11,2,"*BD*******AC*** ","****ABCD** *****",20,15,14,13,9,10,11,7,6,2,3,7,6,5,9,8,4,5,1,2,6
10,1,12,6,"*B****D***A*C** ","***** **ABCD****",20,15,14,13,12,8,9,10,6,5,1,0,4,8,9,13,14,15,11,10,9
10,1,13,4,"*B**D*****A**C* ","***A**B* C**D***",20,15,11,10,6,7,11,10,9,8,4,5,1,2,3,7,6,5,9,13,12
10,1,14,4,"*B**D*****A***C ","**A***B***C** D*",20,15,11,7,6,10,9,8,4,5,1,2,6,5,9,8,12,13,9,10,14
10,2,0,3,"C*BD******A**** ","ABCD* **********",20,15,14,13,9,10,6,5,9,8,4,5,6,2,1,0,4,5,6,2,1
10,2,0,5,"C*B**D****A**** ","*A **B***C***D**",20,15,11,7,6,10,9,5,4,0,1,2,6,5,4,8,12,13,9,5,1
