A,B,C,D,board start,board end,lvl,path
7,0,3,6,"B**C**DA******* ","**A** B***C***D*",20,15,14,10,6,7,3,2,1,0,4,5,1,2,6,7,11,15,14,10,6
7,0,3,12,"B**C***A****D** ","***A* B**C**D***",20,15,14,10,6,2,3,7,6,2,1,0,4,5,6,10,9,5,1,2,6
7,0,3,13,"B**C***A*****D* ","**A** B***C***D*",20,15,14,13,9,10,6,7,3,2,1,0,4,5,1,2,6,7,11,10,6
7,0,4,2,"B*D*C**A******* ","ABCD* **********",20,15,14,10,6,7,3,2,1,5,4,0,1,5,6,2,1,5,4,0,1
7,0,4,3,"B**DC**A******* ","ABCD* **********",20,15,14,10,6,7,11,10,9,5,4,0,1,5,6,2,1,5,4,0,1
7,0,4,10,"B***C**A**D**** ","**A** B***C***D*",20,15,14,10,9,5,4,0,1,2,6,7,3,2,6,5,4,8,9,10,6
7,0,4,11,"B***C**A***D*** "," ***ABCD********",20,15,14,10,6,7,11,10,9,5,6,2,1,5,4,0,1,2,6,5,4
7,0,4,14,"B***C**A******D ","**A** B***C***D*",20,15,11,10,9,5,4,0,1,2,6,7,3,2,6,5,4,8,9,10,6
7,0,5,6,"B****CDA******* ","***** **ABCD****",20,15,14,10,6,7,11,10,9,5,6,10,9,5,4,0,1,5,4,8,9
7,0,6,1,"BD****CA******* ","****ABCD** *****",20,15,14,10,6,7,3,2,1,5,6,2,1,0,4,5,1,2,3,7,6
7,0,6,5,"B****DCA******* ","*A **B***C***D**",20,15,14,13,9,5,6,7,3,2,6,10,14,13,9,5,1,0,4,5,1
7,0,6,8,"B*****CAD****** ","***A**B**C *D***",20,15,14,13,12,8,9,10,6,5,1,0,4,5,1,2,3,7,6,5,9
7,0,8,6,"B*****DAC****** ","***** **ABCD****",20,15,14,10,6,7,11,10,9,8,4,0,1,5,6,10,9,5,4,8,9
7,0,8,10,"B******AC*D**** ","*A **B***C***D**",20,15,14,10,9,8,12,13,14,10,6,7,3,2,6,5,1,0,4,5,1
7,0,8,14,"B******AC*****D ","*A **B***C***D**",20,15,11,10,9,8,12,13,14,10,6,7,3,2,6,5,1,0,4,5,1
7,0,9,2,"B*D****A*C***** ","****ABCD** *****",20,15,14,10,6,7,11,10,9,5,6,2,1,0,4,5,1,2,3,7,6
7,0,9,4,"B***D**A*C***** ","***A**B* C**D***",20,15,14,13,9,8,4,5,1,0,4,5,1,2,3,7,6,5,9,13,12
7,0,9,5,"B****D*A*C***** ","***A* B**C**D***",20,15,14,13,9,5,1,0,4,8,9,13,12,8,4,5,1,2,3,7,6
7,0,10,5,"B****D*A**C**** ","*A **B***C***D**",20,15,14,13,9,5,1,0,4,8,12,13,9,10,6,7,3,2,6,5,1
7,0,11,9,"B******A*D*C*** ","*A **B***C***D**",20,15,14,10,11,15,14,13,9,10,6,7,3,2,6,5,1,0,4,5,1
7,0,11,12,"B******A***CD** ","***A**B**C *D***",20,15,14,13,9,5,1,0,4,5,1,2,3,7,6,10,11,7,6,5,9
7,0,12,4,"B***D**A****C** ","***A**B* C**D***",20,15,14,13,12,8,4,5,1,0,4,5,1,2,3,7,6,5,9,13,12
7,0,12,9,"B******A*D**C** ","***A* B**C**D***",20,15,14,13,12,8,9,13,12,8,4,5,1,0,4,5,1,2,3,7,6
7,0,13,4,"B***D**A*****C* ","***A**B* C**D***",20,15,14,10,9,8,4,5,1,0,4,5,1,2,3,7,6,5,9,13,12
7,0,13,5,"B****D*A*****C* ","***A* B**C**D***",20,15,14,10,9,5,1,0,4,8,9,13,12,8,4,5,1,2,3,7,6
7,0,13,9,"B******A*D***C* ","**A** B***C***D*",20,15,14,13,9,10,14,13,9,5,6,7,3,2,1,0,4,5,1,2,6
7,0,14,6,"B*****DA******C ","**A** B***C***D*",20,15,14,10,6,7,11,15,14,10,11,7,3,2,1,0,4,5,1,2,6
7,0,14,8,"B******AD*****C ","***A* B**C**D***",20,15,11,10,14,13,12,8,9,10,6,5,1,0,4,5,1,2,3,7,6
7,0,14,10,"B******A**D***C ","****ABCD** *****",20,15,11,10,6,7,11,10,14,13,9,5,6,2,1,0,4,5,1,2,6
7,1,0,8,"CB*****AD****** ","***A* B**C**D***",20,15,14,13,12,8,9,5,1,2,3,7,6,5,4,0,1,5,4,8,9
7,1,0,9,"CB*****A*D***** ","*A **B***C***D**",20,15,14,13,9,10,6,7,3,2,1,0,4,5,1,2,6,10,9,5,1
7,1,2,5,"*BC**D*A******* ","***A* B**C**D***",20,15,14,13,9,5,1,2,3,7,6,5,1,0,4,8,9,13,12,8,9
7,1,3,5,"*B*C*D*A******* ","**A** B***C***D*",20,15,14,13,9,5,1,2,6,7,3,2,6,7,11,10,9,13,14,10,6
7,1,3,8,"*B*C***AD****** ","** A**B**C**D***",20,15,14,13,12,8,9,10,6,2,3,7,6,2,1,5,6,10,9,5,6
7,1,4,2,"*BD*C**A******* ","ABCD* **********",20,15,14,10,6,7,3,2,6,5,1,2,6,5,4,0,1,5,6,2,1
7,1,5,4,"*B**DC*A******* ","***A**B* C**D***",20,15,14,13,12,8,4,5,9,13,12,8,4,5,1,2,3,7,6,5,9
7,1,6,4,"*B**D*CA******* ","***A* B**C**D***",20,15,14,13,12,8,4,5,6,10,14,13,12,8,9,5,1,2,3,7,6
7,1,11,5,"*B***D*A***C*** ","*A **B***C***D**",20,15,14,13,9,5,6,10,11,15,14,13,9,10,6,7,3,2,6,5,1
7,1,12,6,"*B****DA****C** ","**A** B***C***D*",20,15,14,13,12,8,9,13,14,10,6,7,11,15,14,10,9,5,1,2,6
7,1,13,2,"*BD****A*****C* ","***A**B* C**D***",20,15,14,10,6,2,1,5,6,2,3,7,11,10,9,5,4,8,9,13,12
7,1,14,3,"*B*D***A******C ","****ABCD** *****",20,15,11,10,14,13,9,5,6,7,3,2,1,5,6,2,1,0,4,5,6
7,1,14,4,"*B**D**A******C ","***A**B**C *D***",20,15,11,10,14,13,12,8,4,5,1,2,3,7,6,5,9,13,12,8,9
7,2,0,5,"C*B**D*A******* ","***A**B *C**D***",20,15,14,13,9,5,4,0,1,5,4,8,9,13,12,8,9,5,6,2,3
