A,B,C,D,board start,board end,lvl,path
3,0,1,4,"BC*AD********** ","***A* B**C**D***",22,15,14,13,12,8,4,5,9,13,12,8,9,5,1,0,4,8,9,5,1,2,6
3,0,4,1,"BD*AC********** "," ***ABCD********",22,15,14,10,6,2,3,7,6,5,1,2,6,5,4,0,1,2,3,7,6,5,4
3,0,5,4,"B**ADC********* ","***A**B* C**D***",22,15,14,13,12,8,4,5,9,13,12,8,4,5,1,0,4,5,1,2,6,5,9
3,0,6,4,"B**AD*C******** ","***A**B**C *D***",22,15,14,13,12,8,4,5,9,13,12,8,4,0,1,5,4,8,9,10,6,5,9
3,0,7,5,"B**A*D*C******* ","ABCD* **********",22,15,14,10,6,5,4,0,1,2,3,7,6,5,1,2,3,7,6,5,4,0,1
3,0,8,1,"BD*A****C****** ","***A* B**C**D***",22,15,14,13,9,5,1,0,4,8,9,5,4,8,9,13,12,8,9,5,1,2,6
3,0,10,1,"BD*A******C**** ","***A**B**C *D***",22,15,14,13,9,5,1,0,4,8,9,5,1,2,6,5,4,8,9,13,12,8,9
3,0,11,5,"B**A*D*****C*** ","***A**B**C *D***",22,15,14,13,9,5,4,0,1,5,4,8,9,13,12,8,9,10,11,7,6,5,9
3,0,12,1,"BD*A********C** ","***A**B* C**D***",22,15,14,13,12,8,9,5,1,0,4,8,9,5,1,2,6,5,4,8,9,13,12
3,0,12,6,"B**A**D*****C** ","***A**B* C**D***",22,15,14,13,12,8,4,0,1,5,6,10,9,5,4,8,9,10,6,5,9,13,12
3,0,13,7,"B**A***D*****C* ","***A***B** C***D",22,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6,10,14,15,11
3,0,14,1,"BD*A**********C ","*A***B***C **D**",22,15,11,10,6,2,3,7,6,5,1,0,4,8,9,5,1,2,6,10,14,13,9
3,0,14,4,"B**AD*********C ","***A* B**C**D***",22,15,11,10,14,13,12,8,4,5,9,13,12,8,4,0,1,5,4,8,9,10,6
