A,B,C,D,board start,board end,lvl,path
10,0,2,4,"B*C*D*****A**** ","* **ABCD********",21,15,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,2,1,0,4,5
10,0,2,8,"B*C*****D*A**** ","*A** B***C***D**",21,15,14,13,9,10,6,2,1,5,9,8,4,0,1,5,6,10,14,13,9,5
10,0,3,1,"BD*C******A**** ","* **ABCD********",21,15,14,13,9,10,6,2,1,5,9,10,6,2,3,7,6,2,1,0,4,5
10,0,3,9,"B**C*****DA**** ","* **ABCD********",21,15,11,7,6,10,9,5,6,2,3,7,6,10,11,7,6,2,1,0,4,5
10,0,3,11,"B**C******AD*** ","ABCD ***********",21,15,14,13,9,10,6,7,11,10,6,2,3,7,6,5,9,8,4,5,1,0
10,0,6,1,"BD****C***A**** ","* **ABCD********",21,15,11,7,6,10,9,5,6,7,3,2,1,0,4,5,6,2,3,7,6,5
10,0,6,4,"B***D*C***A**** ","*A** B***C***D**",21,15,14,13,12,8,4,0,1,5,6,10,9,8,12,13,9,5,6,2,1,5
10,0,7,1,"BD*****C**A**** ","ABCD** *********",21,15,14,13,9,10,6,5,9,8,4,5,6,2,1,0,4,5,6,7,3,2
10,0,7,5,"B****D*C**A**** ","* **ABCD********",21,15,14,13,9,10,6,7,3,2,6,5,9,10,11,7,6,2,1,0,4,5
10,0,8,1,"BD******C*A**** ","*A** B***C***D**",21,15,14,13,9,5,1,2,6,10,9,5,6,10,14,13,9,8,4,0,1,5
10,0,8,2,"B*D*****C*A**** ","* **ABCD********",21,15,14,13,9,10,6,2,1,0,4,8,9,5,4,8,9,10,11,7,6,5
10,0,9,1,"BD*******CA**** ","* **ABCD********",21,15,11,7,6,10,9,5,6,2,1,0,4,5,6,2,3,7,6,10,9,5
10,0,9,4,"B***D****CA**** ","*A** B***C***D**",21,15,14,13,12,8,9,10,6,5,9,8,4,0,1,5,9,8,12,13,9,5
10,0,11,2,"B*D*******AC*** ","ABCD ***********",21,15,14,13,9,10,11,7,6,10,11,7,3,2,6,5,9,8,4,5,1,0
10,0,12,4,"B***D*****A*C** ","A **B***C***D***",21,15,14,13,12,8,4,5,6,10,9,13,12,8,9,5,6,2,1,5,4,0
10,0,12,6,"B*****D***A*C** ","*A** B***C***D**",21,15,14,13,9,10,6,5,9,8,12,13,9,10,14,13,9,8,4,0,1,5
10,0,12,14,"B*********A*C*D ","A ***B****C****D",21,15,14,13,12,8,9,10,6,5,9,13,14,10,9,8,4,5,1,0,4,5
10,0,13,4,"B***D*****A**C* ","A **B***C***D***",21,15,11,7,6,10,9,8,4,5,9,13,12,8,9,5,6,2,1,5,4,0
10,0,13,5,"B****D****A**C* ","*A** B***C***D**",21,15,11,7,6,10,9,13,12,8,9,5,6,10,14,13,9,8,4,0,1,5
10,0,14,8,"B*******D*A***C ","A **B***C***D***",21,15,11,7,6,10,14,13,9,10,14,13,12,8,9,5,6,2,1,5,4,0
10,1,0,5,"CB***D****A**** ","* **ABCD********",21,15,14,13,9,10,6,5,9,10,11,7,6,2,1,0,4,5,1,2,6,5
10,1,2,4,"*BC*D*****A**** ","*A***B **C***D**",21,15,11,7,6,2,1,5,4,8,9,5,6,10,14,13,9,5,6,2,1,5
10,1,7,4,"*B**D**C**A**** ","****** *ABCD****",21,15,14,13,9,10,6,5,4,8,9,5,1,2,6,10,9,5,6,7,11,10
10,1,8,4,"*B**D***C*A**** ","A***B***C **D***",21,15,14,13,9,10,6,5,9,8,4,5,1,0,4,5,6,10,14,13,12,8
10,1,11,4,"*B**D*****AC*** ","* **ABCD********",21,15,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,10,9,8,4,5
10,1,12,4,"*B**D*****A*C** ","A***B***C **D***",21,15,14,13,12,8,9,10,6,5,9,8,4,5,1,0,4,5,9,13,12,8
10,1,13,2,"*BD*******A**C* ","* **ABCD********",21,15,14,13,9,5,6,10,14,13,9,5,6,2,3,7,6,10,9,8,4,5
10,2,3,5,"**BC*D****A**** ","****** *ABCD****",21,15,11,7,6,5,9,10,6,2,3,7,11,10,6,2,1,5,4,8,9,10
10,2,7,4,"**B*D**C**A**** ","****** *ABCD****",21,15,14,13,9,10,6,2,1,5,4,8,9,10,6,5,9,10,6,7,11,10
10,2,8,3,"**BD****C*A**** ","ABCD** *********",21,15,14,13,9,10,6,5,9,8,4,5,9,10,6,5,1,0,4,5,1,2
10,2,12,6,"**B***D***A*C** ","* A***B***C***D*",21,15,14,13,12,8,9,10,6,5,9,13,14,10,9,8,4,0,1,5,6,2
10,3,0,9,"C**B*****DA**** ","*A***B **C***D**",21,15,14,13,9,5,1,0,4,5,1,2,3,7,6,10,9,5,6,2,1,5
10,3,0,13,"C**B******A**D* ","*A***B **C***D**",21,15,11,7,6,5,1,0,4,5,1,2,3,7,6,10,9,5,6,2,1,5
10,3,2,1,"*DCB******A**** ","*** ABCD********",21,15,11,7,6,10,11,7,3,2,1,5,6,7,3,2,1,0,4,5,6,7
10,3,4,2,"**DBC*****A**** ","* **ABCD********",21,15,14,13,9,10,6,2,3,7,6,5,4,0,1,2,6,5,9,8,4,5
10,3,4,5,"***BCD****A**** ","*A***B **C***D**",21,15,14,13,9,5,4,0,1,2,3,7,6,10,14,13,9,5,6,2,1,5
10,3,4,6,"***BC*D***A**** ","ABCD** *********",21,15,11,7,6,10,9,5,6,2,1,5,4,0,1,2,3,7,6,5,1,2
10,3,4,7,"***BC**D**A**** ","**A***B** C***D*",21,15,11,7,6,10,11,7,3,2,6,5,4,8,9,5,6,7,11,15,14,10
10,3,8,6,"***B**D*C*A**** ","**A***B** C***D*",21,15,11,10,6,7,11,15,14,10,9,8,4,5,6,7,3,2,6,7,11,10
10,3,9,1,"*D*B*****CA**** ","**A***B** C***D*",21,15,11,7,3,2,6,10,9,5,1,2,6,5,9,10,6,7,11,15,14,10
10,3,11,1,"*D*B******AC*** ","**A***B***C **D*",21,15,11,7,3,2,6,10,9,5,1,2,6,5,9,10,6,7,11,15,14,10
10,3,12,5,"***B*D****A*C** ","**A***B** C***D*",21,15,14,13,12,8,9,5,6,10,11,7,3,2,6,7,11,10,9,13,14,10
10,3,12,7,"***B***D**A*C** ","**A***B** C***D*",21,15,11,7,6,10,11,7,3,2,6,7,11,15,14,13,12,8,9,13,14,10
10,3,12,11,"***B******ADC** ","**A***B** C***D*",21,15,11,7,6,10,14,13,12,8,9,13,14,15,11,7,3,2,6,7,11,10
10,4,0,5,"C***BD****A**** ","*A** B***C***D**",21,15,11,7,6,10,9,5,6,10,14,13,9,8,4,0,1,5,4,8,9,5
10,4,2,1,"*DC*B*****A**** ","ABCD** *********",21,15,11,7,6,10,9,5,6,2,1,5,4,0,1,5,9,10,11,7,3,2
10,4,3,1,"*D*CB*****A**** ","ABCD** *********",21,15,11,7,6,10,9,5,6,7,3,2,1,5,4,0,1,5,6,7,3,2
10,4,7,8,"****B**CD*A**** ","*A** B***C***D**",21,15,14,13,9,10,6,7,11,10,6,5,9,8,12,13,9,10,6,2,1,5
10,4,8,1,"*D**B***C*A**** ","****ABCD* ******",21,15,14,13,9,8,4,5,1,2,6,5,9,10,11,7,6,5,9,8,4,5
10,4,13,1,"*D**B*****A**C* ","*A** B***C***D**",21,15,14,13,9,5,1,2,6,10,9,5,6,10,14,13,9,10,6,2,1,5
10,4,14,1,"*D**B*****A***C ","*A** B***C***D**",21,15,11,7,6,5,1,2,6,10,9,5,6,10,14,13,9,10,6,2,1,5
10,5,0,1,"CD***B****A**** ","ABCD ***********",21,15,11,7,6,10,9,8,4,5,6,2,1,0,4,5,6,7,3,2,1,0
10,5,0,4,"C***DB****A**** ","A **B***C***D***",21,15,14,13,9,10,6,2,1,5,9,8,4,0,1,5,9,13,12,8,4,0
10,5,1,4,"*C**DB****A**** ","*A** B***C***D**",21,15,14,13,12,8,4,5,1,2,6,10,9,8,12,13,9,5,6,2,1,5
10,5,3,4,"***CDB****A**** ","****** *ABCD****",21,15,11,7,3,2,6,5,4,8,9,10,6,5,4,8,9,10,6,7,11,10
