A,B,C,D,board start,board end,lvl,path
14,8,9,0,"D*******BC****A ","***D**C**B**A **",26,15,11,10,6,5,1,0,4,5,6,2,1,5,9,13,14,15,11,7,3,2,6,5,9,8,12
14,8,10,0,"D*******B*C***A ","****ABCD** *****",26,15,11,10,14,13,9,8,4,0,1,5,4,8,9,10,6,5,9,8,4,5,9,10,11,7,6
14,8,13,0,"D*******B****CA ","***D**C**B**A **",26,15,11,10,9,13,14,10,9,5,1,0,4,5,6,2,1,5,6,7,3,2,6,10,9,8,12
14,9,0,1,"CD*******B****A ","** D**C**B**A***",26,15,11,7,3,2,1,0,4,5,6,7,3,2,1,5,9,13,14,10,9,8,12,13,9,5,6
14,9,1,0,"DC*******B****A ","***D**C**B**A **",26,15,11,10,6,2,1,0,4,8,9,13,14,10,6,2,1,5,6,7,3,2,6,5,9,8,12
14,9,2,0,"D*C******B****A ","** *ABCD********",26,15,11,10,14,13,12,8,4,0,1,5,4,8,9,10,6,5,9,8,4,5,9,10,11,7,6
14,9,3,0,"D**C*****B****A ","** D**C**B**A***",26,15,11,7,3,2,1,0,4,8,12,13,14,10,6,2,1,5,9,8,12,13,9,5,6,7,3
14,9,3,4,"***CD****B****A ","***D**C *B**A***",26,15,11,7,6,5,4,8,12,13,14,10,6,5,9,8,12,13,9,5,1,2,6,7,3,2,6
14,9,4,0,"D***C****B****A ","****ABCD *******",26,15,11,10,14,13,12,8,4,0,1,5,4,8,9,10,6,5,4,8,9,10,11,7,6,5,4
14,9,5,0,"D****C***B****A ","***D**C**B**A **",26,15,11,7,6,5,1,0,4,8,9,13,14,10,6,2,1,5,6,7,3,2,6,10,9,8,12
14,9,7,0,"D******C*B****A ","** D**C**B**A***",26,15,11,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,9,8,12,13,9,5,6,7,3
14,9,8,0,"D*******CB****A ","*A***B** C***D**",26,15,11,10,14,13,12,8,9,10,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
14,9,10,0,"D********BC***A ","****ABCD** *****",26,15,11,10,14,13,12,8,4,0,1,5,4,8,9,10,6,5,9,8,4,5,9,10,11,7,6
14,9,13,0,"D********B***CA ","***** **ABCD****",26,15,11,10,6,5,1,0,4,5,1,2,6,5,9,13,14,10,6,7,11,10,9,13,12,8,9
14,10,0,1,"CD********B***A ","** D**C**B**A***",26,15,11,7,6,10,9,13,14,10,6,2,1,0,4,8,12,13,9,10,11,7,3,2,1,5,6
14,10,3,0,"D**C******B***A ","** D**C**B**A***",26,15,11,10,9,13,14,10,11,7,3,2,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
14,10,6,0,"D*****C***B***A ","** D**C**B**A***",26,15,11,10,9,13,14,10,11,7,6,5,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
14,10,7,0,"D******C**B***A ","******* ABCD****",26,15,11,10,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6,5,4,8,9,10,11
14,10,12,1,"*D********B*C*A ","********ABCD* **",26,15,11,7,6,5,1,2,6,5,9,13,14,10,6,5,9,13,12,8,9,13,14,15,11,10,9
14,11,0,2,"C*D********B**A ","***D**C**B *A***",26,15,11,10,14,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,14,13,9,8,12,13,9
14,11,0,10,"C*********DB**A ","********** *ABCD",26,15,11,10,6,5,1,0,4,5,1,2,6,5,9,13,14,15,11,10,6,5,9,8,12,13,14
14,11,0,12,"C**********BD*A ","***A* B**C**D***",26,15,14,10,11,15,14,13,9,10,6,7,11,10,9,5,1,0,4,5,1,2,3,7,6,10,9
14,11,3,8,"***C****D**B**A ","********** *ABCD",26,15,11,7,3,2,6,5,9,8,12,13,14,15,11,7,6,10,9,8,12,13,14,10,11,15,14
14,11,4,1,"*D**C******B**A ","***D**C**B**A **",26,15,11,7,6,2,1,5,4,8,12,13,14,15,11,7,3,2,6,5,9,8,12,13,14,10,9
14,11,5,4,"****DC*****B**A ","*A***B** C***D**",26,15,11,10,14,15,11,7,6,10,9,5,4,8,9,5,6,10,14,13,9,10,6,2,1,5,9
