A,B,C,D,board start,board end,lvl,path
8,0,2,13,"B*C*****A****D* ","*A** B***C***D**",19,15,14,10,9,8,4,0,1,5,9,10,6,2,1,5,6,10,9,5
8,0,3,9,"B**C****AD***** ","****** *ABCD****",19,15,11,7,3,2,1,0,4,5,1,2,6,10,9,5,6,7,11,10
8,0,3,14,"B**C****A*****D ","A*** B****C****D",19,15,14,10,6,2,3,7,6,2,1,0,4,8,9,10,6,5,1,0
8,0,7,1,"BD*****CA****** ","ABCD** *********",19,15,14,13,9,5,4,8,9,10,6,2,1,0,4,5,6,7,3,2
8,0,7,13,"B******CA****D* ","****ABCD*** ****",19,15,14,13,9,5,4,0,1,5,4,8,9,10,14,15,11,10,6,7
8,0,9,1,"BD******AC***** ","* **ABCD********",19,15,14,10,9,5,1,0,4,8,9,10,6,5,9,10,11,7,6,5
8,0,10,1,"BD******A*C**** ","* **ABCD********",19,15,14,13,9,5,1,0,4,8,9,10,6,5,9,10,11,7,6,5
8,0,12,11,"B*******A**DC** ","********ABCD ***",19,15,14,13,12,8,4,0,1,5,9,13,14,10,9,8,4,5,9,8
8,0,13,4,"B***D***A****C* ","A **B***C***D***",19,15,14,10,9,8,4,5,9,13,12,8,9,10,6,2,1,5,4,0
8,0,14,2,"B*D*****A*****C ","* **ABCD********",19,15,11,10,6,2,1,0,4,8,9,10,14,15,11,7,6,10,9,5
8,0,14,13,"B*******A****DC ","********ABCD** *",19,15,14,13,9,8,4,0,1,5,4,8,9,5,6,10,14,15,11,10
8,1,0,4,"CB**D***A****** ","A **B***C***D***",19,15,14,13,9,8,4,5,9,13,12,8,4,0,1,5,9,8,4,0
8,1,3,14,"*B*C****A*****D ","A*** B****C****D",19,15,14,10,11,7,3,2,6,7,11,10,6,5,4,8,9,5,1,0
8,1,12,4,"*B**D***A***C** ","*A** B***C***D**",19,15,14,13,9,8,4,0,1,5,9,8,12,13,9,8,4,0,1,5
8,1,13,4,"*B**D***A****C* ","* **ABCD********",19,15,14,10,9,5,4,8,9,13,14,10,6,5,9,10,11,7,6,5
8,1,14,4,"*B**D***A*****C ","* **ABCD********",19,15,11,10,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,5
8,2,0,1,"CDB*****A****** ","* **ABCD********",19,15,14,13,9,5,1,0,4,8,9,10,6,5,1,2,3,7,6,5
8,2,0,4,"C*B*D***A****** ","* **ABCD********",19,15,14,13,9,5,4,0,1,2,6,5,4,8,9,10,11,7,6,5
8,2,0,9,"C*B*****AD***** ","*A***B **C***D**",19,15,14,13,9,8,4,0,1,5,9,10,6,2,1,5,4,8,9,5
8,2,0,10,"C*B*****A*D**** ","* **ABCD********",19,15,14,13,9,5,1,0,4,8,9,5,1,2,6,10,11,7,6,5
8,2,0,11,"C*B*****A**D*** ","****ABCD*** ****",19,15,14,13,9,5,1,0,4,8,9,10,6,2,1,5,6,2,3,7
8,2,0,13,"C*B*****A****D* ","*A***B **C***D**",19,15,14,10,9,8,4,0,1,5,9,10,6,2,1,5,4,8,9,5
8,2,0,14,"C*B*****A*****D ","A****B*** C****D",19,15,14,10,6,2,1,0,4,8,9,5,1,0,4,8,9,5,6,10
8,2,4,12,"**B*C***A***D** ","A***B***C **D***",19,15,14,10,6,2,1,5,6,10,9,5,4,8,9,5,1,0,4,8
8,2,5,4,"**B*DC**A****** ","* **ABCD********",19,15,14,10,6,5,4,8,9,10,6,5,1,2,3,7,6,10,9,5
8,2,6,4,"**B*D*C*A****** ","* **ABCD********",19,15,14,13,9,5,4,8,9,10,6,5,1,2,3,7,6,10,9,5
8,2,7,13,"**B****CA****D* ","****ABCD*** ****",19,15,14,13,9,10,14,15,11,10,6,2,1,5,4,8,9,5,6,7
8,2,12,14,"**B*****A***C*D ","********* **ABCD",19,15,14,13,12,8,9,10,6,2,3,7,11,10,6,5,9,10,14,13
8,2,14,1,"*DB*****A*****C ","********ABCD** *",19,15,11,10,6,2,1,5,9,10,6,2,1,5,9,10,6,7,11,10
8,2,14,4,"**B*D***A*****C ","*A***B **C***D**",19,15,11,10,14,13,9,8,4,5,9,8,12,13,9,10,6,2,1,5
8,2,14,12,"**B*****A***D*C ","*A***B **C***D**",19,15,11,10,14,13,9,8,4,5,9,13,12,8,9,10,6,2,1,5
8,3,0,10,"C**B****A*D**** ","****** *ABCD****",19,15,11,7,3,2,1,0,4,5,1,2,6,7,11,10,6,5,9,10
8,3,1,6,"*C*B**D*A****** ","****** *ABCD****",19,15,14,10,6,7,3,2,6,7,11,10,6,5,1,2,6,5,9,10
8,3,1,9,"*C*B****AD***** ","****** *ABCD****",19,15,14,10,9,5,1,2,6,7,3,2,6,7,11,10,6,5,9,10
8,3,2,1,"*DCB****A****** ","*** ABCD********",19,15,11,7,3,2,1,5,6,7,3,2,1,5,4,8,9,5,6,7
8,3,2,9,"**CB****AD***** ","****** *ABCD****",19,15,14,10,6,2,3,7,6,2,1,5,6,10,9,5,6,7,11,10
8,3,4,5,"***BCD**A****** ","****ABCD* ******",19,15,11,7,3,2,6,7,11,10,6,5,4,8,9,10,11,7,6,5
8,3,4,9,"***BC***AD***** ","*A***B **C***D**",19,15,14,13,9,8,4,5,9,8,4,0,1,2,3,7,6,2,1,5
8,3,4,10,"***BC***A*D**** ","****ABCD* ******",19,15,11,10,6,7,3,2,6,7,11,10,6,5,4,8,9,10,6,5
8,3,4,11,"***BC***A**D*** ","****ABCD* ******",19,15,14,10,6,7,3,2,6,7,11,10,6,5,4,8,9,10,6,5
8,3,4,13,"***BC***A****D* ","*A***B **C***D**",19,15,14,10,9,8,4,5,9,8,4,0,1,2,3,7,6,2,1,5
8,3,5,13,"***B*C**A****D* ","****** *ABCD****",19,15,14,13,9,10,14,15,11,7,3,2,6,7,11,10,6,5,9,10
8,3,7,9,"***B***CAD***** ","****** *ABCD****",19,15,14,10,9,5,6,7,3,2,6,7,11,10,6,2,1,5,9,10
8,3,10,13,"***B****A*C**D* ","* A***B***C***D*",19,15,14,13,9,8,4,5,9,8,4,0,1,5,6,2,3,7,6,2
8,3,11,5,"***B*D**A**C*** ","****** *ABCD****",19,15,14,10,6,7,3,2,6,7,11,10,6,5,9,10,6,7,11,10
8,3,11,6,"***B**D*A**C*** ","********ABCD** *",19,15,14,10,11,15,14,10,6,7,3,2,6,7,11,10,6,5,9,10
8,3,12,11,"***B****A**DC** ","********* **ABCD",19,15,11,7,3,2,6,7,11,10,6,5,9,13,12,8,9,10,14,13
8,3,13,14,"***B****A****CD ","********ABCD** *",19,15,14,10,11,7,3,2,6,10,11,7,6,10,11,15,14,13,9,10
8,3,14,13,"***B****A****DC ","********ABCD** *",19,15,14,13,9,10,14,15,11,7,3,2,6,7,11,10,6,5,9,10
8,4,0,10,"C***B***A*D**** ","*A***B***C***D *",19,15,14,10,9,8,4,0,1,5,9,8,4,0,1,5,9,8,12,13
8,4,0,11,"C***B***A**D*** ","* **ABCD********",19,15,14,13,9,5,4,0,1,5,4,8,9,10,6,7,11,10,6,5
8,4,0,14,"C***B***A*****D ","A****B ***C****D",19,15,14,13,9,5,4,8,9,5,1,0,4,5,1,2,6,5,9,10
8,4,3,13,"***CB***A****D* ","****ABCD*** ****",19,15,14,13,9,5,4,8,9,10,14,15,11,10,6,7,3,2,6,7
8,4,11,12,"****B***A**CD** ","*A***B***C** D**",19,15,14,10,11,7,6,5,4,8,9,5,4,0,1,5,9,10,14,13
8,5,0,14,"C****B**A*****D ","A****B*** C****D",19,15,14,10,6,5,4,0,1,5,4,8,9,5,1,0,4,5,6,10
8,5,1,4,"*C**DB**A****** ","****ABCD* ******",19,15,14,13,9,5,4,8,12,13,14,10,6,5,1,2,3,7,6,5
8,5,7,12,"*****B*CA***D** ","****** *ABCD****",19,15,14,13,12,8,9,13,14,10,9,8,12,13,9,5,6,7,11,10
8,5,12,4,"****DB**A***C** ","*A***B **C***D**",19,15,14,10,6,5,9,8,4,5,9,8,12,13,9,8,4,0,1,5
8,6,0,1,"CD****B*A****** ","****ABCD* ******",19,15,14,10,6,5,1,0,4,8,9,10,6,5,1,2,3,7,6,5
8,6,0,4,"C***D*B*A****** ","*A***B **C***D**",19,15,14,13,9,8,4,5,9,8,4,0,1,5,4,8,12,13,9,5
8,6,3,4,"***CD*B*A****** ","****ABCD* ******",19,15,14,10,6,5,4,8,9,10,6,5,1,2,3,7,6,2,1,5
8,6,3,13,"***C**B*A****D* ","****** *ABCD****",19,15,14,13,9,10,14,15,11,10,6,2,3,7,6,2,1,5,9,10
8,6,7,0,"D*****BCA****** ","****** *ABCD****",19,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10
8,6,10,0,"D*****B*A*C**** ","********ABCD** *",19,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10
8,6,14,0,"D*****B*A*****C ","********ABCD** *",19,15,11,10,6,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10
8,6,14,12,"******B*A***D*C ","*A***B **C***D**",19,15,11,10,14,13,9,8,4,5,9,10,14,13,12,8,4,0,1,5
8,7,0,6,"C*****DBA****** ","****** *ABCD****",19,15,14,10,6,7,11,10,6,5,1,0,4,5,1,2,6,5,9,10
8,7,0,9,"C******BAD***** ","****** *ABCD****",19,15,14,10,9,5,1,0,4,5,1,2,6,7,11,10,6,5,9,10
8,7,0,10,"C******BA*D**** ","****** *ABCD****",19,15,14,13,9,5,1,0,4,5,1,2,6,7,11,10,6,5,9,10
8,7,0,11,"C******BA**D*** ","****ABCD* ******",19,15,14,10,6,7,11,10,6,5,4,0,1,5,4,8,9,10,6,5
8,7,3,1,"*D*C***BA****** ","*** ABCD********",19,15,14,10,6,2,1,5,6,7,3,2,1,5,4,8,9,5,6,7
8,7,4,2,"**D*C**BA****** ","****ABCD* ******",19,15,14,10,6,7,11,10,6,5,4,8,9,10,6,2,3,7,6,5
8,7,4,14,"****C**BA*****D ","A*** B****C****D",19,15,14,13,9,5,4,8,9,5,6,7,11,10,9,5,6,2,1,0
8,7,5,1,"*D***C*BA****** ","****** *ABCD****",19,15,14,13,9,5,1,2,6,5,9,10,6,7,11,10,6,5,9,10
8,7,9,1,"*D*****BAC***** ","****** *ABCD****",19,15,14,10,6,5,1,2,6,5,9,10,6,7,11,10,6,5,9,10
8,7,9,4,"****D**BAC***** ","*A***B **C***D**",19,15,14,10,9,8,4,5,9,8,12,13,9,10,6,7,3,2,1,5
8,7,10,1,"*D*****BA*C**** ","********ABCD** *",19,15,14,10,9,5,1,2,6,7,11,10,6,5,9,10,6,7,11,10
8,7,10,4,"****D**BA*C**** ","*A***B **C***D**",19,15,14,13,9,8,4,5,9,8,12,13,9,10,6,7,3,2,1,5
8,7,11,1,"*D*****BA**C*** ","****** *ABCD****",19,15,14,13,9,5,1,2,6,7,11,10,6,5,9,10,6,7,11,10
8,7,12,9,"*******BAD**C** ","********* **ABCD",19,15,11,7,6,10,9,13,14,10,11,15,14,13,12,8,9,10,14,13
8,7,13,1,"*D*****BA****C* ","********ABCD** *",19,15,14,13,9,5,1,2,6,7,11,10,6,5,9,10,6,7,11,10
8,7,14,1,"*D*****BA*****C ","********ABCD** *",19,15,11,10,9,5,1,2,6,7,11,10,6,5,9,10,6,7,11,10
8,9,0,1,"CD******AB***** ","****ABCD* ******",19,15,14,10,9,5,1,0,4,8,9,10,6,5,1,2,3,7,6,5
8,9,0,4,"C***D***AB***** ","****ABCD* ******",19,15,14,10,9,5,4,0,1,2,6,5,4,8,9,10,11,7,6,5
8,9,0,5,"C****D**AB***** ","****ABCD* ******",19,15,14,10,6,5,4,0,1,5,4,8,12,13,14,15,11,7,6,5
8,9,2,12,"**C*****AB**D** ","A***B***C **D***",19,15,14,10,6,5,1,2,6,5,1,0,4,8,9,5,1,0,4,8
8,9,3,4,"***CD***AB***** ","****ABCD* ******",19,15,14,10,9,5,4,8,9,10,6,5,1,2,3,7,6,2,1,5
