A,B,C,D,board start,board end,lvl,path
14,0,2,1,"BDC***********A ","* **ABCD********",23,15,11,10,14,15,11,7,6,10,9,5,6,2,1,0,4,5,6,2,3,7,6,5
14,0,2,4,"B*C*D*********A ","* **ABCD********",23,15,11,10,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,2,1,0,4,5
14,0,2,8,"B*C*****D*****A ","*A** B***C***D**",23,15,11,10,14,13,9,10,6,2,1,5,9,8,4,0,1,5,6,10,14,13,9,5
14,0,2,12,"B*C*********D*A ","*A** B***C***D**",23,15,11,10,14,13,12,8,9,10,6,2,1,5,9,8,4,0,1,5,6,10,9,5
14,0,3,1,"BD*C**********A ","* **ABCD********",23,15,11,10,14,13,9,10,6,2,1,5,9,10,6,2,3,7,6,2,1,0,4,5
14,0,3,11,"B**C*******D**A ","A ***B****C****D",23,15,11,7,3,2,6,7,11,10,14,13,9,10,6,5,9,8,4,5,1,0,4,5
14,0,5,4,"B***DC********A ","A **B***C***D***",23,15,11,10,14,15,11,7,6,10,9,8,4,5,6,2,1,5,9,13,12,8,4,0
14,0,6,4,"B***D*C*******A ","*A** B***C***D**",23,15,11,10,14,13,12,8,4,0,1,5,6,10,9,8,12,13,9,5,6,2,1,5
14,0,7,1,"BD*****C******A ","ABCD** *********",23,15,11,10,14,13,9,10,6,5,9,8,4,5,6,2,1,0,4,5,6,7,3,2
14,0,7,5,"B****D*C******A ","* **ABCD********",23,15,11,10,14,13,9,10,6,7,3,2,6,5,9,10,11,7,6,2,1,0,4,5
14,0,7,12,"B******C****D*A ","*A** B***C***D**",23,15,11,10,14,13,9,10,6,7,11,10,6,5,9,10,14,13,12,8,4,0,1,5
14,0,8,1,"BD******C*****A ","*A** B***C***D**",23,15,11,10,14,13,9,5,1,2,6,10,9,5,6,10,14,13,9,8,4,0,1,5
14,0,8,2,"B*D*****C*****A ","* **ABCD********",23,15,11,10,14,13,9,10,6,2,1,0,4,8,9,5,4,8,9,10,11,7,6,5
14,0,9,4,"B***D****C****A ","*A** B***C***D**",23,15,11,10,14,13,12,8,9,10,6,5,9,8,4,0,1,5,9,8,12,13,9,5
14,0,11,3,"B**D*******C**A ","* **ABCD********",23,15,11,10,14,15,11,7,6,10,14,13,9,5,6,10,11,7,3,2,1,0,4,5
14,0,11,9,"B********D*C**A ","********ABCD** *",23,15,11,10,9,13,14,15,11,10,9,13,12,8,4,0,1,5,4,8,9,5,6,10
14,0,11,12,"B**********CD*A ","*A** B***C***D**",23,15,11,10,9,13,14,15,11,10,9,13,14,10,6,5,9,13,12,8,4,0,1,5
14,0,12,4,"B***D*******C*A ","A **B***C***D***",23,15,11,10,14,13,12,8,4,5,6,10,9,13,12,8,9,5,6,2,1,5,4,0
14,0,12,6,"B*****D*****C*A ","*A** B***C***D**",23,15,11,10,14,13,9,10,6,5,9,8,12,13,9,10,14,13,9,8,4,0,1,5
14,0,12,11,"B**********DC*A ","A ***B****C****D",23,15,11,10,14,13,12,8,9,10,6,5,9,13,14,10,9,8,4,5,1,0,4,5
14,0,13,5,"B****D*******CA ","*A** B***C***D**",23,15,11,10,9,13,12,8,9,5,6,10,14,13,9,10,6,5,9,8,4,0,1,5
14,1,0,2,"CBD***********A ","* **ABCD********",23,15,11,10,14,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,3,7,6,5
14,1,0,5,"CB***D********A ","* **ABCD********",23,15,11,10,14,13,9,10,6,5,9,10,11,7,6,2,1,0,4,5,1,2,6,5
14,1,0,13,"CB***********DA ","*A** B***C***D**",23,15,11,10,14,15,11,7,6,5,1,0,4,5,1,2,6,10,9,5,6,2,1,5
14,1,7,4,"*B**D**C******A ","****** *ABCD****",23,15,11,10,14,13,9,10,6,5,4,8,9,5,1,2,6,10,9,5,6,7,11,10
14,1,8,4,"*B**D***C*****A ","A***B***C **D***",23,15,11,10,14,13,9,10,6,5,9,8,4,5,1,0,4,5,6,10,14,13,12,8
14,1,10,4,"*B**D*****C***A ","* **ABCD********",23,15,11,10,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,10,9,8,4,5
14,1,11,2,"*BD********C**A ","* **ABCD********",23,15,11,10,14,15,11,7,6,10,14,13,9,5,6,2,3,7,6,10,9,8,4,5
14,1,12,4,"*B**D*******C*A ","A***B***C **D***",23,15,11,10,14,13,12,8,9,10,6,5,9,8,4,5,1,0,4,5,9,13,12,8
