A,B,C,D,board start,board end,lvl,path
12,1,4,7,"*B**C**D****A** ","* **ABCD********",15,15,14,13,9,8,12,13,9,5,4,8,9,10,6,5
12,1,5,9,"*B***C***D**A** ","********ABCD ***",15,15,14,10,9,5,1,2,6,7,11,10,9,5,4,8
12,1,8,10,"*B******C*D*A** ","********ABCD ***",15,15,11,10,9,8,4,5,1,2,6,10,9,5,4,8
12,1,8,11,"*B******C**DA** ","********ABCD ***",15,15,14,13,9,8,4,5,1,2,6,10,9,5,4,8
12,1,9,14,"*B*******C**A*D ","********* **ABCD",15,15,14,13,9,5,1,2,6,10,9,5,6,10,14,13
12,1,10,14,"*B********C*A*D ","A*** B****C****D",15,15,14,13,9,8,12,13,9,5,4,8,9,5,1,0
12,1,13,11,"*B*********DAC* ","********ABCD ***",15,15,14,13,9,5,1,2,6,10,14,13,9,5,4,8
12,1,13,14,"*B**********ACD ","********* **ABCD",15,15,14,10,9,5,1,2,6,10,9,5,6,10,14,13
12,2,5,10,"**B**C****D*A** ","********ABCD ***",15,15,11,10,9,5,6,2,1,5,6,10,9,5,4,8
12,2,5,11,"**B**C*****DA** ","********ABCD ***",15,15,14,13,9,5,6,2,1,5,6,10,9,5,4,8
12,2,10,11,"**B*******CDA** ","********ABCD ***",15,15,14,13,9,10,6,2,1,5,6,10,9,5,4,8
12,2,13,11,"**B********DAC* ","********* **ABCD",15,15,11,10,6,2,3,7,11,10,6,5,9,10,14,13
12,2,13,14,"**B*********ACD ","********* **ABCD",15,15,14,10,6,2,3,7,11,10,6,5,9,10,14,13
12,2,14,7,"**B****D****A*C ","********ABCD ***",15,15,11,7,6,2,1,5,6,10,14,13,9,5,4,8
12,2,14,10,"**B*******D*A*C ","********ABCD ***",15,15,11,10,6,2,1,5,6,10,14,13,9,5,4,8
12,3,13,11,"***B*******DAC* ","********* **ABCD",15,15,11,7,3,2,6,7,11,10,6,5,9,10,14,13
12,4,6,9,"****B*C**D**A** ","****** *ABCD****",15,15,14,10,9,8,4,5,9,8,12,13,14,15,11,10
12,4,7,9,"****B**C*D**A** ","********ABCD ***",15,15,14,10,9,8,4,5,6,7,11,10,6,5,9,8
12,4,8,6,"****B*D*C***A** ","********ABCD ***",15,15,14,10,6,7,11,10,9,8,4,5,6,10,9,8
12,4,8,13,"****B***C***AD* ","********ABCD ***",15,15,14,13,9,8,4,5,6,10,14,15,11,10,9,8
12,4,8,14,"****B***C***A*D ","********ABCD ***",15,15,14,13,9,8,4,5,6,10,11,15,14,10,9,8
12,4,9,13,"****B****C**AD* ","********* **ABCD",15,15,14,13,9,5,4,8,9,5,6,10,11,15,14,13
12,4,10,9,"****B****DC*A** ","********ABCD ***",15,15,14,10,9,8,4,5,6,7,11,10,14,13,9,8
12,4,10,13,"****B*****C*AD* ","********ABCD ***",15,15,14,13,9,10,14,15,11,10,9,8,4,5,9,8
12,4,11,9,"****B****D*CA** ","********ABCD** *",15,15,11,10,9,8,4,5,9,8,12,13,14,15,11,10
12,4,13,7,"****B**D****AC* ","********ABCD ***",15,15,11,7,6,10,9,13,14,10,9,8,4,5,9,8
12,4,13,9,"****B****D**AC* ","********ABCD ***",15,15,14,10,9,13,14,15,11,10,9,8,4,5,9,8
12,4,14,6,"****B*D*****A*C ","********ABCD ***",15,15,11,10,6,7,11,10,14,13,9,8,4,5,9,8
12,4,14,9,"****B****D**A*C ","********ABCD** *",15,15,14,10,9,8,4,5,9,8,12,13,14,15,11,10
