A,B,C,D,board start,board end,lvl,path
14,11,8,1,"*D******C**B**A ","*A***B** C***D**",26,15,11,10,14,15,11,7,6,5,1,2,6,10,9,5,6,10,14,13,9,10,6,2,1,5,9
14,11,8,4,"****D***C**B**A ","********** *ABCD",26,15,11,10,9,8,4,5,6,10,9,8,12,13,14,15,11,10,9,8,12,13,14,10,11,15,14
14,11,12,2,"**D********BC*A ","********ABCD* **",26,15,11,7,6,2,1,5,9,13,14,15,11,10,6,5,9,13,12,8,9,13,14,15,11,10,9
14,11,12,4,"****D******BC*A ","***A**B* C**D***",26,15,14,10,6,7,11,15,14,13,12,8,4,5,6,7,11,10,6,2,3,7,6,10,9,13,12
14,12,0,1,"CD**********B*A ","***D**C**B**A **",26,15,11,10,6,5,1,0,4,8,12,13,14,10,6,5,1,2,6,7,3,2,6,5,9,8,12
14,12,0,5,"C****D******B*A ","***D**C**B**A **",26,15,11,10,6,5,4,0,1,5,4,8,12,13,14,10,11,7,6,2,3,7,6,5,9,8,12
14,12,1,0,"DC**********B*A ","***D**C**B**A **",26,15,11,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,5,9,8,12
14,12,2,0,"D*C*********B*A ","***D**C**B**A **",26,15,11,10,9,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,5,9,8,12
14,12,3,0,"D**C********B*A ","***D**C**B**A **",26,15,11,7,3,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,1,5,9,8,12
14,12,3,4,"***CD*******B*A ","***D**C *B**A***",26,15,11,10,6,5,4,8,12,13,14,10,9,8,12,13,14,10,6,5,1,2,6,7,3,2,6
14,12,3,8,"***C****D***B*A ","** D**C**B**A***",26,15,11,10,9,13,14,10,9,8,12,13,14,10,9,8,4,5,6,10,11,7,6,2,3,7,6
14,12,5,0,"D****C******B*A ","***D**C**B**A **",26,15,11,7,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,10,9,8,12
14,12,6,0,"D*****C*****B*A ","***D**C**B**A **",26,15,11,7,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,1,5,9,8,12
14,12,7,0,"D******C****B*A ","***D**C**B**A **",26,15,11,10,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,1,5,9,8,12
14,12,13,0,"D***********BCA ","********ABCD* **",26,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9,13,12,8,9
14,13,0,4,"C***D********BA ","A***B **C***D***",26,15,11,10,9,13,14,10,6,5,9,13,12,8,4,0,1,5,9,13,12,8,4,5,1,0,4
14,13,1,0,"DC***********BA ","***D* C**B**A***",26,15,11,10,9,13,14,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6
14,13,2,0,"D*C**********BA ","***D* C**B**A***",26,15,11,10,9,13,14,10,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6
14,13,3,0,"D**C*********BA ","** D**C**B**A***",26,15,11,7,3,2,1,0,4,5,6,2,1,5,9,13,14,10,9,8,12,13,9,10,6,7,3
14,13,5,0,"D****C*******BA ","***D**C**B**A **",26,15,11,10,9,5,1,0,4,5,6,2,1,5,9,13,14,10,11,7,3,2,6,5,4,8,12
14,13,6,0,"D*****C******BA ","** D**C**B**A***",26,15,11,7,6,5,1,0,4,5,6,2,1,5,9,13,14,10,9,8,12,13,9,10,6,7,3
14,13,9,0,"D********C***BA ","***D**C**B**A **",26,15,11,10,6,5,1,0,4,5,6,2,1,5,9,13,14,10,11,7,3,2,6,5,4,8,12
14,13,12,0,"D***********CBA ","**A***B***C** D*",26,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,14,13,9,5,1,2,6,10,14
