A,B,C,D,board start,board end,lvl,path
0,1,2,12,"ABC*********D** ","*A***B **C***D**",17,15,14,13,12,8,9,5,1,2,6,5,1,0,4,8,9,5
0,1,8,2,"ABD*****C****** ","ABCD** *********",17,15,14,13,9,8,12,13,14,10,9,5,6,10,11,7,3,2
0,1,8,3,"AB*D****C****** ","ABCD ***********",17,15,14,13,9,8,4,5,9,8,4,0,1,5,6,2,1,0
0,1,12,2,"ABD*********C** ","ABCD** *********",17,15,14,13,12,8,9,13,14,10,9,5,6,10,11,7,3,2
0,1,12,7,"AB*****D****C** ","A ***B****C****D",17,15,11,7,6,10,14,13,12,8,9,13,14,15,11,10,9,5
0,1,13,3,"AB*D*********C* ","ABCD** *********",17,15,14,10,9,13,14,10,6,2,1,5,9,10,6,5,1,2
0,1,14,3,"AB*D**********C ","ABCD** *********",17,15,14,10,11,15,14,10,6,2,3,7,11,10,6,7,3,2
0,2,5,4,"A*B*DC********* ","* **ABCD********",17,15,14,13,9,5,4,0,1,2,6,5,9,10,11,7,6,5
0,2,6,8,"A*B***C*D****** ","*A***B **C***D**",17,15,14,13,9,8,12,13,9,5,6,2,1,0,4,8,9,5
0,2,7,4,"A*B*D**C******* ","ABCD** *********",17,15,14,13,9,5,4,8,9,10,6,5,1,2,6,7,3,2
0,2,7,8,"A*B****CD****** ","ABCD** *********",17,15,14,13,9,8,4,5,9,10,6,5,1,2,6,7,3,2
0,2,11,12,"A*B********CD** ","*A***B **C***D**",17,15,14,10,11,15,14,13,12,8,9,10,6,2,1,0,4,5
0,2,12,3,"A*BD********C** ","ABCD** *********",17,15,14,13,12,8,9,13,14,10,9,5,6,10,9,5,1,2
0,2,12,10,"A*B*******D*C** ","* A***B***C***D*",17,15,14,13,12,8,9,13,14,10,9,5,1,0,4,5,6,2
0,2,12,11,"A*B********DC** ","A****B ***C****D",17,15,14,13,12,8,9,13,14,15,11,10,9,5,6,2,1,5
0,2,13,4,"A*B*D********C* ","A***B***C **D***",17,15,14,10,6,2,1,5,6,10,9,8,4,5,9,13,12,8
0,2,14,8,"A*B*****D*****C ","*A***B **C***D**",17,15,11,10,14,13,9,8,12,13,9,10,6,2,1,0,4,5
0,3,1,5,"AC*B*D********* ","ABCD** *********",17,15,11,7,3,2,6,5,1,2,6,7,3,2,6,5,1,2
0,3,1,9,"AC*B*****D***** ","*A***B **C***D**",17,15,14,13,9,5,1,2,3,7,6,2,1,0,4,8,9,5
0,3,1,10,"AC*B******D**** ","* A***B***C***D*",17,15,14,10,6,2,1,0,4,5,6,2,3,7,11,10,6,2
0,3,1,11,"AC*B*******D*** ","ABCD** *********",17,15,14,10,6,7,11,10,9,5,1,2,3,7,6,5,1,2
0,3,2,13,"A*CB*********D* ","A****B ***C****D",17,15,14,13,9,10,6,2,3,7,11,15,14,10,6,2,1,5
0,3,4,5,"A**BCD********* ","* **ABCD********",17,15,14,10,6,5,1,2,3,7,6,5,4,0,1,2,6,5
0,3,4,6,"A**BC*D******** ","* **ABCD********",17,15,14,13,9,5,1,2,3,7,6,5,4,0,1,2,6,5
0,3,4,7,"A**BC**D******* ","ABCD** *********",17,15,14,13,9,5,4,8,9,10,6,2,3,7,6,5,1,2
0,3,4,10,"A**BC*****D**** ","* **ABCD********",17,15,11,10,6,2,3,7,11,10,9,5,4,0,1,2,6,5
0,3,4,11,"A**BC******D*** ","* **ABCD********",17,15,14,10,6,2,3,7,11,10,9,5,4,0,1,2,6,5
0,3,4,14,"A**BC*********D ","A****B*** C****D",17,15,14,10,6,2,3,7,6,2,1,5,4,8,9,5,6,10
0,3,5,12,"A**B*C******D** ","*A***B **C***D**",17,15,14,13,12,8,9,5,6,2,3,7,6,2,1,0,4,5
0,3,6,9,"A**B**C**D***** ","*A***B **C***D**",17,15,14,13,9,5,6,2,3,7,6,2,1,0,4,8,9,5
0,3,7,13,"A**B***C*****D* ","*A***B **C***D**",17,15,14,10,6,7,3,2,1,0,4,5,6,7,11,10,9,5
0,3,8,7,"A**B***DC****** ","ABCD** *********",17,15,14,13,9,8,4,5,9,10,6,2,3,7,6,5,1,2
0,3,8,9,"A**B****CD***** ","*A***B **C***D**",17,15,14,13,9,8,4,5,6,2,3,7,6,2,1,0,4,5
0,3,8,14,"A**B****C*****D ","A****B ***C****D",17,15,14,13,9,8,4,5,6,7,3,2,6,7,11,10,9,5
0,3,9,1,"AD*B*****C***** ","ABCD** *********",17,15,11,7,3,2,1,5,9,10,6,7,3,2,6,5,1,2
0,3,9,2,"A*DB*****C***** ","* **ABCD********",17,15,14,10,6,2,3,7,6,5,9,8,4,0,1,2,6,5
0,3,9,5,"A**B*D***C***** ","ABCD** *********",17,15,14,10,6,5,9,10,11,7,6,2,3,7,6,5,1,2
0,3,10,1,"AD*B******C**** ","ABCD** *********",17,15,11,7,3,2,1,5,6,7,3,2,6,10,9,5,1,2
0,3,10,12,"A**B******C*D** ","*A***B **C***D**",17,15,14,13,12,8,9,10,6,2,3,7,6,2,1,0,4,5
0,3,11,5,"A**B*D*****C*** ","ABCD** *********",17,15,14,10,6,2,3,7,11,10,6,5,1,2,6,7,3,2
0,3,11,7,"A**B***D***C*** ","ABCD** *********",17,15,14,10,6,2,3,7,11,10,6,7,11,10,9,5,1,2
0,3,11,13,"A**B*******C*D* ","A****B ***C****D",17,15,14,13,9,10,11,7,3,2,6,7,11,15,14,13,9,5
0,3,13,10,"A**B******D**C* ","A****B****C*** D",17,15,14,10,11,7,3,2,6,7,11,15,14,13,9,5,6,10
0,3,13,12,"A**B********DC* ","*A***B***C** D**",17,15,14,10,6,2,3,7,6,2,1,0,4,5,6,10,9,13
0,3,14,6,"A**B**D*******C ","ABCD** *********",17,15,11,10,14,15,11,7,6,2,3,7,6,10,9,5,1,2
0,3,14,9,"A**B*****D****C ","*A***B **C***D**",17,15,11,10,14,13,9,10,6,2,3,7,6,2,1,0,4,5
0,3,14,13,"A**B*********DC ","* A***B***C***D*",17,15,11,10,14,13,9,5,1,0,4,5,6,2,3,7,6,2
0,4,2,8,"A*C*B***D****** ","A***B***C **D***",17,15,14,13,12,8,4,5,6,2,1,5,6,10,9,5,4,8
0,4,2,12,"A*C*B*******D** ","*A** B***C***D**",17,15,14,13,12,8,4,5,1,2,6,5,1,0,4,8,9,5
0,4,3,8,"A**CB***D****** ","A***B***C **D***",17,15,11,7,3,2,6,7,11,10,6,5,9,10,14,13,12,8
0,4,3,13,"A**CB********D* ","A*** B****C****D",17,15,14,13,9,10,11,7,3,2,6,7,11,15,14,10,6,5
0,4,7,12,"A***B**C****D** ","A***B***C **D***",17,15,14,10,6,7,11,10,9,8,4,5,6,10,9,5,4,8
0,4,8,3,"A**DB***C****** ","****ABCD* ******",17,15,11,7,3,2,6,5,4,8,9,5,4,0,1,2,6,5
0,4,11,12,"A***B******CD** ","A*** B****C****D",17,15,14,13,12,8,9,10,14,13,9,10,11,15,14,13,9,5
0,5,1,4,"AC**DB********* ","A **B***C***D***",17,15,14,13,12,8,4,5,1,0,4,5,9,13,12,8,4,0
0,5,2,4,"A*C*DB********* ","****ABCD* ******",17,15,14,13,9,5,4,0,1,2,6,5,1,2,3,7,6,5
0,5,4,1,"AD**CB********* ","****ABCD* ******",17,15,14,13,9,5,1,2,6,5,4,0,1,2,3,7,6,5
0,5,7,4,"A***DB*C******* ","A****B****C*** D",17,15,11,7,6,5,4,8,9,5,6,10,9,13,14,10,11,15
0,5,7,8,"A****B*CD****** ","A****B****C*** D",17,15,11,7,6,10,9,8,12,13,14,10,9,13,14,10,11,15
0,5,8,1,"AD***B**C****** ","*A** B***C***D**",17,15,14,13,9,5,1,0,4,8,9,5,4,8,12,13,9,5
0,5,13,1,"AD***B*******C* ","A****B****C ***D",17,15,14,13,9,5,1,2,6,5,9,10,6,7,11,10,14,15
0,5,13,2,"A*D**B*******C* ","A****B****C ***D",17,15,14,13,9,10,6,2,3,7,11,10,6,7,11,10,14,15
