A,B,C,D,board start,board end,lvl,path
14,11,10,1,"*D********CB**A ","***D**C**B**A **",24,15,11,7,3,2,1,5,9,13,14,15,11,7,3,2,6,10,9,8,12,13,14,10,9
14,11,12,8,"********D**BC*A ","***A**B**C *D***",24,15,14,10,6,7,11,15,14,13,12,8,9,13,14,10,6,7,11,10,6,2,3,7,6
14,11,13,4,"****D******B*CA ","**A***B***C** D*",24,15,11,10,14,15,11,7,6,5,4,8,9,5,6,10,14,13,9,5,1,2,6,10,14
14,12,0,4,"C***D*******B*A ","*A***B** C***D**",24,15,11,10,14,13,9,10,6,5,9,8,4,0,1,5,9,8,12,13,9,8,4,5,9
14,12,0,6,"C*****D*****B*A ","********ABCD* **",24,15,11,10,14,13,12,8,9,10,6,5,4,0,1,5,4,8,9,5,6,7,11,10,9
14,12,0,8,"C*******D***B*A ","*A***B** C***D**",24,15,11,10,14,13,9,10,6,5,4,0,1,5,9,8,12,13,9,8,4,0,1,5,9
14,12,0,9,"C********D**B*A ","********ABCD* **",24,15,11,10,9,13,14,15,11,10,9,13,12,8,4,0,1,5,4,8,9,5,6,10,9
14,12,0,11,"C**********DB*A ","********ABCD* **",24,15,11,10,14,13,9,10,11,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9
14,12,0,13,"C***********BDA ","********ABCD* **",24,15,11,10,9,13,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10,9
14,12,1,4,"*C**D*******B*A ","***D**C**B**A **",24,15,11,10,6,5,4,8,12,13,14,10,6,5,1,2,6,7,3,2,6,5,9,8,12
14,12,1,8,"*C******D***B*A ","*A***B** C***D**",24,15,11,10,14,13,12,8,9,10,6,5,1,0,4,5,9,13,12,8,4,0,1,5,9
14,12,2,4,"**C*D*******B*A ","** *ABCD********",24,15,11,10,14,13,9,5,4,8,12,13,9,10,6,5,9,8,4,5,9,10,11,7,6
14,12,2,8,"**C*****D***B*A ","***D**C *B**A***",24,15,11,10,9,8,12,13,14,10,9,8,12,13,14,15,11,10,6,7,11,10,6,2,3
14,12,5,4,"****DC******B*A ","********ABCD* **",24,15,11,7,6,5,4,8,9,13,14,10,6,5,9,10,6,7,11,10,9,13,12,8,9
14,12,7,4,"****D**C****B*A ","***D**C**B**A **",24,15,11,10,9,5,4,8,12,13,14,10,6,5,1,2,6,7,3,2,1,5,9,8,12
14,12,8,1,"*D******C***B*A ","***D**C**B *A***",24,15,11,7,6,2,1,5,9,8,12,13,14,10,9,8,12,13,14,15,11,7,3,2,6
14,12,10,4,"****D*****C*B*A ","****ABCD** *****",24,15,11,10,14,13,9,5,4,8,12,13,9,10,6,5,9,8,4,5,9,10,11,7,6
14,12,11,1,"*D*********CB*A ","********ABCD* **",24,15,11,10,14,15,11,7,6,5,1,2,6,5,9,10,6,7,11,10,14,13,12,8,9
14,13,0,1,"CD***********BA ","** D**C**B**A***",24,15,11,10,9,13,14,10,6,2,1,0,4,8,12,13,14,10,11,7,3,2,1,5,6
14,13,0,5,"C****D*******BA ","***D**C**B**A **",24,15,11,10,9,13,14,10,6,5,1,0,4,5,1,2,6,7,3,2,6,5,4,8,12
14,13,0,6,"C*****D******BA ","***D**C**B *A***",24,15,11,7,6,5,1,0,4,5,1,2,3,7,6,5,9,13,14,10,9,8,12,13,9
14,13,0,8,"C*******D****BA ","A***B **C***D***",24,15,11,10,9,13,14,10,6,5,9,13,12,8,4,0,1,5,9,8,4,5,1,0,4
14,13,1,4,"*C**D********BA ","***D* C**B**A***",24,15,11,10,9,13,14,10,9,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
14,13,2,4,"**C*D********BA ","***D**C *B**A***",24,15,11,10,6,5,4,8,9,13,14,10,6,5,4,8,12,13,14,10,11,7,6,2,3
14,13,3,4,"***CD********BA ","***D**C *B**A***",24,15,11,10,9,13,14,10,9,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
14,13,3,12,"***C********DBA ","***A* B**C**D***",24,15,11,10,14,13,9,5,6,10,14,15,11,7,3,2,6,7,3,2,1,5,6,10,9
14,13,5,4,"****DC*******BA ","********ABCD* **",24,15,11,7,6,5,4,8,12,13,14,10,6,5,9,10,6,7,11,10,9,13,12,8,9
14,13,7,0,"D******C*****BA ","** D**C**B**A***",24,15,11,10,9,13,14,10,9,5,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
14,13,8,1,"*D******C****BA ","** D**C**B**A***",24,15,11,10,9,13,14,10,6,2,1,5,9,8,12,13,14,10,9,5,6,10,11,7,3
14,13,8,4,"****D***C****BA ","********ABCD* **",24,15,11,10,9,8,4,5,9,8,12,13,14,10,9,13,12,8,9,5,6,7,11,10,9
