A,B,C,D,board start,board end,lvl,path
7,11,4,0,"D***C**A***B*** ","***A**B* C**D***",24,15,14,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,6,7,11,10,14,13,12
7,11,5,0,"D****C*A***B*** ","***A**B *C**D***",24,15,14,13,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,10,6
7,11,8,0,"D******AC**B*** ","***A**B *C**D***",24,15,14,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,10,6
7,11,9,0,"D******A*C*B*** ","***A**B *C**D***",24,15,14,10,6,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,10,6
7,11,10,0,"D******A**CB*** ","***A***B** C***D",24,15,14,10,9,5,1,0,4,5,1,2,3,7,6,5,9,10,6,7,11,10,14,15,11
7,11,12,0,"D******A***BC** ","***A**B* C**D***",24,15,14,13,12,8,4,0,1,2,3,7,11,10,6,7,11,10,9,8,4,5,9,13,12
7,11,12,1,"*D*****A***BC** ","***A**B**C**D **",24,15,14,10,11,15,14,13,9,5,1,2,3,7,6,10,9,5,4,8,12,13,9,8,12
7,11,12,2,"**D****A***BC** ","***A**B* C**D***",24,15,14,10,6,2,3,7,11,10,6,7,11,15,14,13,9,10,14,13,12,8,9,13,12
7,11,13,0,"D******A***B*C* ","***A***B** C***D",24,15,14,13,9,5,1,0,4,5,1,2,3,7,6,5,9,10,6,7,11,10,14,15,11
7,12,0,4,"C***D**A****B** ","***A**B* C**D***",24,15,14,13,12,8,4,0,1,2,3,7,6,10,9,13,12,8,4,5,9,10,6,5,9
7,12,0,9,"C******A*D**B** ","***A**B**C *D***",24,15,14,13,12,8,9,13,12,8,4,0,1,2,3,7,6,10,9,5,4,8,9,5,6
7,12,0,13,"C******A****BD* ","***A**B**C *D***",24,15,14,10,9,5,1,0,4,8,12,13,9,8,4,5,1,2,3,7,11,10,9,5,6
7,12,0,14,"C******A****B*D ","**A** B***C***D*",24,15,11,10,6,7,3,2,1,0,4,8,12,13,9,8,4,5,1,2,6,5,9,10,6
7,12,1,2,"*CD****A****B** ","***D**C* B**A***",24,15,11,7,6,10,11,7,3,2,1,5,6,2,1,5,9,10,14,13,12,8,9,13,12
7,12,2,1,"*DC****A****B** ","***D**C* B**A***",24,15,11,7,6,2,1,5,6,10,11,7,3,2,6,5,9,10,14,13,12,8,9,13,12
7,12,2,4,"**C*D**A****B** ","***A**B**C *D***",24,15,14,13,12,8,4,5,6,2,3,7,11,10,9,13,12,8,4,5,9,10,6,5,9
7,12,2,5,"**C**D*A****B** ","**A** B***C***D*",24,15,14,13,12,8,9,5,6,10,9,13,14,10,6,2,1,5,9,10,6,7,3,2,6
7,12,3,5,"***C*D*A****B** ","******* ABCD****",24,15,11,7,3,2,6,5,9,10,11,7,6,5,9,10,14,13,12,8,9,13,14,10,11
7,12,3,6,"***C**DA****B** ","**A** B***C***D*",24,15,14,13,12,8,9,13,14,10,6,7,3,2,6,5,9,13,14,10,6,7,11,10,6
