A,B,C,D,board start,board end,lvl,path
2,0,7,4,"B*A*D**C******* ","*A** B***C***D**",21,15,14,13,9,5,4,0,1,2,6,7,11,10,9,5,6,10,14,13,9,5
2,0,11,4,"B*A*D******C*** ","*A** B***C***D**",21,15,14,10,11,7,6,5,4,0,1,2,6,10,9,5,6,10,14,13,9,5
2,0,12,7,"B*A****D****C** ","* **ABCD********",21,15,14,13,12,8,9,13,14,10,9,5,1,2,6,10,9,5,1,0,4,5
2,1,4,0,"DBA*C********** ","A **B***C***D***",21,15,14,13,9,5,4,0,1,2,6,10,9,8,4,5,9,13,12,8,4,0
2,1,8,0,"DBA*****C****** ","A **B***C***D***",21,15,14,13,9,8,4,0,1,2,6,5,9,8,4,5,9,13,12,8,4,0
2,1,13,0,"DBA**********C* ","A***B***C **D***",21,15,14,10,9,8,4,0,1,2,6,10,9,8,4,0,1,5,9,13,12,8
2,1,13,3,"*BAD*********C* ","*** ABCD********",21,15,14,13,9,10,14,13,9,5,1,2,6,5,1,0,4,5,6,10,11,7
2,3,0,11,"C*AB*******D*** ","* **ABCD********",21,15,14,13,9,5,1,2,3,7,11,10,9,5,1,0,4,5,1,2,6,5
2,4,1,0,"DCA*B********** ","* **ABCD********",21,15,14,10,6,2,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6,5
2,4,8,3,"**ADB***C****** ","ABCD** *********",21,15,14,13,9,5,4,8,9,10,6,5,4,0,1,2,6,5,4,0,1,2
2,4,12,7,"**A*B**D****C** ","**A***B** C***D*",21,15,14,13,12,8,9,5,4,8,9,10,6,7,11,10,6,5,9,13,14,10
2,5,7,0,"D*A**B*C******* ","ABCD** *********",21,15,14,10,6,5,1,0,4,5,1,2,6,5,4,0,1,2,6,7,3,2
2,6,1,0,"DCA***B******** ","*A***B **C***D**",21,15,14,10,6,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,6,3,4,"**ACD*B******** ","**A **B***C***D*",21,15,11,7,3,2,6,5,4,8,9,5,6,7,11,10,9,13,14,10,6,2
2,6,4,0,"D*A*C*B******** ","*A***B **C***D**",21,15,14,10,6,5,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,6,7,0,"D*A***BC******* ","ABCD** *********",21,15,14,13,9,5,1,0,4,5,1,2,6,5,4,0,1,2,6,7,3,2
2,6,12,3,"**AD**B*****C** ","ABCD** *********",21,15,14,13,12,8,9,13,14,10,9,5,1,2,6,10,9,8,4,0,1,2
2,7,0,1,"CDA****B******* ","*A***B **C***D**",21,15,14,13,9,5,1,0,4,8,9,5,1,2,6,7,11,15,14,13,9,5
2,7,0,4,"C*A*D**B******* ","*A***B **C***D**",21,15,14,13,9,5,4,0,1,2,6,7,11,10,9,5,4,8,12,13,9,5
2,7,11,0,"D*A****B***C*** ","**A***B***C **D*",21,15,11,10,6,2,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10
2,7,12,0,"D*A****B****C** ","**A***B** C***D*",21,15,14,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10,9,13,14,10
2,7,12,1,"*DA****B****C** ","**A***B** C***D*",21,15,14,13,12,8,9,5,1,0,4,8,9,5,6,7,11,10,9,13,14,10
2,7,14,0,"D*A****B******C ","**A***B***C **D*",21,15,14,10,6,2,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10
2,8,1,0,"DCA*****B****** ","*A** B***C***D**",21,15,14,13,9,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,8,3,5,"**AC*D**B****** ","****ABCD* ******",21,15,14,13,9,8,4,0,1,2,6,5,1,2,3,7,6,2,1,0,4,5
2,8,4,0,"D*A*C***B****** ","*A** B***C***D**",21,15,14,13,9,8,4,0,1,2,6,5,9,8,4,5,9,8,12,13,9,5
2,8,7,1,"*DA****CB****** ","*A***B **C***D**",21,15,14,13,9,8,4,5,1,2,6,7,11,10,9,5,6,10,14,13,9,5
2,8,12,7,"**A****DB***C** ","**A***B** C***D*",21,15,14,10,6,7,11,10,6,5,9,8,12,13,14,10,9,8,4,5,6,10
2,9,1,0,"DCA******B***** ","*A***B **C***D**",21,15,14,10,9,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,9,4,0,"D*A*C****B***** ","*A** B***C***D**",21,15,14,13,12,8,4,0,1,2,6,5,9,8,4,5,9,8,12,13,9,5
2,9,5,0,"D*A**C***B***** ","*A***B **C***D**",21,15,14,10,9,8,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,9,6,0,"D*A***C**B***** ","*A***B **C***D**",21,15,14,10,6,5,1,0,4,5,1,2,6,10,9,5,6,10,14,13,9,5
2,9,7,0,"D*A****C*B***** ","**A***B***C **D*",21,15,11,7,6,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,9,12,0,"D*A******B**C** ","**A***B** C***D*",21,15,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,10,1,0,"DCA*******B**** ","*A***B **C***D**",21,15,14,13,9,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,10,4,0,"D*A*C*****B**** ","*A***B **C***D**",21,15,14,13,12,8,4,0,1,2,6,10,9,8,4,5,9,8,12,13,9,5
2,10,5,0,"D*A**C****B**** ","*A***B **C***D**",21,15,14,13,12,8,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,11,0,1,"CDA********B*** ","*A***B **C***D**",21,15,14,10,11,7,6,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,11,0,3,"C*AD*******B*** ","ABCD** *********",21,15,14,10,11,7,6,10,9,5,1,0,4,5,1,2,6,5,4,0,1,2
2,11,0,4,"C*A*D******B*** ","*A***B **C***D**",21,15,14,10,11,7,6,5,4,0,1,2,6,10,9,5,4,8,12,13,9,5
2,11,0,5,"C*A**D*****B*** ","*A***B **C***D**",21,15,14,13,9,5,1,0,4,5,1,2,6,10,11,7,6,10,14,13,9,5
2,11,0,6,"C*A***D****B*** ","* **ABCD********",21,15,14,10,11,7,6,10,9,5,1,2,6,5,1,0,4,5,1,2,6,5
2,11,0,7,"C*A****D***B*** ","**A***B** C***D*",21,15,14,10,11,7,6,5,4,0,1,5,4,8,9,5,6,10,11,15,14,10
2,11,5,1,"*DA**C*****B*** ","*A***B **C***D**",21,15,14,10,6,5,1,2,3,7,11,10,9,5,6,7,11,15,14,13,9,5
2,11,6,1,"*DA***C****B*** ","*A***B **C***D**",21,15,14,13,9,5,1,2,3,7,11,10,9,5,6,7,11,15,14,13,9,5
2,11,7,0,"D*A****C***B*** ","**A***B***C **D*",21,15,14,10,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,11,12,1,"*DA********BC** ","*A***B **C***D**",21,15,14,10,11,7,6,5,1,2,6,10,9,5,4,8,12,13,9,8,4,5
2,11,13,0,"D*A********B*C* ","**A***B** C***D*",21,15,14,10,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,11,14,1,"*DA********B**C ","**A***B***C **D*",21,15,14,10,11,15,14,13,9,5,1,0,4,8,9,5,6,10,9,13,14,10
2,12,0,5,"C*A**D******B** ","*A** B***C***D**",21,15,14,13,9,8,12,13,9,5,4,0,1,2,6,5,4,8,12,13,9,5
2,12,0,9,"C*A******D**B** ","A***B***C **D***",21,15,14,13,9,5,1,2,6,5,4,0,1,5,4,8,12,13,9,5,4,8
2,12,0,13,"C*A*********BD* ","*A***B **C***D**",21,15,14,13,12,8,9,13,14,10,9,5,1,0,4,5,1,2,6,10,9,5
2,12,0,14,"C*A*********B*D ","**A***B** C***D*",21,15,14,13,12,8,4,0,1,5,4,8,9,13,14,15,11,10,9,5,6,10
2,12,1,4,"*CA*D*******B** ","*A** B***C***D**",21,15,14,13,9,8,12,13,9,5,4,8,9,5,1,2,6,10,14,13,9,5
2,12,1,11,"*CA********DB** ","****ABCD* ******",21,15,14,10,6,2,1,5,6,2,3,7,11,10,9,8,12,13,9,8,4,5
2,12,3,11,"**AC*******DB** ","***A** B***C***D",21,15,14,13,12,8,9,13,14,15,11,10,9,5,6,7,3,2,6,10,11,7
2,12,4,1,"*DA*C*******B** ","*A** B***C***D**",21,15,14,13,9,8,12,13,9,5,1,2,6,10,9,5,4,8,12,13,9,5
2,12,4,7,"**A*C**D****B** ","****ABCD* ******",21,15,14,13,12,8,9,13,14,10,6,5,4,0,1,2,6,5,1,0,4,5
2,12,4,11,"**A*C******DB** ","**A***B** C***D*",21,15,14,13,12,8,9,13,14,10,11,15,14,10,9,5,4,8,9,5,6,10
2,12,6,1,"*DA***C*****B** ","****ABCD* ******",21,15,14,10,6,2,1,5,6,2,3,7,6,10,9,8,12,13,9,8,4,5
2,12,6,4,"**A*D*C*****B** ","**A***B** C***D*",21,15,14,13,12,8,9,5,4,8,9,5,6,10,9,13,14,10,9,5,6,10
2,12,8,7,"**A****DC***B** ","****ABCD* ******",21,15,14,13,9,8,12,13,14,10,9,5,6,2,1,5,6,10,9,8,4,5
2,12,10,1,"*DA*******C*B** ","****ABCD* ******",21,15,11,7,6,2,1,5,6,2,3,7,6,10,9,8,12,13,9,8,4,5
2,12,11,4,"**A*D******CB** ","**A***B***C **D*",21,15,14,13,12,8,9,13,14,10,9,5,4,8,9,5,6,10,9,13,14,10
2,13,0,5,"C*A**D*******B* ","*A***B **C***D**",21,15,14,13,9,10,14,13,9,5,1,0,4,5,1,2,6,10,14,13,9,5
2,13,0,7,"C*A****D*****B* ","****ABCD* ******",21,15,14,10,9,13,14,10,6,5,1,2,6,5,1,0,4,5,1,2,6,5
2,13,0,11,"C*A********D*B* ","**A***B** C***D*",21,15,14,10,11,7,6,5,4,0,1,5,4,8,9,13,14,10,9,5,6,10
2,13,1,4,"*CA*D********B* ","*A***B **C***D**",21,15,14,13,9,10,14,13,12,8,4,5,1,2,6,10,9,8,12,13,9,5
2,13,3,1,"*DAC*********B* ","****ABCD* ******",21,15,14,10,9,13,14,10,6,2,1,5,6,2,3,7,6,2,1,0,4,5
2,13,4,1,"*DA*C********B* ","*A***B **C***D**",21,15,14,13,9,10,14,13,9,5,1,2,6,10,9,5,4,8,12,13,9,5
2,13,7,1,"*DA****C*****B* ","*A***B **C***D**",21,15,14,13,9,5,1,2,6,7,11,10,14,13,9,5,6,10,14,13,9,5
2,13,11,1,"*DA********C*B* ","**A***B***C **D*",21,15,14,13,9,10,14,13,9,5,1,0,4,8,9,5,6,10,9,13,14,10
2,13,12,1,"*DA*********CB* ","*A***B***C** D**",21,15,14,10,9,5,1,2,6,10,9,5,4,8,9,13,12,8,4,5,9,13
2,13,14,1,"*DA**********BC ","*A***B **C***D**",21,15,11,10,14,13,9,5,1,2,6,10,14,13,9,5,6,10,14,13,9,5
2,14,0,1,"CDA***********B ","*A***B **C***D**",21,15,11,10,14,13,9,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,14,0,4,"C*A*D*********B ","*A***B **C***D**",21,15,11,10,14,13,9,5,4,0,1,2,6,10,9,5,4,8,12,13,9,5
2,14,0,6,"C*A***D*******B ","*A***B **C***D**",21,15,11,10,6,5,9,10,14,13,9,5,1,0,4,5,1,2,6,10,9,5
2,14,0,7,"C*A****D******B ","****ABCD* ******",21,15,11,10,14,13,9,10,6,5,1,2,6,5,1,0,4,5,1,2,6,5
2,14,0,10,"C*A*******D***B ","**A***B** C***D*",21,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,15,14,10
2,14,3,1,"*DAC**********B ","****ABCD* ******",21,15,11,10,14,13,9,10,6,2,1,5,6,2,3,7,6,2,1,0,4,5
2,14,7,1,"*DA****C******B ","**A***B***C **D*",21,15,11,10,14,15,11,7,6,5,1,0,4,8,9,5,6,10,9,13,14,10
2,14,9,0,"D*A******C****B ","**A***B** C***D*",21,15,11,10,14,13,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,14,10,0,"D*A*******C***B ","**A***B***C **D*",21,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,14,12,0,"D*A*********C*B ","**A***B** C***D*",21,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,14,12,1,"*DA*********C*B ","**A***B** C***D*",21,15,11,10,14,13,12,8,9,5,1,0,4,8,9,5,6,10,9,13,14,10
