A,B,C,D,board start,board end,lvl,path
1,3,13,0,"DA*B*********C* ","**A***B** C***D*",23,15,11,7,3,2,1,5,4,0,1,5,4,8,9,5,6,7,11,10,9,13,14,10
1,7,11,0,"DA*****B***C*** ","****ABCD*** ****",23,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10,9,5,6,7
1,7,13,0,"DA*****B*****C* ","A***B***C **D***",23,15,14,10,6,7,11,10,9,8,4,0,1,5,6,10,9,8,4,5,9,13,12,8
1,11,2,0,"DAC********B*** ","* **ABCD********",23,15,14,10,11,7,6,10,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,11,7,0,"DA*****C***B*** ","**A***B***C **D*",23,15,14,10,11,7,6,2,1,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
1,11,12,2,"*AD********BC** ","**A***B** C***D*",23,15,14,13,12,8,9,10,6,2,3,7,11,10,6,7,3,2,1,5,9,13,14,10
1,11,13,0,"DA*********B*C* ","A***B***C **D***",23,15,14,10,11,7,6,10,9,8,4,0,1,5,6,10,9,8,4,5,9,13,12,8
1,12,0,2,"CAD*********B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,1,0,4,5,1,2,6,5
1,12,2,4,"*AC*D*******B** ","A***B***C **D***",23,15,14,13,12,8,4,0,1,5,6,2,1,5,6,10,9,13,12,8,9,5,4,8
1,12,8,2,"*AD*****C***B** ","**A***B** C***D*",23,15,14,13,12,8,9,13,12,8,4,5,6,2,1,5,9,10,6,5,9,13,14,10
1,12,10,0,"DA********C*B** ","A***B***C **D***",23,15,14,13,12,8,9,13,12,8,4,0,1,5,9,8,4,5,9,10,14,13,12,8
1,12,14,0,"DA**********B*C ","A***B***C **D***",23,15,11,10,9,8,12,13,14,10,9,8,4,0,1,5,9,8,4,5,9,13,12,8
1,12,14,2,"*AD*********B*C ","**A***B** C***D*",23,15,11,10,9,13,12,8,9,13,14,10,6,2,1,5,9,10,6,5,9,13,14,10
1,13,2,0,"DAC**********B* ","****ABCD* ******",23,15,14,10,9,13,14,10,6,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,14,2,0,"DAC***********B ","****ABCD* ******",23,15,11,10,14,13,9,10,6,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,14,6,0,"DA****C*******B ","A***B***C **D***",23,15,11,10,14,13,9,10,6,5,4,0,1,5,9,8,4,5,9,10,14,13,12,8
1,14,8,0,"DA******C*****B ","A***B***C **D***",23,15,11,10,14,13,9,10,6,5,4,0,1,5,9,8,4,5,6,10,14,13,12,8
1,14,12,0,"DA**********C*B ","A***B***C **D***",23,15,11,10,14,13,12,8,9,10,6,5,4,0,1,5,9,8,4,5,9,13,12,8
1,14,12,3,"*A*D********C*B ","*A***B***C***D *",23,15,11,7,3,2,6,7,11,10,6,5,9,13,14,10,9,13,12,8,4,5,9,13
