A,B,C,D,board start,board end,lvl,path
7,0,3,1,"BD*C***A******* ","ABCD ***********",21,15,14,10,6,7,3,2,1,5,6,7,3,2,6,10,9,8,4,5,1,0
7,0,3,5,"B**C*D*A******* ","* **ABCD********",21,15,14,10,6,5,1,2,6,7,3,2,1,5,6,7,3,2,1,0,4,5
7,0,4,5,"B***CD*A******* ","*A** B***C***D**",21,15,14,13,9,5,6,7,3,2,6,5,4,0,1,2,6,10,14,13,9,5
7,0,5,1,"BD***C*A******* ","ABCD ***********",21,15,14,10,6,7,3,2,1,5,6,10,9,8,4,5,6,7,3,2,1,0
7,0,5,4,"B***DC*A******* ","A **B***C***D***",21,15,14,10,6,7,11,10,9,8,4,5,6,2,1,5,9,13,12,8,4,0
7,0,8,3,"B**D***AC****** ","* **ABCD********",21,15,14,10,6,7,3,2,1,0,4,5,6,10,9,8,4,5,9,10,6,5
7,0,8,11,"B******AC**D*** ","* **ABCD********",21,15,14,10,6,7,11,10,9,8,4,5,6,2,1,0,4,5,9,10,6,5
7,0,9,1,"BD*****A*C***** ","* **ABCD********",21,15,14,10,6,7,3,2,1,5,6,2,1,0,4,5,9,10,11,7,6,5
7,0,10,2,"B*D****A**C**** ","* **ABCD********",21,15,14,13,9,5,6,7,3,2,1,5,6,10,11,7,3,2,1,0,4,5
7,0,11,2,"B*D****A***C*** ","ABCD ***********",21,15,14,10,6,7,11,10,9,5,6,7,3,2,6,10,9,8,4,5,1,0
7,0,13,11,"B******A***D*C* ","A*** B****C****D",21,15,11,10,9,13,14,10,6,7,11,10,9,5,6,2,1,5,4,0,1,5
7,0,14,3,"B**D***A******C ","* **ABCD********",21,15,14,10,11,15,14,10,6,7,11,10,9,5,6,7,3,2,1,0,4,5
7,1,0,2,"CBD****A******* ","* **ABCD********",21,15,14,10,6,7,11,10,9,5,6,2,1,0,4,5,1,2,3,7,6,5
7,1,12,11,"*B*****A***DC** ","* **ABCD********",21,15,14,13,12,8,9,13,14,10,6,7,11,10,9,5,6,10,9,8,4,5
