A,B,C,D,board start,board end,lvl,path
11,12,3,13,"***C*******ABD* ","****** *ABCD****",25,15,14,10,11,7,3,2,6,7,11,15,14,13,9,10,14,13,12,8,9,13,14,15,11,10
11,12,4,1,"*D**C******AB** ","****ABCD* ******",25,15,14,10,11,7,6,2,1,5,4,8,12,13,9,10,6,2,3,7,6,5,9,8,4,5
11,12,5,1,"*D***C*****AB** ","****ABCD* ******",25,15,14,10,11,7,3,2,1,0,4,8,12,13,9,10,6,2,3,7,6,5,9,8,4,5
11,12,14,4,"****D******AB*C ","********ABCD** *",25,15,14,10,11,7,6,5,4,8,9,10,14,13,12,8,9,5,6,10,9,13,14,15,11,10
11,13,0,9,"C********D*A*B* ","**A***B** C***D*",25,15,14,10,11,7,6,2,1,0,4,5,1,2,6,10,9,13,14,10,9,5,1,2,6,10
11,13,0,14,"C**********A*BD ","****** *ABCD****",25,15,14,10,11,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,14,13,12,8,9,10
11,13,3,4,"***CD******A*B* ","****** *ABCD****",25,15,14,10,11,7,3,2,1,5,4,8,9,10,6,5,4,8,9,13,14,10,6,7,11,10
11,13,10,1,"*D********CA*B* ","**A***B** C***D*",25,15,14,13,9,10,11,7,6,5,1,2,6,10,14,13,9,5,1,2,6,10,9,13,14,10
11,13,12,1,"*D*********ACB* ","**A***B** C***D*",25,15,14,10,11,7,6,10,9,13,12,8,4,5,1,2,6,5,9,10,6,5,9,13,14,10
11,14,0,6,"C*****D****A**B ","****ABCD* ******",25,15,14,10,11,15,14,13,9,10,11,7,6,5,9,10,6,2,1,0,4,5,1,2,6,5
11,14,0,7,"C******D***A**B ","****** *ABCD****",25,15,14,10,11,15,14,13,9,10,11,7,6,2,1,0,4,8,9,5,1,2,6,5,9,10
11,14,0,13,"C**********A*DB ","**A***B** C***D*",25,15,14,10,11,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,3,2,6,10
11,14,1,5,"*C***D*****A**B ","*A***B **C***D**",25,15,11,10,14,15,11,7,6,10,14,13,9,5,1,2,6,10,14,13,9,5,6,2,1,5
11,14,4,5,"****CD*****A**B ","****** *ABCD****",25,15,14,10,11,7,6,5,4,8,9,10,6,5,4,8,9,13,14,15,11,10,14,13,9,10
11,14,5,4,"****DC*****A**B ","****** *ABCD****",25,15,14,10,11,15,14,13,9,10,6,5,4,8,9,10,11,7,6,5,9,10,6,7,11,10
11,14,7,4,"****D**C***A**B ","**A***B***C **D*",25,15,14,10,11,15,14,13,9,5,4,8,9,5,6,10,11,7,3,2,6,10,9,13,14,10
11,14,9,1,"*D*******C*A**B ","**A***B** C***D*",25,15,14,10,11,7,6,10,9,5,1,2,6,5,9,10,6,7,11,15,14,10,11,7,6,10
11,14,13,4,"****D******A*CB ","***A***B***C** D",25,15,14,13,9,5,4,0,1,2,6,5,9,10,6,7,11,15,14,10,6,2,3,7,11,15
12,3,0,9,"C**B*****D**A** ","****** *ABCD****",25,15,11,7,3,2,1,0,4,8,12,13,14,10,9,5,1,2,6,7,11,10,6,5,9,10
12,3,2,8,"**CB****D***A** ","****** *ABCD****",25,15,11,10,9,8,12,13,14,10,6,2,3,7,6,2,1,5,6,10,9,5,6,7,11,10
12,3,4,13,"***BC*******AD* ","*A***B **C***D**",25,15,14,13,12,8,9,13,14,10,6,5,9,10,6,2,3,7,6,2,1,5,4,8,9,5
12,3,14,4,"***BD*******A*C ","********ABCD** *",25,15,11,7,3,2,6,7,11,10,9,5,4,8,12,13,9,10,6,5,9,10,6,7,11,10
12,7,0,8,"C******BD***A** ","****** *ABCD****",25,15,14,13,9,8,12,13,14,10,9,5,1,0,4,5,1,2,6,7,11,10,6,5,9,10
12,7,0,13,"C******B****AD* ","*A***B **C***D**",25,15,14,13,12,8,9,13,14,10,6,7,3,2,1,5,9,8,4,0,1,5,4,8,9,5
12,11,0,8,"C*******D**BA** ","*A***B **C***D**",25,15,14,10,11,7,6,10,9,8,12,13,9,8,4,5,9,8,4,0,1,5,4,8,9,5
12,11,13,0,"D**********BAC* ","********ABCD** *",25,15,14,13,9,5,4,0,1,5,4,8,12,13,9,10,11,7,6,5,9,10,6,7,11,10
13,0,3,12,"B**C********DA* ","*A** B***C***D**",25,15,11,7,3,2,6,7,11,10,6,5,9,13,12,8,4,0,1,5,9,10,6,2,1,5
13,0,8,1,"BD******C****A* ","* **ABCD********",25,15,14,10,9,13,14,10,6,2,1,0,4,5,9,8,4,5,9,10,6,2,3,7,6,5
13,0,12,1,"BD**********CA* ","A***B***C **D***",25,15,14,10,9,13,12,8,4,5,1,0,4,5,9,8,4,5,1,0,4,5,9,13,12,8
13,0,14,1,"BD***********AC ","A***B***C **D***",25,15,11,10,9,13,14,10,6,5,1,0,4,5,9,8,4,5,1,0,4,5,9,13,12,8
13,1,8,0,"DB******C****A* ","*A** B***C***D**",25,15,11,10,6,5,4,0,1,5,9,13,12,8,4,5,9,8,12,13,9,8,4,0,1,5
13,1,12,0,"DB**********CA* ","A***B***C **D***",25,15,11,10,9,13,12,8,4,5,9,8,4,0,1,5,9,8,4,0,1,5,9,13,12,8
13,1,14,0,"DB***********AC ","A***B***C **D***",25,15,11,10,9,13,14,10,6,5,9,8,4,0,1,5,9,8,4,0,1,5,9,13,12,8
13,2,3,12,"**BC********DA* ","****** *ABCD****",25,15,11,10,9,13,12,8,9,13,14,10,9,5,6,2,3,7,11,10,6,2,1,5,9,10
13,2,4,0,"D*B*C********A* ","* **ABCD********",25,15,11,10,9,13,12,8,9,5,4,0,1,5,4,8,9,10,6,5,1,2,3,7,6,5
13,2,12,0,"D*B*********CA* ","A***B***C **D***",25,15,14,10,9,13,12,8,4,0,1,2,6,5,9,8,4,5,1,0,4,5,9,13,12,8
13,3,0,12,"C**B********DA* ","*A***B **C***D**",25,15,11,7,3,2,6,7,11,10,9,13,12,8,4,5,9,8,4,0,1,5,4,8,9,5
13,3,0,14,"C**B*********AD ","*A***B **C***D**",25,15,11,10,9,13,14,10,9,5,1,0,4,5,1,2,3,7,6,10,9,5,6,2,1,5
13,3,1,4,"*C*BD********A* ","* **ABCD********",25,15,11,10,9,13,12,8,9,5,4,8,9,10,6,2,3,7,6,5,1,2,3,7,6,5
13,4,1,0,"DC**B********A* ","ABCD ***********",25,15,14,10,9,13,12,8,9,5,1,0,4,8,9,10,6,2,1,5,6,7,3,2,1,0
13,4,14,0,"D***B********AC ","A***B***C **D***",25,15,11,10,9,13,14,10,6,5,4,0,1,5,9,8,4,5,1,0,4,5,9,13,12,8
13,5,14,0,"D****B*******AC ","********ABCD** *",25,15,11,10,9,13,12,8,4,0,1,2,6,5,4,8,9,10,6,5,9,10,6,7,11,10
13,7,0,4,"C***D**B*****A* ","*A***B **C***D**",25,15,14,10,6,7,11,10,9,13,12,8,4,5,9,8,4,0,1,5,4,8,12,13,9,5
13,8,4,0,"D***C***B****A* ","*A** B***C***D**",25,15,11,10,9,13,14,10,6,5,9,8,4,0,1,5,4,8,9,5,4,8,12,13,9,5
13,8,14,0,"D*******B****AC ","*********** ABCD",25,15,14,10,9,8,4,0,1,5,4,8,12,13,9,5,6,10,9,5,6,7,11,10,14,15
13,9,12,0,"D********B**CA* ","A***B***C **D***",25,15,11,10,6,5,9,13,12,8,4,0,1,5,9,8,4,5,1,0,4,5,9,13,12,8
13,11,0,4,"C***D******B*A* ","*A***B **C***D**",25,15,14,10,11,7,6,10,9,13,12,8,4,5,9,8,4,0,1,5,4,8,12,13,9,5
13,11,10,0,"D*********CB*A* ","********ABCD** *",25,15,14,10,11,7,6,2,1,0,4,5,1,2,6,5,9,13,12,8,9,10,6,7,11,10
13,12,8,0,"D*******C***BA* ","********ABCD ***",25,15,14,10,9,8,4,0,1,5,4,8,9,5,6,10,9,8,12,13,14,15,11,10,9,8
13,14,11,0,"D**********C*AB ","********ABCD** *",25,15,11,10,9,13,14,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10
14,0,1,4,"BC**D*********A ","A **B***C***D***",25,15,11,10,14,13,9,5,1,2,6,10,9,8,4,5,6,2,1,5,9,13,12,8,4,0
14,0,3,12,"B**C********D*A ","*A** B***C***D**",25,15,11,10,14,13,12,8,4,0,1,2,3,7,6,2,1,5,6,10,9,5,6,2,1,5
