A,B,C,D,board start,board end,lvl,path
3,0,1,2,"BCDA*********** ","* **ABCD********",17,15,14,10,6,2,3,7,6,5,1,2,6,5,1,0,4,5
3,0,1,10,"BC*A******D**** ","**A **B***C***D*",17,15,14,10,6,2,1,0,4,5,6,2,1,5,9,10,6,2
3,0,1,14,"BC*A**********D ","**A **B***C***D*",17,15,11,10,6,2,1,0,4,5,6,2,1,5,9,10,6,2
3,0,2,13,"B*CA*********D* ","**A **B***C***D*",17,15,14,13,9,5,1,0,4,5,6,2,1,5,9,10,6,2
3,0,4,13,"B**AC********D* ","*A** B***C***D**",17,15,14,10,6,2,3,7,6,5,4,0,1,2,6,10,9,5
3,0,6,7,"B**A**CD******* ","* **ABCD********",17,15,11,7,3,2,6,7,11,10,9,5,6,2,1,0,4,5
3,0,6,11,"B**A**C****D*** ","A ***B****C****D",17,15,11,10,6,2,3,7,6,5,4,0,1,2,6,5,4,0
3,0,7,11,"B**A***C***D*** ","***A** B***C***D",17,15,11,10,9,5,1,0,4,5,1,2,6,5,9,10,11,7
3,0,7,14,"B**A***C******D ","***A** B***C***D",17,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7
3,0,10,11,"B**A******CD*** ","A ***B****C****D",17,15,11,7,6,2,3,7,6,5,4,0,1,2,6,5,4,0
3,0,11,13,"B**A*******C*D* ","**A***B***C **D*",17,15,14,13,9,5,1,0,4,5,1,2,3,7,6,5,9,10
3,1,2,5,"*BCA*D********* ","**A **B***C***D*",17,15,14,10,6,5,9,10,6,2,1,5,9,13,14,10,6,2
3,1,4,10,"*B*AC*****D**** ","**A **B***C***D*",17,15,14,10,6,2,1,5,4,8,9,10,6,5,9,10,6,2
3,1,4,14,"*B*AC*********D ","**A **B***C***D*",17,15,11,10,6,2,1,5,4,8,9,10,6,5,9,10,6,2
3,1,5,7,"*B*A*C*D******* ","**A **B***C***D*",17,15,11,7,6,5,9,10,11,15,14,10,6,2,1,5,6,2
3,1,6,2,"*BDA**C******** ","**A***B** C***D*",17,15,14,10,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,1,7,2,"*BDA***C******* ","**A **B***C***D*",17,15,14,10,6,2,1,5,9,10,6,7,11,15,14,10,6,2
3,1,7,9,"*B*A***C*D***** ","**A **B***C***D*",17,15,14,10,9,13,14,10,6,7,11,10,6,2,1,5,6,2
3,1,9,2,"*BDA*****C***** ","**A **B***C***D*",17,15,14,10,6,2,1,5,9,10,6,5,9,13,14,10,6,2
3,1,10,2,"*BDA******C**** ","**A***B** C***D*",17,15,11,7,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,1,11,2,"*BDA*******C*** ","**A***B***C **D*",17,15,11,10,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,1,11,7,"*B*A***D***C*** ","**A **B***C***D*",17,15,14,10,11,7,6,10,11,15,14,10,6,2,1,5,6,2
3,1,14,2,"*BDA**********C ","**A***B***C **D*",17,15,14,10,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,2,0,10,"C*BA******D**** ","**A **B***C***D*",17,15,14,10,6,2,1,0,4,5,1,2,6,5,9,10,6,2
3,2,0,14,"C*BA**********D ","**A **B***C***D*",17,15,11,10,6,2,1,0,4,5,1,2,6,5,9,10,6,2
3,2,4,6,"**BAC*D******** ","**A **B***C***D*",17,15,14,13,9,5,4,8,9,10,6,5,9,13,14,10,6,2
3,2,12,11,"**BA*******DC** ","**A **B***C***D*",17,15,14,13,12,8,9,13,14,10,11,15,14,10,9,5,6,2
3,2,13,7,"**BA***D*****C* ","**A **B***C***D*",17,15,14,13,9,10,14,15,11,7,6,10,11,15,14,10,6,2
3,4,2,6,"**CAB*D******** ","**A **B***C***D*",17,15,14,10,6,2,1,5,4,8,12,13,14,10,6,5,1,2
3,4,2,9,"**CAB****D***** ","*A** B***C***D**",17,15,14,13,9,5,1,2,3,7,6,5,1,2,6,10,9,5
3,4,2,11,"**CAB******D*** ","A ***B****C****D",17,15,11,10,6,2,3,7,11,10,6,5,1,2,6,5,4,0
3,4,5,11,"***ABC*****D*** ","**A **B***C***D*",17,15,14,10,11,15,14,10,6,5,4,8,9,10,6,5,1,2
3,4,6,7,"***AB*CD******* ","***A** B***C***D",17,15,11,7,6,5,4,8,9,10,6,5,9,13,14,15,11,7
3,4,10,6,"***AB*D***C**** ","**A **B***C***D*",17,15,11,10,6,5,4,8,12,13,14,10,11,7,6,5,1,2
3,4,11,6,"***AB*D****C*** ","**A **B***C***D*",17,15,14,10,6,5,4,8,12,13,14,10,11,7,6,5,1,2
3,4,11,14,"***AB******C**D ","A ***B****C****D",17,15,14,10,11,7,6,2,3,7,6,5,1,2,6,5,4,0
3,5,0,10,"C**A*B****D**** ","**A **B***C***D*",17,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,6,2
3,5,0,14,"C**A*B********D ","**A **B***C***D*",17,15,11,10,6,5,1,0,4,5,1,2,6,5,9,10,6,2
3,5,1,7,"*C*A*B*D******* ","ABCD** *********",17,15,14,10,6,2,3,7,6,5,1,2,6,5,4,0,1,2
3,5,1,11,"*C*A*B*****D*** ","**A **B***C***D*",17,15,14,10,11,15,14,10,6,5,1,2,6,5,9,10,6,2
3,5,8,2,"**DA*B**C****** ","**A***B** C***D*",17,15,14,10,6,2,3,7,11,10,6,5,9,8,12,13,14,10
3,5,9,2,"**DA*B***C***** ","**A***B** C***D*",17,15,14,13,9,10,6,2,3,7,11,10,6,5,9,13,14,10
3,5,9,7,"***A*B*D*C***** ","**A***B** C***D*",17,15,14,10,6,7,11,10,6,5,1,2,3,7,11,15,14,10
3,5,14,2,"**DA*B********C ","**A***B***C **D*",17,15,14,10,6,2,3,7,11,15,14,10,6,5,9,13,14,10
3,6,0,10,"C**A**B***D**** ","**A **B***C***D*",17,15,14,10,9,5,1,0,4,5,1,2,6,5,9,10,6,2
3,6,0,14,"C**A**B*******D ","**A **B***C***D*",17,15,11,10,9,5,1,0,4,5,1,2,6,5,9,10,6,2
3,6,7,2,"**DA**BC******* ","***A** B***C***D",17,15,11,7,6,2,1,5,9,10,6,7,11,10,14,15,11,7
3,6,9,2,"**DA**B**C***** ","**A***B** C***D*",17,15,14,13,9,5,6,2,3,7,11,10,6,5,9,13,14,10
3,7,2,6,"**CA**DB******* ","***A** B***C***D",17,15,11,7,6,2,1,5,9,10,11,7,6,10,14,15,11,7
3,7,10,2,"**DA***B**C**** ","***A** B***C***D",17,15,11,10,6,2,1,5,9,10,6,7,11,10,14,15,11,7
3,7,11,4,"***AD**B***C*** ","***A***B***C** D",17,15,11,10,9,5,4,8,9,5,6,10,9,13,14,10,11,15
3,8,5,6,"***A*CD*B****** ","**A **B***C***D*",17,15,14,10,6,5,9,8,4,5,9,13,14,10,6,5,1,2
3,8,6,2,"**DA**C*B****** ","****ABCD* ******",17,15,14,10,6,2,3,7,6,2,1,5,6,10,9,8,4,5
3,8,6,11,"***A**C*B**D*** ","**A **B***C***D*",17,15,14,13,9,8,4,5,9,10,11,15,14,10,6,5,1,2
3,8,7,10,"***A***CB*D**** ","**A **B***C***D*",17,15,14,10,9,8,4,5,9,10,6,7,11,10,6,5,1,2
3,8,7,13,"***A***CB****D* ","**A **B***C***D*",17,15,14,13,9,8,4,5,9,10,6,7,11,10,6,5,1,2
3,8,9,7,"***A***DBC***** ","****ABCD* ******",17,15,11,7,3,2,6,7,11,10,9,5,6,10,9,8,4,5
3,8,9,11,"***A****BC*D*** ","**A **B***C***D*",17,15,11,10,9,8,4,5,9,13,14,15,11,7,6,5,1,2
3,8,10,2,"**DA****B*C**** ","****ABCD* ******",17,15,11,7,6,2,3,7,6,2,1,5,6,10,9,8,4,5
3,8,10,11,"***A****B*CD*** ","***A** B***C***D",17,15,11,10,9,8,4,5,6,7,11,10,9,5,6,10,11,7
3,8,11,14,"***A****B**C**D ","***A** B***C***D",17,15,14,13,9,8,4,5,6,7,11,10,9,5,6,10,11,7
3,8,14,11,"***A****B**D**C ","**A **B***C***D*",17,15,11,10,9,8,4,5,9,10,14,15,11,7,6,5,1,2
3,9,1,2,"*CDA*****B***** ","****ABCD* ******",17,15,14,10,6,2,3,7,6,5,1,2,6,5,1,0,4,5
3,9,2,7,"**CA***D*B***** ","**A **B***C***D*",17,15,11,7,6,2,1,5,9,10,11,15,14,10,6,5,1,2
3,9,7,5,"***A*D*C*B***** ","***A** B***C***D",17,15,14,10,9,5,6,10,9,13,14,15,11,10,14,15,11,7
3,10,1,7,"*C*A***D**B**** ","***A** B***C***D",17,15,11,7,3,2,1,5,6,2,3,7,6,10,14,15,11,7
3,10,7,5,"***A*D*C**B**** ","***A** B***C***D",17,15,14,13,9,5,6,10,9,13,14,15,11,10,14,15,11,7
3,11,4,10,"***AC*****DB*** ","**A **B***C***D*",17,15,14,10,11,7,6,5,4,8,9,5,6,10,9,5,1,2
3,11,13,7,"***A***D***B*C* ","***A***B***C** D",17,15,11,7,6,10,14,13,9,10,11,15,14,10,6,7,11,15
