A,B,C,D,board start,board end,lvl,path
9,0,2,11,"B*C******A*D*** ","* **ABCD********",17,15,14,10,6,7,11,10,6,5,9,10,6,2,1,0,4,5
9,0,2,13,"B*C******A***D* ","*A** B***C***D**",17,15,14,10,6,2,1,5,9,8,4,0,1,5,6,10,9,5
9,0,3,2,"B*DC*****A***** ","* **ABCD********",17,15,14,10,6,5,9,10,6,2,3,7,6,2,1,0,4,5
9,0,4,5,"B***CD***A***** ","*A** B***C***D**",17,15,14,13,12,8,9,5,4,8,12,13,9,5,4,0,1,5
9,0,4,10,"B***C****AD**** ","*A** B***C***D**",17,15,14,13,12,8,4,5,9,10,14,13,9,8,4,0,1,5
9,0,4,11,"B***C****A*D*** ","**** ***ABCD****",17,15,14,13,12,8,4,0,1,5,9,8,4,5,6,10,9,8
9,0,4,13,"B***C****A***D* ","*A** B***C***D**",17,15,14,13,12,8,4,5,9,13,14,10,9,8,4,0,1,5
9,0,5,1,"BD***C***A***** ","ABCD ***********",17,15,14,10,6,2,1,5,9,8,4,5,6,7,3,2,1,0
9,0,6,5,"B****DC**A***** ","* **ABCD********",17,15,11,7,3,2,6,5,9,10,11,7,6,2,1,0,4,5
9,0,7,10,"B******C*AD**** ","****** *ABCD****",17,15,14,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10
9,0,7,14,"B******C*A****D ","A ***B****C****D",17,15,14,10,6,7,11,10,6,5,9,8,4,5,1,0,4,5
9,0,8,3,"B**D****CA***** ","* **ABCD********",17,15,11,7,3,2,1,0,4,8,9,5,4,8,9,10,6,5
9,0,8,4,"B***D***CA***** ","*A** B***C***D**",17,15,14,13,12,8,4,5,9,8,12,13,9,8,4,0,1,5
9,0,8,11,"B*******CA*D*** ","*A** B***C***D**",17,15,14,10,11,7,6,5,9,10,14,13,9,8,4,0,1,5
9,0,10,2,"B*D******AC**** ","ABCD ***********",17,15,11,7,6,10,11,7,3,2,6,5,9,8,4,5,1,0
9,0,11,12,"B********A*CD** ","*A** B***C***D**",17,15,14,10,11,7,6,5,9,10,14,13,12,8,4,0,1,5
9,0,12,10,"B********AD*C** ","*A***B***C***D *",17,15,14,10,6,5,9,13,12,8,4,0,1,5,4,8,9,13
9,0,12,13,"B********A**CD* ","*A***B***C***D *",17,15,14,13,12,8,4,5,9,8,4,0,1,5,4,8,9,13
9,0,12,14,"B********A**C*D ","*A***B***C***D *",17,15,11,10,6,5,9,13,12,8,4,0,1,5,4,8,9,13
9,0,13,8,"B*******DA***C* ","A **B***C***D***",17,15,14,10,6,5,9,13,12,8,9,10,6,2,1,5,4,0
9,0,14,6,"B*****D**A****C ","********ABCD** *",17,15,11,10,6,5,4,0,1,5,4,8,9,5,6,7,11,10
9,0,14,11,"B********A*D**C ","A ***B****C****D",17,15,11,10,14,13,12,8,9,5,4,8,9,5,1,0,4,5
9,0,14,12,"B********A**D*C ","*A** B***C***D**",17,15,11,10,14,13,12,8,4,0,1,5,9,10,6,2,1,5
9,1,0,4,"CB**D****A***** ","A **B***C***D***",17,15,14,10,6,5,9,8,4,0,1,5,9,13,12,8,4,0
9,1,0,6,"CB****D**A***** ","* **ABCD********",17,15,11,7,6,5,9,10,6,2,1,0,4,5,1,2,6,5
9,1,0,8,"CB******DA***** ","A **B***C***D***",17,15,14,13,12,8,4,5,9,8,4,0,1,5,9,8,4,0
9,1,2,11,"*BC******A*D*** ","****ABCD*** ****",17,15,14,13,12,8,9,5,1,0,4,8,9,10,6,2,3,7
9,1,2,13,"*BC******A***D* ","* A***B***C***D*",17,15,14,13,12,8,4,5,9,10,6,2,1,5,9,10,6,2
9,1,4,2,"*BD*C****A***** ","* **ABCD********",17,15,14,13,12,8,9,5,4,8,9,10,6,2,3,7,6,5
9,1,6,8,"*B****C*DA***** ","*A***B **C***D**",17,15,14,10,6,2,1,5,9,8,12,13,9,10,6,2,1,5
