A,B,C,D,board start,board end,lvl,path
0,3,11,8,"A**B****D**C*** ","ABCD** *********",23,15,14,13,9,8,4,5,9,10,6,2,3,7,11,10,6,5,1,2,6,7,3,2
0,3,12,2,"A*DB********C** ","* **ABCD********",23,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,9,8,4,0,1,2,6,5
0,3,12,4,"A**BD*******C** ","A***B***C **D***",23,15,14,10,6,2,3,7,6,2,1,5,6,10,14,13,12,8,4,5,9,13,12,8
0,11,3,8,"A**C****D**B*** ","*A***B **C***D**",23,15,14,10,11,7,6,2,3,7,6,2,1,0,4,5,6,10,9,8,12,13,9,5
0,11,3,12,"A**C*******BD** ","*A***B **C***D**",23,15,14,13,12,8,9,10,11,7,6,2,3,7,6,2,1,0,4,5,6,10,9,5
0,11,14,1,"AD*********B**C ","A****B****C*** D",23,15,14,10,11,15,14,13,9,5,1,2,6,10,9,5,6,10,9,13,14,10,11,15
0,12,3,1,"AD*C********B** ","ABCD** *********",23,15,14,13,12,8,9,13,14,10,6,5,9,10,11,7,3,2,1,5,6,7,3,2
0,12,3,8,"A**C****D***B** ","*A** B***C***D**",23,15,11,7,3,2,6,7,11,10,9,8,12,13,9,5,6,2,1,0,4,8,9,5
0,12,14,2,"A*D*********B*C ","A****B****C ***D",23,15,14,13,12,8,9,13,14,15,11,10,6,2,1,5,9,10,6,7,11,10,14,15
0,14,11,4,"A***D******C**B ","A****B****C ***D",23,15,11,10,14,15,11,7,6,5,4,8,9,10,6,5,9,10,6,7,11,10,14,15
0,14,12,2,"A*D*********C*B ","****ABCD* ******",23,15,11,10,14,13,12,8,9,13,12,8,4,0,1,5,9,10,6,2,3,7,6,5
0,14,12,3,"A**D********C*B ","****ABCD* ******",23,15,11,10,14,13,12,8,9,13,12,8,4,0,1,5,9,10,11,7,3,2,6,5
1,3,13,0,"DA*B*********C* ","**A***B** C***D*",23,15,11,7,3,2,1,5,4,0,1,5,4,8,9,5,6,7,11,10,9,13,14,10
1,7,11,0,"DA*****B***C*** ","****ABCD*** ****",23,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10,9,5,6,7
1,7,13,0,"DA*****B*****C* ","A***B***C **D***",23,15,14,10,6,7,11,10,9,8,4,0,1,5,6,10,9,8,4,5,9,13,12,8
1,11,2,0,"DAC********B*** ","* **ABCD********",23,15,14,10,11,7,6,10,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,11,7,0,"DA*****C***B*** ","**A***B***C **D*",23,15,14,10,11,7,6,2,1,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
1,11,12,2,"*AD********BC** ","**A***B** C***D*",23,15,14,13,12,8,9,10,6,2,3,7,11,10,6,7,3,2,1,5,9,13,14,10
1,11,13,0,"DA*********B*C* ","A***B***C **D***",23,15,14,10,11,7,6,10,9,8,4,0,1,5,6,10,9,8,4,5,9,13,12,8
1,12,0,2,"CAD*********B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,1,0,4,5,1,2,6,5
1,12,2,4,"*AC*D*******B** ","A***B***C **D***",23,15,14,13,12,8,4,0,1,5,6,2,1,5,6,10,9,13,12,8,9,5,4,8
1,12,8,2,"*AD*****C***B** ","**A***B** C***D*",23,15,14,13,12,8,9,13,12,8,4,5,6,2,1,5,9,10,6,5,9,13,14,10
1,12,10,0,"DA********C*B** ","A***B***C **D***",23,15,14,13,12,8,9,13,12,8,4,0,1,5,9,8,4,5,9,10,14,13,12,8
1,12,14,0,"DA**********B*C ","A***B***C **D***",23,15,11,10,9,8,12,13,14,10,9,8,4,0,1,5,9,8,4,5,9,13,12,8
1,12,14,2,"*AD*********B*C ","**A***B** C***D*",23,15,11,10,9,13,12,8,9,13,14,10,6,2,1,5,9,10,6,5,9,13,14,10
1,13,2,0,"DAC**********B* ","****ABCD* ******",23,15,14,10,9,13,14,10,6,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,14,2,0,"DAC***********B ","****ABCD* ******",23,15,11,10,14,13,9,10,6,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5
1,14,6,0,"DA****C*******B ","A***B***C **D***",23,15,11,10,14,13,9,10,6,5,4,0,1,5,9,8,4,5,9,10,14,13,12,8
1,14,8,0,"DA******C*****B ","A***B***C **D***",23,15,11,10,14,13,9,10,6,5,4,0,1,5,9,8,4,5,6,10,14,13,12,8
1,14,12,0,"DA**********C*B ","A***B***C **D***",23,15,11,10,14,13,12,8,9,10,6,5,4,0,1,5,9,8,4,5,9,13,12,8
1,14,12,3,"*A*D********C*B ","*A***B***C***D *",23,15,11,7,3,2,6,7,11,10,6,5,9,13,14,10,9,13,12,8,4,5,9,13
2,1,7,0,"DBA****C******* ","*A** B***C***D**",23,15,14,13,9,5,1,0,4,5,1,2,6,7,11,10,9,5,6,10,14,13,9,5
2,1,12,3,"*BAD********C** ","*** ABCD********",23,15,14,13,12,8,9,13,14,10,9,5,1,2,6,5,1,0,4,5,6,10,11,7
2,3,5,0,"D*AB*C********* ","ABCD** *********",23,15,14,10,6,5,1,0,4,5,1,2,3,7,6,5,4,0,1,2,6,7,3,2
2,3,6,0,"D*AB**C******** ","ABCD** *********",23,15,14,13,9,5,1,0,4,5,1,2,3,7,6,5,4,0,1,2,6,7,3,2
2,3,7,0,"D*AB***C******* ","***A** B***C***D",23,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,14,15,11,7
2,3,11,0,"D*AB*******C*** ","***A***B***C** D",23,15,11,7,3,2,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10,11,15
2,7,3,0,"D*AC***B******* ","*** ABCD********",23,15,14,13,9,5,1,0,4,5,6,2,1,5,6,7,3,2,1,0,4,5,6,7
2,7,5,0,"D*A**C*B******* ","*A***B **C***D**",23,15,14,13,12,8,4,0,1,5,4,8,9,5,1,2,6,7,11,15,14,13,9,5
2,8,7,0,"D*A****CB****** ","ABCD** *********",23,15,14,10,6,2,1,0,4,8,9,5,6,2,1,5,4,0,1,5,6,7,3,2
2,11,1,0,"DCA********B*** ","*A***B **C***D**",23,15,14,10,11,7,6,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,11,4,0,"D*A*C******B*** ","*A***B **C***D**",23,15,14,10,11,7,6,5,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,11,8,3,"**AD****C**B*** ","ABCD** *********",23,15,14,10,11,7,6,10,9,8,4,5,9,8,4,0,1,2,6,5,4,0,1,2
2,11,9,0,"D*A******C*B*** ","**A***B** C***D*",23,15,14,13,9,10,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,11,12,0,"D*A********BC** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,6,10,9,13,14,10
2,11,14,0,"D*A********B**C ","**A***B***C **D*",23,15,14,10,11,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,12,0,1,"CDA*********B** ","*A** B***C***D**",23,15,14,13,9,8,12,13,9,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,12,0,7,"C*A****D****B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,5,1,2,6,5,1,0,4,5,1,2,6,5
2,12,0,11,"C*A********DB** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,11,15,14,10,9,5,6,10
2,12,3,1,"*DAC********B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,2,1,5,6,2,3,7,6,2,1,0,4,5
2,12,6,0,"D*A***C*****B** ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,9,5,6,10
2,12,7,4,"**A*D**C****B** ","**A***B***C **D*",23,15,11,7,6,5,4,8,12,13,9,8,12,13,14,10,9,5,6,10,9,13,14,10
2,12,8,0,"D*A*****C***B** ","*A***B***C** D**",23,15,14,13,12,8,4,0,1,2,6,10,9,8,4,5,9,13,12,8,4,5,9,13
2,12,11,0,"D*A********CB** ","**A***B***C **D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,12,11,1,"*DA********CB** ","**A***B***C **D*",23,15,14,13,12,8,9,13,14,10,9,5,1,0,4,8,9,5,6,10,9,13,14,10
2,12,13,0,"D*A*********BC* ","**A***B** C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,13,0,1,"CDA**********B* ","*A***B **C***D**",23,15,14,13,9,10,14,13,9,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
2,13,7,0,"D*A****C*****B* ","**A***B***C **D*",23,15,11,7,6,5,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,10
2,13,11,0,"D*A********C*B* ","**A***B***C **D*",23,15,14,13,12,8,4,0,1,5,4,8,9,10,14,13,9,5,6,10,9,13,14,10
2,13,14,0,"D*A**********BC ","**A***B** C***D*",23,15,11,10,9,13,14,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10
2,14,1,0,"DCA***********B ","*A***B **C***D**",23,15,11,10,14,13,9,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
2,14,4,0,"D*A*C*********B ","*A***B **C***D**",23,15,11,10,14,13,12,8,4,0,1,2,6,10,9,8,4,5,9,8,12,13,9,5
2,14,5,0,"D*A**C********B ","*A***B **C***D**",23,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5
2,14,6,0,"D*A***C*******B ","**A***B** C***D*",23,15,11,10,6,5,4,0,1,5,4,8,9,10,14,13,9,5,6,10,9,13,14,10
2,14,7,0,"D*A****C******B ","**A***B***C **D*",23,15,11,10,14,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10
3,0,2,4,"B*CAD********** ","*A** B***C***D**",23,15,14,13,12,8,4,0,1,2,3,7,6,5,1,2,6,10,9,8,12,13,9,5
3,0,7,4,"B**AD**C******* ","**A***B***C **D*",23,15,11,7,6,5,4,0,1,2,3,7,6,5,4,8,9,10,6,5,9,13,14,10
3,0,8,2,"B*DA****C****** ","*A** B***C***D**",23,15,14,10,6,2,3,7,11,10,6,5,9,10,14,13,9,8,4,0,1,2,6,5
3,0,8,7,"B**A***DC****** ","* **ABCD********",23,15,11,7,3,2,6,7,11,10,9,8,4,5,6,2,1,0,4,5,9,10,6,5
3,0,11,1,"BD*A*******C*** ","**A***B***C **D*",23,15,11,10,6,2,1,0,4,5,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,0,11,4,"B**AD******C*** ","**A***B***C **D*",23,15,14,13,9,5,4,0,1,2,3,7,6,5,4,8,9,10,6,5,9,13,14,10
3,0,14,2,"B*DA**********C ","**A***B***C **D*",23,15,14,13,9,5,1,0,4,5,6,2,1,5,9,10,6,2,3,7,11,15,14,10
3,2,7,0,"D*BA***C******* ","**A **B***C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10,9,13,14,10,6,2
3,4,0,1,"CD*AB********** ","ABCD ***********",23,15,14,10,6,2,3,7,6,2,1,5,6,7,3,2,1,0,4,5,6,2,1,0
3,4,0,11,"C**AB******D*** ","* **ABCD********",23,15,14,10,6,2,3,7,11,10,9,5,1,0,4,5,1,2,6,5,1,0,4,5
3,4,8,2,"**DAB***C****** ","****ABCD* ******",23,15,14,10,6,2,3,7,6,5,4,8,9,5,4,0,1,2,6,5,1,0,4,5
3,6,7,0,"D**A**BC******* ","**A **B***C***D*",23,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10,6,2
3,8,0,1,"CD*A****B****** ","*A** B***C***D**",23,15,14,10,6,2,3,7,6,5,1,0,4,8,9,5,1,2,6,10,14,13,9,5
3,8,0,2,"C*DA****B****** ","****ABCD* ******",23,15,14,10,6,2,3,7,6,2,1,0,4,5,6,10,9,8,4,5,1,2,6,5
3,8,2,1,"*DCA****B****** ","*A***B **C***D**",23,15,14,13,9,8,4,5,1,2,3,7,11,10,9,5,1,2,6,10,14,13,9,5
3,8,7,1,"*D*A***CB****** ","**A **B***C***D*",23,15,14,13,9,8,4,5,1,2,6,5,9,10,6,7,11,15,14,10,6,5,1,2
3,8,12,2,"**DA****B***C** ","**A***B** C***D*",23,15,14,10,6,2,3,7,11,10,6,5,9,8,12,13,14,10,9,8,4,5,6,10
3,9,7,0,"D**A***C*B***** ","**A***B***C **D*",23,15,11,7,6,5,1,0,4,5,1,2,3,7,6,10,9,5,6,10,9,13,14,10
3,11,0,7,"C**A***D***B*** ","***A** B***C***D",23,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6,10,14,15,11,7
3,11,14,0,"D**A*******B**C ","***A***B***C** D",23,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,6,7,11,15
3,12,0,10,"C**A******D*B** ","**A **B***C***D*",23,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,5,1,2
3,12,1,2,"*CDA********B** ","****ABCD* ******",23,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,1,2,6,5,1,0,4,5
3,12,2,7,"**CA***D****B** ","****ABCD* ******",23,15,11,7,6,2,3,7,11,10,6,2,1,5,6,10,9,8,12,13,9,8,4,5
3,12,2,11,"**CA*******DB** ","**A **B***C***D*",23,15,14,13,12,8,9,13,14,10,11,15,14,10,6,2,1,5,9,10,6,5,1,2
3,12,4,7,"***AC**D****B** ","****ABCD* ******",23,15,11,7,3,2,6,7,11,10,6,5,4,8,12,13,9,10,6,5,9,8,4,5
3,12,7,5,"***A*D*C****B** ","***A** B***C***D",23,15,14,13,12,8,9,13,14,10,9,5,6,10,9,13,14,15,11,10,14,15,11,7
3,12,8,7,"***A***DC***B** ","****ABCD* ******",23,15,11,7,3,2,6,7,11,10,9,8,12,13,14,10,9,5,6,10,9,8,4,5
3,12,8,11,"***A****C**DB** ","**A **B***C***D*",23,15,11,10,9,8,12,13,14,10,9,8,4,5,9,13,14,15,11,7,6,5,1,2
3,12,11,2,"**DA*******CB** ","****ABCD* ******",23,15,14,10,11,7,6,2,3,7,6,2,1,5,6,10,9,8,12,13,9,8,4,5
3,12,13,7,"***A***D****BC* ","***A** B***C***D",23,15,14,13,12,8,9,10,14,13,9,5,6,10,14,15,11,7,6,10,14,15,11,7
3,13,0,6,"C**A**D******B* ","**A **B***C***D*",23,15,14,10,6,5,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,5,1,2
3,13,2,1,"*DCA*********B* ","*A***B **C***D**",23,15,14,13,9,5,1,2,3,7,11,10,14,13,9,5,1,2,6,10,14,13,9,5
3,13,12,2,"**DA********CB* ","**A***B** C***D*",23,15,14,10,9,13,12,8,4,5,9,10,6,2,3,7,11,10,6,5,9,13,14,10
3,14,0,11,"C**A*******D**B ","**A **B***C***D*",23,15,11,10,14,15,11,7,6,10,9,5,1,0,4,5,1,2,6,5,9,10,6,2
4,3,0,8,"C**BA***D****** ","*A***B **C***D**",23,15,14,13,9,8,12,13,9,5,4,0,1,2,3,7,6,2,1,5,4,8,9,5
4,3,2,8,"**CBA***D****** ","****** *ABCD****",23,15,14,13,9,8,4,5,6,2,3,7,6,2,1,5,6,10,9,5,6,7,11,10
4,3,8,1,"*D*BA***C****** ","* **ABCD********",23,15,14,10,6,2,1,0,4,8,9,10,6,2,3,7,6,5,4,0,1,2,6,5
4,3,10,0,"D**BA*****C**** ","ABCD** *********",23,15,14,13,9,5,1,0,4,5,1,2,3,7,6,5,1,2,6,10,11,7,3,2
4,3,11,0,"D**BA******C*** ","ABCD** *********",23,15,14,13,9,5,1,0,4,5,1,2,3,7,11,10,6,5,1,2,6,7,3,2
4,3,11,8,"***BA***D**C*** ","****ABCD*** ****",23,15,14,13,9,8,12,13,14,10,9,5,6,7,3,2,6,7,11,10,9,5,6,7
4,7,8,0,"D***A**BC****** ","*A***B **C***D**",23,15,14,13,9,5,4,0,1,5,6,7,11,10,9,8,4,5,9,8,12,13,9,5
4,11,2,0,"D*C*A******B*** ","ABCD** *********",23,15,14,10,11,7,6,10,9,5,1,0,4,5,6,2,1,5,9,10,11,7,3,2
4,11,3,0,"D**CA******B*** ","ABCD** *********",23,15,14,10,11,7,6,10,11,7,3,2,1,0,4,5,6,2,1,5,6,7,3,2
4,11,3,12,"***CA******BD** ","****ABCD*** ****",23,15,14,13,12,8,9,13,14,10,9,5,6,7,11,10,6,7,3,2,1,5,6,7
4,11,8,0,"D***A***C**B*** ","*A***B **C***D**",23,15,14,10,11,7,6,10,9,5,4,0,1,5,9,8,4,5,9,8,12,13,9,5
4,11,9,0,"D***A****C*B*** ","ABCD** *********",23,15,14,10,11,7,6,10,9,5,1,0,4,5,6,2,1,5,6,10,11,7,3,2
