A,B,C,D,board start,board end,lvl,path
5,0,2,4,"B*C*DA********* ","A **B***C***D***",19,15,14,10,6,2,1,5,6,10,9,8,4,5,9,13,12,8,4,0
5,0,2,8,"B*C**A**D****** ","ABCD ***********",19,15,14,13,9,8,4,5,9,10,6,5,1,2,6,7,3,2,1,0
5,0,3,1,"BD*C*A********* ","ABCD** *********",19,15,14,13,12,8,4,5,6,7,3,2,1,0,4,5,6,7,3,2
5,0,3,12,"B**C*A******D** ","*A** B***C***D**",19,15,14,13,12,8,4,0,1,2,3,7,6,2,1,5,6,10,9,5
5,0,3,13,"B**C*A*******D* ","*A** B***C***D**",19,15,14,10,9,8,4,0,1,2,3,7,6,2,1,5,6,10,9,5
5,0,7,8,"B****A*CD****** ","*A** B***C***D**",19,15,14,10,6,7,11,10,9,8,4,0,1,5,6,10,14,13,9,5
5,0,8,1,"BD***A**C****** ","ABCD ***********",19,15,14,13,9,8,4,5,9,10,6,2,1,5,6,7,3,2,1,0
5,0,8,2,"B*D**A**C****** ","ABCD ***********",19,15,14,13,9,8,4,5,9,10,11,7,3,2,1,5,6,2,1,0
5,0,11,1,"BD***A*****C*** ","* **ABCD********",19,15,14,10,11,7,6,2,1,0,4,5,6,2,3,7,6,10,9,5
5,0,12,3,"B**D*A******C** ","* **ABCD********",19,15,11,7,3,2,1,0,4,8,12,13,9,8,4,5,9,10,6,5
5,0,12,4,"B***DA******C** ","*A** B***C***D**",19,15,14,13,12,8,9,13,12,8,4,0,1,5,9,8,12,13,9,5
5,0,12,7,"B****A*D****C** ","* **ABCD********",19,15,14,13,12,8,9,13,14,10,6,2,1,0,4,5,9,10,6,5
5,0,13,2,"B*D**A*******C* ","* **ABCD********",19,15,14,10,9,13,14,10,6,2,1,0,4,5,9,10,11,7,6,5
5,0,14,4,"B***DA********C ","*A** B***C***D**",19,15,11,10,14,13,12,8,4,0,1,5,9,8,12,13,9,10,6,5
5,1,2,8,"*BC**A**D****** ","* A***B***C***D*",19,15,14,10,6,2,1,5,9,8,12,13,14,10,9,13,14,10,6,2
5,1,7,4,"*B**DA*C******* ","****** *ABCD****",19,15,14,13,9,5,4,8,9,5,1,2,6,10,9,5,6,7,11,10
5,1,8,0,"DB***A**C****** ","A **B***C***D***",19,15,14,13,9,8,4,0,1,5,9,8,4,5,9,13,12,8,4,0
5,1,9,0,"DB***A***C***** ","A **B***C***D***",19,15,14,13,12,8,4,0,1,5,9,8,4,5,9,13,12,8,4,0
5,1,12,0,"DB***A******C** ","A***B***C **D***",19,15,14,13,12,8,4,0,1,5,9,8,4,0,1,5,9,13,12,8
5,1,12,2,"*BD**A******C** ","* **ABCD********",19,15,14,13,12,8,9,13,12,8,4,5,9,10,6,2,3,7,6,5
5,1,12,3,"*B*D*A******C** ","*** ABCD********",19,15,14,13,12,8,9,13,14,10,9,8,4,5,1,2,6,10,11,7
5,1,13,0,"DB***A*******C* ","A***B***C **D***",19,15,14,10,9,8,4,0,1,5,9,8,4,0,1,5,9,13,12,8
5,1,14,4,"*B**DA********C ","A***B***C **D***",19,15,11,10,14,13,12,8,4,5,1,0,4,5,9,10,14,13,12,8
5,2,0,10,"C*B**A****D**** ","* A***B***C***D*",19,15,14,10,9,8,4,0,1,5,4,8,9,10,6,5,9,10,6,2
5,2,1,0,"DCB**A********* ","* **ABCD********",19,15,14,10,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6,5
5,2,12,6,"**B**AD*****C** ","*A***B **C***D**",19,15,14,13,12,8,9,13,14,10,6,2,1,5,9,10,14,13,9,5
5,2,12,11,"**B**A*****DC** ","*A***B **C***D**",19,15,14,13,12,8,9,10,11,15,14,10,9,13,14,10,6,2,1,5
5,2,13,1,"*DB**A*******C* ","* **ABCD********",19,15,14,10,9,13,12,8,4,5,1,2,6,5,9,10,11,7,6,5
5,2,13,3,"**BD*A*******C* ","*** ABCD********",19,15,14,13,9,10,14,15,11,7,6,2,1,0,4,5,6,10,11,7
5,3,0,7,"C**B*A*D******* ","ABCD** *********",19,15,14,13,12,8,4,5,1,0,4,5,1,2,3,7,6,5,1,2
5,3,0,9,"C**B*A***D***** ","*A***B **C***D**",19,15,14,13,9,8,4,0,1,2,3,7,6,2,1,5,4,8,9,5
5,3,0,12,"C**B*A******D** ","*A***B **C***D**",19,15,14,13,12,8,4,0,1,2,3,7,6,2,1,5,4,8,9,5
5,3,0,13,"C**B*A*******D* ","*A***B **C***D**",19,15,14,10,9,8,4,0,1,2,3,7,6,2,1,5,4,8,9,5
5,3,2,9,"**CB*A***D***** ","*A***B **C***D**",19,15,14,13,9,10,6,2,1,5,6,7,3,2,6,7,11,10,9,5
5,3,4,11,"***BCA*****D*** ","A****B*** C****D",19,15,11,7,3,2,1,5,4,0,1,2,6,7,11,10,9,5,6,10
5,3,6,4,"***BDAC******** ","*A***B **C***D**",19,15,11,7,3,2,1,5,4,8,9,5,6,7,11,15,14,13,9,5
5,3,7,8,"***B*A*CD****** ","*A***B **C***D**",19,15,14,10,6,7,3,2,1,5,6,7,11,10,9,8,12,13,9,5
5,3,9,1,"*D*B*A***C***** ","ABCD** *********",19,15,11,7,3,2,1,5,9,10,6,7,3,2,6,5,4,0,1,2
5,3,11,1,"*D*B*A*****C*** ","**A***B***C **D*",19,15,11,7,3,2,6,5,1,2,6,5,9,10,6,7,11,15,14,10
5,3,12,9,"***B*A***D**C** ","*A***B **C***D**",19,15,14,10,6,2,3,7,6,2,1,5,4,8,12,13,9,8,4,5
