A,B,C,D,board start,board end,lvl,path
0,3,11,8,"A**B****D**C*** ","ABCD** *********",23,15,14,13,9,8,4,5,9,10,6,2,3,7,11,10,6,5,1,2,6,7,3,2
0,3,12,2,"A*DB********C** ","* **ABCD********",23,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,9,8,4,0,1,2,6,5
0,3,12,4,"A**BD*******C** ","A***B***C **D***",23,15,14,10,6,2,3,7,6,2,1,5,6,10,14,13,12,8,4,5,9,13,12,8
0,11,3,8,"A**C****D**B*** ","*A***B **C***D**",23,15,14,10,11,7,6,2,3,7,6,2,1,0,4,5,6,10,9,8,12,13,9,5
0,11,3,12,"A**C*******BD** ","*A***B **C***D**",23,15,14,13,12,8,9,10,11,7,6,2,3,7,6,2,1,0,4,5,6,10,9,5
0,11,14,1,"AD*********B**C ","A****B****C*** D",23,15,14,10,11,15,14,13,9,5,1,2,6,10,9,5,6,10,9,13,14,10,11,15
0,12,3,1,"AD*C********B** ","ABCD** *********",23,15,14,13,12,8,9,13,14,10,6,5,9,10,11,7,3,2,1,5,6,7,3,2
0,12,3,8,"A**C****D***B** ","*A** B***C***D**",23,15,11,7,3,2,6,7,11,10,9,8,12,13,9,5,6,2,1,0,4,8,9,5
0,12,14,2,"A*D*********B*C ","A****B****C ***D",23,15,14,13,12,8,9,13,14,15,11,10,6,2,1,5,9,10,6,7,11,10,14,15
0,14,11,4,"A***D******C**B ","A****B****C ***D",23,15,11,10,14,15,11,7,6,5,4,8,9,10,6,5,9,10,6,7,11,10,14,15
0,14,12,2,"A*D*********C*B ","****ABCD* ******",23,15,11,10,14,13,12,8,9,13,12,8,4,0,1,5,9,10,6,2,3,7,6,5
0,14,12,3,"A**D********C*B ","****ABCD* ******",23,15,11,10,14,13,12,8,9,13,12,8,4,0,1,5,9,10,11,7,3,2,6,5
