A,B,C,D,board start,board end,lvl,path
13,0,2,8,"B*C*****D****A* ","*A** B***C***D**",23,15,14,10,9,13,14,10,6,2,1,5,9,8,4,0,1,5,6,10,14,13,9,5
13,0,3,9,"B**C*****D***A* ","****** *ABCD****",23,15,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,7,3,2,6,7,11,10
13,0,7,12,"B******C****DA* ","*A** B***C***D**",23,15,14,10,9,13,14,10,6,7,11,10,6,5,9,10,14,13,12,8,4,0,1,5
13,0,9,1,"BD*******C***A* ","* **ABCD********",23,15,14,10,9,13,12,8,9,5,1,0,4,8,9,10,6,5,9,10,11,7,6,5
13,0,14,4,"B***D********AC ","*A** B***C***D**",23,15,11,10,9,13,14,10,6,5,9,13,12,8,4,0,1,5,9,8,12,13,9,5
13,0,14,5,"B****D*******AC ","********ABCD** *",23,15,11,10,9,13,12,8,9,5,1,0,4,5,1,2,6,10,9,5,6,7,11,10
13,1,0,14,"CB***********AD ","*A** B***C***D**",23,15,11,10,9,13,14,10,9,5,1,0,4,5,1,2,6,10,9,5,6,2,1,5
13,1,2,8,"*BC*****D****A* ","*A***B **C***D**",23,15,14,10,6,2,1,5,9,13,14,10,6,5,9,8,12,13,9,10,6,2,1,5
13,1,4,0,"DB**C********A* ","*A** B***C***D**",23,15,14,10,9,13,12,8,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9,5
13,1,12,4,"*B**D*******CA* ","A***B***C **D***",23,15,14,10,9,13,14,10,6,5,9,13,12,8,4,5,1,0,4,5,9,13,12,8
13,2,0,5,"C*B**D*******A* ","* **ABCD********",23,15,14,10,9,13,14,10,6,5,1,0,4,5,9,8,4,5,1,2,3,7,6,5
13,2,0,9,"C*B******D***A* ","* **ABCD********",23,15,14,10,9,13,12,8,9,5,1,0,4,8,9,5,1,2,6,10,11,7,6,5
13,2,7,4,"**B*D**C*****A* ","****** *ABCD****",23,15,14,10,9,13,14,10,6,2,1,5,4,8,9,10,6,5,9,10,6,7,11,10
13,2,11,4,"**B*D******C*A* ","*A***B **C***D**",23,15,14,10,11,7,6,5,9,13,12,8,4,5,9,8,12,13,9,10,6,2,1,5
13,2,12,4,"**B*D*******CA* ","*A***B **C***D**",23,15,14,10,9,13,12,8,4,5,9,13,14,10,9,8,12,13,9,10,6,2,1,5
13,2,14,4,"**B*D********AC ","*A***B **C***D**",23,15,11,10,9,13,12,8,4,5,9,10,14,13,9,8,12,13,9,10,6,2,1,5
13,3,0,10,"C**B******D**A* ","****** *ABCD****",23,15,11,7,3,2,1,0,4,5,1,2,6,7,11,10,6,5,9,13,12,8,9,10
13,3,4,5,"***BCD*******A* ","****** *ABCD****",23,15,11,7,3,2,6,5,4,8,9,13,14,10,6,7,11,10,6,5,4,8,9,10
13,3,4,9,"***BC****D***A* ","**A***B** C***D*",23,15,14,13,9,10,14,13,9,5,4,8,9,5,6,10,11,7,3,2,6,7,11,10
13,3,4,14,"***BC********AD ","*A***B **C***D**",23,15,11,10,9,13,14,10,9,5,4,0,1,2,3,7,6,10,9,5,6,2,1,5
13,3,9,4,"***BD****C***A* ","*A***B **C***D**",23,15,14,10,9,13,12,8,4,5,9,8,12,13,9,10,6,2,3,7,6,2,1,5
13,4,0,1,"CD**B********A* ","ABCD ***********",23,15,14,10,9,13,14,10,6,5,9,10,6,2,1,0,4,5,6,7,3,2,1,0
