A,B,C,D,board start,board end,lvl,path
0,1,2,9,"ABC******D***** ","*A***B **C***D**",15,15,14,13,9,5,1,2,6,5,1,0,4,8,9,5
0,1,2,13,"ABC**********D* ","A ***B****C****D",15,15,14,13,9,10,6,2,3,7,11,15,14,10,6,5
0,1,3,2,"ABDC*********** ","ABCD** *********",15,15,11,7,3,2,1,5,6,7,11,10,9,5,1,2
0,1,4,2,"ABD*C********** ","ABCD ***********",15,15,14,13,9,5,4,0,1,5,6,7,3,2,1,0
0,1,8,7,"AB*****DC****** ","A ***B****C****D",15,15,11,7,6,10,9,8,12,13,14,15,11,10,9,5
0,1,11,5,"AB***D*****C*** ","A****B****C*** D",15,15,14,13,9,5,1,2,6,10,9,13,14,10,11,15
0,1,13,2,"ABD**********C* ","ABCD** *********",15,15,14,13,9,10,14,15,11,7,6,10,11,7,3,2
0,1,13,6,"AB****D******C* ","A ***B****C****D",15,15,14,13,9,10,6,7,11,10,14,15,11,7,6,5
0,2,1,3,"ACBD*********** ","ABCD** *********",15,15,11,7,3,2,6,5,1,2,3,7,6,5,1,2
0,2,1,10,"ACB*******D**** ","A****B ***C****D",15,15,14,10,6,2,1,5,6,2,3,7,11,15,14,10
0,2,3,14,"A*BC**********D ","A****B ***C****D",15,15,14,10,6,2,1,5,6,7,3,2,6,7,11,10
0,2,4,10,"A*B*C*****D**** ","* **ABCD********",15,15,14,13,9,5,4,0,1,2,6,10,11,7,6,5
0,2,6,12,"A*B***C*****D** ","*A***B **C***D**",15,15,14,13,12,8,9,5,6,2,1,0,4,8,9,5
0,2,7,9,"A*B****C*D***** ","ABCD** *********",15,15,14,10,9,5,6,10,9,5,1,2,6,7,3,2
0,2,7,13,"A*B****C*****D* ","A****B****C*** D",15,15,14,13,9,10,11,7,6,2,1,5,6,10,11,15
0,2,8,6,"A*B***D*C****** ","* **ABCD********",15,15,11,7,6,5,4,8,9,5,4,0,1,2,6,5
0,2,8,7,"A*B****DC****** ","* **ABCD********",15,15,14,13,9,8,4,5,9,8,4,0,1,2,6,5
0,2,8,10,"A*B*****C*D**** ","*A***B **C***D**",15,15,14,10,9,8,12,13,14,10,6,2,1,0,4,5
0,2,9,5,"A*B**D***C***** ","* **ABCD********",15,15,14,10,6,5,9,8,4,0,1,2,3,7,6,5
0,2,9,8,"A*B*****DC***** ","*A***B **C***D**",15,15,14,10,9,8,12,13,9,10,6,2,1,0,4,5
0,2,10,8,"A*B*****D*C**** ","*A***B **C***D**",15,15,14,13,9,8,12,13,9,10,6,2,1,0,4,5
0,2,11,5,"A*B**D*****C*** ","ABCD** *********",15,15,14,10,11,7,6,5,1,2,6,10,11,7,3,2
0,2,11,9,"A*B******D*C*** ","*A***B **C***D**",15,15,14,10,11,15,14,13,9,10,6,2,1,0,4,5
0,2,12,9,"A*B******D**C** ","*A***B **C***D**",15,15,14,10,6,2,1,0,4,8,12,13,9,8,4,5
0,2,12,13,"A*B*********CD* ","*A***B **C***D**",15,15,14,13,12,8,9,13,14,10,6,2,1,0,4,5
0,2,12,14,"A*B*********C*D ","A****B ***C****D",15,15,14,13,12,8,9,13,14,10,9,5,6,2,1,5
0,2,13,3,"A*BD*********C* ","ABCD** *********",15,15,14,13,9,10,14,15,11,7,6,10,9,5,1,2
0,2,13,6,"A*B***D******C* ","A****B****C ***D",15,15,14,13,9,10,6,2,1,5,6,7,11,10,14,15
0,2,13,7,"A*B****D*****C* ","A****B****C ***D",15,15,14,13,9,10,11,7,6,2,1,5,6,10,14,15
0,2,13,9,"A*B******D***C* ","* A***B***C***D*",15,15,14,13,9,10,14,13,9,5,1,0,4,5,6,2
0,2,14,12,"A*B*********D*C ","*A***B **C***D**",15,15,11,10,14,13,12,8,9,10,6,2,1,0,4,5
0,3,2,5,"A*CB*D********* ","ABCD** *********",15,15,14,10,6,2,3,7,6,5,1,2,6,7,3,2
0,3,2,10,"A*CB******D**** ","A****B ***C****D",15,15,14,10,6,2,3,7,11,15,14,10,6,2,1,5
0,3,4,2,"A*DBC********** ","* **ABCD********",15,15,14,10,6,2,3,7,6,5,4,0,1,2,6,5
0,3,5,9,"A**B*C***D***** ","*A***B **C***D**",15,15,14,13,9,5,6,2,3,7,6,2,1,0,4,5
0,3,5,10,"A**B*C****D**** ","ABCD** *********",15,15,11,10,6,7,11,10,6,2,3,7,6,5,1,2
0,3,5,14,"A**B*C********D ","A****B ***C****D",15,15,14,13,9,5,6,7,3,2,6,7,11,10,9,5
0,3,6,1,"AD*B**C******** ","ABCD** *********",15,15,11,7,3,2,1,5,6,7,3,2,6,5,1,2
0,3,6,10,"A**B**C***D**** ","A****B ***C****D",15,15,14,10,11,15,14,10,6,2,3,7,6,2,1,5
0,3,6,13,"A**B**C******D* ","*A***B **C***D**",15,15,11,7,3,2,1,0,4,5,6,7,11,10,9,5
0,3,7,14,"A**B***C******D ","A****B****C ***D",15,15,14,10,11,7,6,2,3,7,6,2,1,5,6,10
0,3,8,11,"A**B****C**D*** ","A****B*** C****D",15,15,11,7,3,2,6,7,11,10,9,8,4,5,6,10
0,3,9,6,"A**B**D**C***** ","ABCD** *********",15,15,11,7,6,5,9,10,6,2,3,7,6,5,1,2
