A,B,C,D,board start,board end,lvl,path
9,0,1,6,"BC****D**A***** ","* **ABCD********",15,15,11,7,6,2,1,5,9,10,6,2,1,0,4,5
9,0,1,7,"BC*****D*A***** ","* **ABCD********",15,15,14,13,12,8,9,5,1,0,4,8,9,10,6,5
9,0,2,5,"B*C**D***A***** ","* **ABCD********",15,15,14,10,6,5,9,10,11,7,6,2,1,0,4,5
9,0,3,6,"B**C**D**A***** ","ABCD ***********",15,15,11,7,6,2,3,7,6,5,9,8,4,5,1,0
9,0,3,7,"B**C***D*A***** ","ABCD ***********",15,15,14,10,6,2,3,7,6,5,9,8,4,5,1,0
9,0,4,8,"B***C***DA***** ","A **B***C***D***",15,15,14,13,12,8,4,5,9,10,6,2,1,5,4,0
9,0,5,2,"B*D**C***A***** ","ABCD ***********",15,15,11,7,3,2,1,5,9,8,4,5,6,2,1,0
9,0,5,3,"B**D*C***A***** ","* **ABCD********",15,15,14,10,6,5,9,10,11,7,3,2,1,0,4,5
9,0,5,11,"B****C***A*D*** ","A*** B****C****D",15,15,11,10,6,5,9,10,6,2,1,5,4,0,1,5
9,0,5,13,"B****C***A***D* ","*A** B***C***D**",15,15,14,10,6,5,9,8,4,0,1,5,6,10,9,5
9,0,5,14,"B****C***A****D ","A*** B****C****D",15,15,14,10,6,5,9,10,6,2,1,5,4,0,1,5
9,0,6,12,"B*****C**A**D** ","*A** B***C***D**",15,15,14,10,6,5,9,10,14,13,12,8,4,0,1,5
9,0,7,2,"B*D****C*A***** ","ABCD ***********",15,15,14,10,6,7,3,2,6,5,9,8,4,5,1,0
9,0,7,3,"B**D***C*A***** ","* **ABCD********",15,15,14,10,6,7,3,2,1,0,4,5,9,8,4,5
9,0,8,6,"B*****D*CA***** ","*A** B***C***D**",15,15,14,10,6,5,9,10,14,13,9,8,4,0,1,5
9,0,8,10,"B*******CAD**** ","*A** B***C***D**",15,15,14,10,6,5,9,13,14,10,9,8,4,0,1,5
9,0,8,14,"B*******CA****D ","*A** B***C***D**",15,15,11,10,6,5,9,13,14,10,9,8,4,0,1,5
9,0,10,12,"B********AC*D** ","*A** B***C***D**",15,15,14,13,12,8,4,0,1,5,9,10,6,2,1,5
9,0,10,14,"B********AC***D ","A ***B****C****D",15,15,14,13,12,8,9,5,4,8,9,5,1,0,4,5
9,0,11,14,"B********A*C**D ","A ***B****C****D",15,15,14,10,11,7,6,5,9,8,4,5,1,0,4,5
9,0,12,8,"B*******DA**C** ","*A** B***C***D**",15,15,14,13,12,8,4,5,9,13,12,8,4,0,1,5
9,0,13,10,"B********AD**C* ","*A***B***C***D *",15,15,14,10,6,5,9,8,4,0,1,5,4,8,9,13
9,0,13,11,"B********A*D*C* ","********ABCD** *",15,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10
9,0,13,14,"B********A***CD ","*A***B***C***D *",15,15,11,10,6,5,9,8,4,0,1,5,4,8,9,13
9,0,14,7,"B******D*A****C ","********ABCD** *",15,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10
9,1,0,12,"CB*******A**D** ","A **B***C***D***",15,15,14,10,6,5,9,8,4,0,1,5,9,8,4,0
9,1,2,10,"*BC******AD**** ","* A***B***C***D*",15,15,14,10,6,5,9,10,6,2,1,5,9,10,6,2
9,1,2,14,"*BC******A****D ","* A***B***C***D*",15,15,11,10,6,5,9,10,6,2,1,5,9,10,6,2
9,1,3,2,"*BDC*****A***** ","*** ABCD********",15,15,11,7,3,2,6,5,9,8,4,5,1,2,6,7
9,1,3,7,"*B*C***D*A***** ","****ABCD*** ****",15,15,11,7,3,2,6,5,9,8,4,5,1,2,6,7
9,1,7,5,"*B***D*C*A***** ","* **ABCD********",15,15,11,7,6,5,9,10,11,7,6,10,9,8,4,5
9,1,8,3,"*B*D****CA***** ","* **ABCD********",15,15,11,7,3,2,6,5,9,8,4,5,9,10,6,5
9,1,8,5,"*B***D**CA***** ","* **ABCD********",15,15,14,10,6,5,9,8,4,5,9,10,11,7,6,5
9,1,8,11,"*B******CA*D*** ","A*** B****C****D",15,15,11,10,6,5,9,8,4,5,6,10,9,5,1,0
9,1,8,13,"*B******CA***D* ","*A** B***C***D**",15,15,14,10,6,5,4,0,1,5,9,8,4,0,1,5
9,1,11,5,"*B***D***A*C*** ","* **ABCD********",15,15,14,10,6,5,9,10,11,7,6,10,9,8,4,5
9,1,11,13,"*B*******A*C*D* ","*A***B **C***D**",15,15,14,10,11,7,6,2,1,5,9,10,6,2,1,5
9,1,13,6,"*B****D**A***C* ","* **ABCD********",15,15,11,7,6,5,9,13,12,8,4,5,9,10,6,5
9,1,13,14,"*B*******A***CD ","********* **ABCD",15,15,14,13,9,5,1,2,6,10,9,5,4,8,12,13
9,1,14,6,"*B****D**A****C ","********ABCD** *",15,15,11,10,6,5,1,0,4,8,9,5,6,7,11,10
9,1,14,11,"*B*******A*D**C ","A*** B****C****D",15,15,11,10,14,13,12,8,9,5,4,8,9,5,1,0
9,2,1,5,"*CB**D***A***** ","* **ABCD********",15,15,14,10,6,5,9,8,4,5,1,2,3,7,6,5
9,2,1,10,"*CB******AD**** ","****ABCD*** ****",15,15,11,10,6,2,1,5,9,8,4,5,6,2,3,7
9,2,1,11,"*CB******A*D*** ","****ABCD*** ****",15,15,14,10,6,2,1,5,9,8,4,5,6,2,3,7
9,2,4,6,"**B*C*D**A***** ","* **ABCD********",15,15,11,7,6,5,4,0,1,2,6,5,9,8,4,5
9,2,4,13,"**B*C****A***D* ","*A***B **C***D**",15,15,14,10,6,5,9,10,6,2,1,5,4,8,9,5
